Cuenta_ID,Transaccion_ID,Código_Alerta,Descripción,Fecha_Alerta
1969,4589,C303,Intento de phishing,2022-07-30
1392,4458,B202,Intento de phishing,2023-09-23
428,645,B202,Intento de phishing,2021-01-08
1076,1638,A101,Sospecha de fraude,2020-11-09
665,4016,A101,Intento de phishing,2020-10-09
1714,4077,C303,Sospecha de fraude,2022-03-19
1455,4500,B202,Sospecha de fraude,2021-03-15
1085,3280,C303,Sospecha de fraude,2020-04-10
1865,2089,C303,Sospecha de fraude,2021-04-15
2196,1778,B202,Sospecha de fraude,2020-03-08
1996,1361,C303,Intento de phishing,2022-05-30
175,1683,B202,Sospecha de fraude,2021-12-27
2186,3879,B202,Intento de phishing,2021-12-30
424,4633,B202,Sospecha de fraude,2020-07-16
2257,4169,A101,Sospecha de fraude,2020-08-24
63,2348,A101,Intento de phishing,2023-10-27
1819,3158,B202,Intento de phishing,2021-02-13
2374,2114,A101,Intento de phishing,2022-08-13
638,3482,A101,Intento de phishing,2021-12-26
791,2385,A101,Intento de phishing,2021-10-04
2846,920,C303,Sospecha de fraude,2021-09-16
1123,1524,C303,Sospecha de fraude,2020-12-06
2220,4729,C303,Intento de phishing,2021-05-15
771,3115,B202,Intento de phishing,2023-10-25
1633,3633,B202,Intento de phishing,2022-07-12
2367,3987,A101,Intento de phishing,2023-11-04
1512,4983,B202,Sospecha de fraude,2023-08-25
2278,2291,C303,Intento de phishing,2022-02-06
2820,1587,C303,Intento de phishing,2022-04-30
924,4542,B202,Sospecha de fraude,2020-11-01
1659,1380,A101,Sospecha de fraude,2023-03-30
2049,1917,A101,Sospecha de fraude,2023-03-11
2567,4464,A101,Sospecha de fraude,2020-06-28
1183,2641,A101,Intento de phishing,2021-01-29
1300,4527,B202,Intento de phishing,2020-09-22
1880,2328,C303,Sospecha de fraude,2020-06-02
1733,1986,A101,Sospecha de fraude,2022-06-26
72,1715,B202,Sospecha de fraude,2022-10-10
1637,2006,C303,Sospecha de fraude,2022-12-17
1064,3912,B202,Sospecha de fraude,2022-06-13
1484,699,B202,Sospecha de fraude,2022-08-16
676,1759,C303,Sospecha de fraude,2023-10-05
1522,1701,B202,Sospecha de fraude,2020-04-22
2678,4858,A101,Sospecha de fraude,2023-04-26
712,4118,A101,Intento de phishing,2022-07-19
589,711,C303,Sospecha de fraude,2020-03-25
2109,4207,A101,Sospecha de fraude,2022-09-18
741,4876,B202,Sospecha de fraude,2022-06-27
436,1796,C303,Sospecha de fraude,2023-06-21
642,917,B202,Intento de phishing,2020-10-03
1242,3040,B202,Sospecha de fraude,2021-02-15
2059,351,A101,Sospecha de fraude,2020-07-09
842,4684,B202,Intento de phishing,2020-02-10
693,3921,A101,Intento de phishing,2021-10-27
2316,1790,A101,Sospecha de fraude,2023-07-10
121,4391,B202,Sospecha de fraude,2022-04-10
819,3987,B202,Sospecha de fraude,2022-09-24
2802,4745,B202,Intento de phishing,2023-03-18
65,2623,A101,Intento de phishing,2022-03-29
1760,4257,C303,Intento de phishing,2020-01-30
2442,4195,A101,Intento de phishing,2021-05-07
2992,1227,B202,Sospecha de fraude,2020-06-26
2722,3679,B202,Intento de phishing,2022-02-16
2143,2718,B202,Sospecha de fraude,2021-12-04
2366,1863,A101,Sospecha de fraude,2022-06-05
909,4218,A101,Intento de phishing,2023-06-22
946,1029,B202,Intento de phishing,2023-06-15
1826,3984,A101,Sospecha de fraude,2022-05-18
2051,147,A101,Sospecha de fraude,2022-12-30
2899,4323,A101,Sospecha de fraude,2023-02-08
1961,484,A101,Intento de phishing,2023-07-11
435,334,C303,Intento de phishing,2022-11-05
1532,608,C303,Sospecha de fraude,2020-06-18
2294,2123,B202,Sospecha de fraude,2021-08-30
199,3466,A101,Sospecha de fraude,2023-09-11
2626,248,C303,Intento de phishing,2021-07-18
1893,2921,C303,Sospecha de fraude,2021-06-14
2770,2716,A101,Sospecha de fraude,2021-10-24
361,4632,B202,Sospecha de fraude,2020-12-18
366,1803,C303,Intento de phishing,2021-11-10
1664,4083,C303,Intento de phishing,2023-04-17
947,1277,C303,Intento de phishing,2022-01-18
1363,4780,B202,Sospecha de fraude,2022-08-13
185,1,C303,Sospecha de fraude,2023-11-16
2772,472,B202,Sospecha de fraude,2021-08-24
2674,4909,C303,Intento de phishing,2022-10-31
2368,1957,B202,Sospecha de fraude,2022-11-20
1896,3956,B202,Sospecha de fraude,2020-09-07
2306,270,B202,Intento de phishing,2020-10-02
322,1734,C303,Sospecha de fraude,2023-06-09
208,4198,A101,Sospecha de fraude,2023-07-01
2103,3273,B202,Intento de phishing,2020-08-09
794,4142,B202,Sospecha de fraude,2020-03-02
2276,2330,B202,Intento de phishing,2022-11-06
636,438,B202,Intento de phishing,2023-08-11
668,1188,A101,Sospecha de fraude,2021-07-03
2338,129,A101,Intento de phishing,2023-01-19
715,3950,C303,Intento de phishing,2021-01-16
847,2910,B202,Sospecha de fraude,2020-02-26
68,4204,A101,Intento de phishing,2022-08-21
2792,3707,A101,Sospecha de fraude,2022-12-01
1212,4144,C303,Intento de phishing,2022-02-01
2957,691,C303,Sospecha de fraude,2022-06-08
2679,1604,B202,Sospecha de fraude,2022-01-02
1476,2925,A101,Intento de phishing,2022-07-04
2194,637,B202,Intento de phishing,2021-07-16
1582,1733,A101,Intento de phishing,2022-04-21
769,688,B202,Sospecha de fraude,2020-02-16
2455,1901,A101,Intento de phishing,2022-04-24
1544,888,A101,Sospecha de fraude,2021-03-09
2020,2537,C303,Intento de phishing,2020-05-04
1343,3672,B202,Sospecha de fraude,2020-03-02
434,2956,C303,Intento de phishing,2021-11-23
270,3092,B202,Intento de phishing,2022-02-23
2238,1380,B202,Intento de phishing,2021-06-10
906,1189,C303,Sospecha de fraude,2021-02-02
2872,855,C303,Sospecha de fraude,2022-02-24
1540,1674,A101,Sospecha de fraude,2020-08-29
2350,3110,C303,Sospecha de fraude,2020-01-20
335,3962,C303,Sospecha de fraude,2022-10-30
2506,2341,A101,Intento de phishing,2020-01-02
2343,338,A101,Sospecha de fraude,2023-06-20
1283,1860,C303,Intento de phishing,2020-06-21
1915,2227,A101,Sospecha de fraude,2021-11-11
1568,3616,B202,Sospecha de fraude,2020-11-29
2638,176,B202,Intento de phishing,2022-12-24
927,4737,A101,Intento de phishing,2022-09-01
830,4220,C303,Intento de phishing,2020-05-22
963,1259,A101,Intento de phishing,2022-08-18
2601,177,C303,Intento de phishing,2021-10-18
2756,1013,C303,Intento de phishing,2022-07-28
2884,830,A101,Intento de phishing,2023-01-29
1219,3792,B202,Sospecha de fraude,2021-04-13
1081,79,C303,Intento de phishing,2023-03-25
31,1017,B202,Sospecha de fraude,2023-08-28
1043,1926,C303,Intento de phishing,2020-12-29
1270,2362,A101,Sospecha de fraude,2021-05-05
830,3441,A101,Intento de phishing,2023-03-12
2145,3902,C303,Sospecha de fraude,2022-07-08
601,1667,C303,Sospecha de fraude,2023-06-28
1840,3432,B202,Intento de phishing,2020-03-07
990,3707,A101,Sospecha de fraude,2022-11-14
821,4638,A101,Intento de phishing,2021-03-18
1033,4482,C303,Intento de phishing,2021-12-04
1039,4387,C303,Sospecha de fraude,2023-07-05
573,1036,C303,Intento de phishing,2021-08-18
925,1128,C303,Intento de phishing,2020-02-08
1370,3640,C303,Intento de phishing,2020-03-07
2088,943,A101,Sospecha de fraude,2020-02-05
1225,1232,A101,Sospecha de fraude,2020-02-10
212,722,C303,Intento de phishing,2023-08-16
1181,891,B202,Intento de phishing,2021-10-31
2269,4091,C303,Intento de phishing,2021-05-15
2692,1648,B202,Intento de phishing,2023-02-13
984,472,C303,Intento de phishing,2021-03-15
2092,3730,C303,Intento de phishing,2021-03-25
2388,3184,B202,Sospecha de fraude,2020-05-01
16,198,B202,Sospecha de fraude,2021-08-03
2670,4523,C303,Sospecha de fraude,2022-12-02
458,3945,A101,Sospecha de fraude,2020-05-22
2633,260,B202,Intento de phishing,2020-01-15
895,1889,A101,Intento de phishing,2020-01-11
668,3501,A101,Sospecha de fraude,2022-11-03
2059,1141,B202,Sospecha de fraude,2021-08-25
1195,3495,C303,Intento de phishing,2022-04-23
2767,1890,B202,Intento de phishing,2022-02-11
2558,2878,B202,Intento de phishing,2020-12-13
2433,2463,A101,Sospecha de fraude,2022-03-24
1660,4827,C303,Intento de phishing,2021-03-31
1570,3507,C303,Intento de phishing,2022-11-08
839,4761,C303,Intento de phishing,2023-05-15
2154,2474,A101,Intento de phishing,2023-11-19
2797,2792,A101,Intento de phishing,2023-08-12
447,4307,A101,Intento de phishing,2020-08-27
1610,539,B202,Intento de phishing,2023-02-25
242,735,C303,Intento de phishing,2021-02-25
2024,956,B202,Intento de phishing,2020-03-22
2064,2964,A101,Intento de phishing,2023-07-17
2204,3310,B202,Sospecha de fraude,2020-12-16
2848,579,A101,Sospecha de fraude,2020-03-16
1292,939,C303,Sospecha de fraude,2021-08-15
1402,1745,A101,Intento de phishing,2023-12-20
2155,3129,A101,Sospecha de fraude,2023-02-07
1765,2351,C303,Intento de phishing,2020-12-30
1340,1701,B202,Sospecha de fraude,2021-03-14
1393,4978,B202,Sospecha de fraude,2021-05-04
1284,4545,C303,Intento de phishing,2021-03-17
641,2592,A101,Sospecha de fraude,2022-04-22
1985,1731,C303,Sospecha de fraude,2021-01-02
1192,2931,A101,Intento de phishing,2021-10-10
1388,1882,C303,Sospecha de fraude,2021-12-10
295,886,C303,Intento de phishing,2021-02-13
344,891,C303,Sospecha de fraude,2020-09-23
1036,3271,C303,Intento de phishing,2022-10-01
534,3692,C303,Intento de phishing,2022-09-14
2091,3611,C303,Sospecha de fraude,2021-05-13
872,4201,C303,Intento de phishing,2023-04-03
693,1534,A101,Intento de phishing,2022-12-08
1431,820,C303,Sospecha de fraude,2020-12-29
2289,1031,A101,Sospecha de fraude,2020-02-07
170,4577,C303,Intento de phishing,2020-12-10
614,472,C303,Intento de phishing,2020-06-16
1569,3183,C303,Sospecha de fraude,2021-03-07
1570,911,C303,Sospecha de fraude,2022-09-24
1754,134,C303,Intento de phishing,2023-07-05
318,1522,C303,Intento de phishing,2023-07-23
172,1320,A101,Sospecha de fraude,2020-09-24
2045,3022,C303,Sospecha de fraude,2020-11-27
2496,160,A101,Sospecha de fraude,2020-11-13
2648,4494,B202,Sospecha de fraude,2020-08-17
918,1394,B202,Sospecha de fraude,2020-09-20
647,1178,A101,Intento de phishing,2023-10-17
1147,2610,C303,Sospecha de fraude,2022-08-29
2125,2795,C303,Intento de phishing,2021-09-30
2115,3926,A101,Sospecha de fraude,2021-11-24
2220,3834,C303,Sospecha de fraude,2022-03-11
698,4701,B202,Sospecha de fraude,2022-04-14
714,378,B202,Sospecha de fraude,2022-03-08
2024,470,B202,Sospecha de fraude,2023-05-15
1710,2788,A101,Sospecha de fraude,2021-01-21
1433,1824,B202,Intento de phishing,2020-11-19
2817,55,B202,Intento de phishing,2023-06-20
1947,670,B202,Sospecha de fraude,2022-02-24
673,328,A101,Intento de phishing,2022-03-26
2094,1096,B202,Sospecha de fraude,2023-06-30
2919,3599,C303,Sospecha de fraude,2020-01-12
437,4717,C303,Sospecha de fraude,2020-04-28
977,2180,C303,Intento de phishing,2022-03-19
1501,2378,A101,Intento de phishing,2023-04-02
1886,493,C303,Intento de phishing,2023-07-11
2393,2046,B202,Sospecha de fraude,2020-05-20
1810,1303,A101,Sospecha de fraude,2021-04-27
268,3018,C303,Intento de phishing,2023-04-06
260,3302,B202,Sospecha de fraude,2022-09-16
1249,846,C303,Intento de phishing,2023-06-16
1261,1728,A101,Intento de phishing,2022-07-13
1495,1649,A101,Sospecha de fraude,2020-12-20
1350,1719,B202,Sospecha de fraude,2020-05-14
2855,3647,C303,Intento de phishing,2020-01-31
2244,1885,A101,Sospecha de fraude,2020-01-24
1373,9,A101,Sospecha de fraude,2020-02-19
1603,1390,C303,Intento de phishing,2023-08-22
1546,377,C303,Intento de phishing,2021-09-10
1753,3171,A101,Intento de phishing,2023-04-02
330,2888,C303,Sospecha de fraude,2023-12-30
2673,3761,A101,Sospecha de fraude,2022-10-07
2798,4847,C303,Intento de phishing,2020-06-04
1786,1692,C303,Intento de phishing,2022-09-21
548,3217,C303,Intento de phishing,2023-06-28
1128,4046,C303,Intento de phishing,2021-09-25
1169,3322,B202,Sospecha de fraude,2023-01-15
1249,3354,A101,Sospecha de fraude,2022-10-21
2424,3927,B202,Intento de phishing,2020-03-23
2060,2207,B202,Intento de phishing,2020-02-21
483,2607,B202,Sospecha de fraude,2021-03-01
259,2570,B202,Sospecha de fraude,2020-11-03
2504,3522,A101,Intento de phishing,2021-07-10
974,1394,C303,Sospecha de fraude,2021-02-07
2843,3674,A101,Sospecha de fraude,2023-09-25
694,1095,B202,Sospecha de fraude,2023-03-25
72,3069,B202,Sospecha de fraude,2022-04-13
1653,950,A101,Sospecha de fraude,2022-07-25
191,4231,A101,Sospecha de fraude,2022-08-16
817,437,A101,Intento de phishing,2023-01-13
1093,659,A101,Intento de phishing,2020-12-24
1830,2949,B202,Sospecha de fraude,2021-07-17
814,1858,A101,Intento de phishing,2020-08-31
1227,2645,B202,Intento de phishing,2021-06-06
2338,886,B202,Intento de phishing,2020-07-17
1452,4393,C303,Sospecha de fraude,2023-01-22
126,1604,A101,Sospecha de fraude,2021-03-16
1433,1179,C303,Sospecha de fraude,2023-06-15
1301,1446,C303,Sospecha de fraude,2023-08-20
1529,1422,A101,Intento de phishing,2020-01-30
2529,1872,B202,Intento de phishing,2020-12-01
2174,4186,C303,Sospecha de fraude,2021-01-20
1999,266,B202,Sospecha de fraude,2023-10-20
847,1574,B202,Intento de phishing,2022-08-26
2452,3651,B202,Sospecha de fraude,2020-08-25
421,803,A101,Intento de phishing,2022-09-22
2487,3297,B202,Sospecha de fraude,2023-06-07
2373,1976,A101,Intento de phishing,2020-12-04
1354,2682,B202,Intento de phishing,2020-01-08
2490,2494,B202,Intento de phishing,2022-02-27
2320,3448,B202,Intento de phishing,2022-10-02
1496,3515,B202,Sospecha de fraude,2023-06-13
306,1422,A101,Intento de phishing,2022-11-30
1458,4352,A101,Intento de phishing,2023-09-27
519,2140,C303,Intento de phishing,2021-01-09
858,1148,B202,Sospecha de fraude,2021-07-29
149,884,B202,Sospecha de fraude,2020-02-12
1407,2320,A101,Intento de phishing,2020-05-26
1969,1295,C303,Sospecha de fraude,2020-05-16
2678,2968,C303,Sospecha de fraude,2020-05-16
110,3378,C303,Intento de phishing,2023-03-22
1684,987,B202,Sospecha de fraude,2023-12-27
167,2134,A101,Intento de phishing,2023-01-07
366,3377,C303,Sospecha de fraude,2023-02-11
2097,945,C303,Intento de phishing,2022-11-05
2581,4311,A101,Sospecha de fraude,2021-12-07
933,2425,A101,Sospecha de fraude,2020-10-12
1260,1467,C303,Sospecha de fraude,2020-06-21
1842,18,C303,Intento de phishing,2022-09-12
57,575,A101,Intento de phishing,2020-01-10
1626,4208,C303,Sospecha de fraude,2021-05-08
908,3203,B202,Intento de phishing,2022-10-06
1174,408,A101,Intento de phishing,2020-06-23
333,2247,C303,Sospecha de fraude,2020-01-06
700,3730,A101,Intento de phishing,2023-05-14
2787,4127,C303,Sospecha de fraude,2023-12-06
519,2499,B202,Sospecha de fraude,2021-12-11
480,4672,C303,Intento de phishing,2021-04-14
15,4702,C303,Intento de phishing,2022-06-09
2544,1506,A101,Intento de phishing,2023-12-20
2164,3545,B202,Sospecha de fraude,2020-09-22
800,3665,C303,Sospecha de fraude,2021-04-25
2679,2498,A101,Sospecha de fraude,2022-11-25
1365,171,C303,Sospecha de fraude,2021-06-26
543,2252,A101,Sospecha de fraude,2022-07-07
1900,3668,A101,Sospecha de fraude,2023-09-09
2190,866,C303,Sospecha de fraude,2021-10-13
1590,582,A101,Sospecha de fraude,2020-09-10
507,3418,B202,Intento de phishing,2022-03-19
1103,3186,C303,Sospecha de fraude,2020-06-20
1965,4736,B202,Sospecha de fraude,2020-12-06
1504,2351,B202,Sospecha de fraude,2022-11-25
899,3459,C303,Sospecha de fraude,2023-12-21
420,992,C303,Intento de phishing,2022-05-22
2628,316,B202,Intento de phishing,2021-10-18
418,4467,C303,Intento de phishing,2020-04-04
2529,885,B202,Sospecha de fraude,2022-11-21
1730,612,A101,Sospecha de fraude,2022-09-22
531,4366,B202,Sospecha de fraude,2021-12-22
1829,2725,C303,Intento de phishing,2020-12-03
1616,972,A101,Sospecha de fraude,2022-08-18
2868,80,B202,Intento de phishing,2023-01-26
2895,2958,A101,Sospecha de fraude,2022-07-18
349,1717,C303,Intento de phishing,2021-07-23
1096,1737,A101,Intento de phishing,2023-12-27
1362,2535,A101,Intento de phishing,2020-01-21
433,3955,C303,Intento de phishing,2022-04-27
2238,4800,C303,Sospecha de fraude,2021-03-13
1769,3109,B202,Sospecha de fraude,2023-09-30
1410,2208,B202,Intento de phishing,2023-05-19
522,1628,A101,Intento de phishing,2020-08-06
121,3962,C303,Sospecha de fraude,2023-02-24
498,100,A101,Intento de phishing,2021-04-03
1593,1941,C303,Intento de phishing,2020-02-18
1593,2744,B202,Intento de phishing,2022-09-21
949,1235,A101,Intento de phishing,2022-09-26
2679,3288,A101,Intento de phishing,2022-06-11
131,2969,C303,Sospecha de fraude,2020-02-09
2880,2819,C303,Intento de phishing,2022-10-18
374,2314,A101,Sospecha de fraude,2023-08-29
1553,3505,A101,Intento de phishing,2021-01-16
563,4267,C303,Sospecha de fraude,2021-10-16
2697,469,C303,Sospecha de fraude,2020-01-20
2025,4199,A101,Sospecha de fraude,2020-04-01
1497,1920,C303,Intento de phishing,2020-07-24
1522,1442,A101,Sospecha de fraude,2022-03-13
1149,160,C303,Sospecha de fraude,2020-07-11
1424,1504,C303,Intento de phishing,2020-12-31
1239,180,C303,Sospecha de fraude,2022-01-24
2926,1981,B202,Intento de phishing,2022-03-10
1767,899,B202,Intento de phishing,2020-08-28
1937,399,C303,Sospecha de fraude,2021-09-09
2370,3713,C303,Sospecha de fraude,2021-03-01
2312,4986,B202,Sospecha de fraude,2021-12-31
557,1792,C303,Sospecha de fraude,2020-05-11
532,2320,B202,Sospecha de fraude,2023-02-12
1034,607,B202,Intento de phishing,2021-03-06
174,434,C303,Sospecha de fraude,2020-07-01
1628,992,B202,Intento de phishing,2021-04-15
2281,535,B202,Sospecha de fraude,2020-12-12
1899,3249,A101,Sospecha de fraude,2022-02-26
1198,127,B202,Intento de phishing,2021-12-11
1333,258,A101,Intento de phishing,2020-10-30
1605,4823,C303,Sospecha de fraude,2021-08-15
187,769,A101,Sospecha de fraude,2021-10-04
469,2950,B202,Sospecha de fraude,2024-01-01
8,3947,C303,Sospecha de fraude,2023-07-13
58,1365,A101,Intento de phishing,2022-07-25
2210,4672,A101,Intento de phishing,2020-12-24
966,3503,C303,Sospecha de fraude,2022-01-26
2016,3266,B202,Sospecha de fraude,2021-06-11
602,1635,A101,Sospecha de fraude,2023-05-18
352,3135,C303,Sospecha de fraude,2020-06-02
2585,2224,B202,Sospecha de fraude,2021-10-28
2276,1658,B202,Sospecha de fraude,2023-07-26
2941,3063,B202,Sospecha de fraude,2023-12-21
2185,3208,C303,Sospecha de fraude,2023-12-22
902,3565,C303,Sospecha de fraude,2022-09-06
1161,3075,B202,Sospecha de fraude,2020-05-06
2440,3784,B202,Sospecha de fraude,2020-08-18
844,98,A101,Intento de phishing,2020-10-19
262,4815,A101,Intento de phishing,2022-05-07
1621,3936,C303,Intento de phishing,2022-08-19
1950,4902,C303,Sospecha de fraude,2022-10-01
2608,4005,A101,Sospecha de fraude,2022-06-17
2243,133,A101,Sospecha de fraude,2023-04-08
829,2228,B202,Sospecha de fraude,2020-07-10
1092,1118,C303,Intento de phishing,2023-01-19
2959,4832,C303,Intento de phishing,2021-03-06
1289,1890,C303,Intento de phishing,2021-11-30
1438,3049,A101,Sospecha de fraude,2021-02-09
2534,1659,B202,Sospecha de fraude,2021-10-09
2746,958,B202,Sospecha de fraude,2021-03-23
2577,669,C303,Sospecha de fraude,2023-07-03
1072,2215,C303,Sospecha de fraude,2020-05-23
1946,1080,A101,Sospecha de fraude,2021-06-08
2556,2352,B202,Intento de phishing,2023-02-06
2252,2609,B202,Intento de phishing,2022-09-17
576,663,B202,Sospecha de fraude,2023-11-16
2168,2335,C303,Intento de phishing,2022-11-30
331,518,A101,Intento de phishing,2021-12-07
1343,2629,B202,Sospecha de fraude,2021-07-20
653,146,A101,Intento de phishing,2023-12-03
346,3183,B202,Intento de phishing,2021-01-18
1556,2682,C303,Intento de phishing,2021-12-29
1666,1930,A101,Intento de phishing,2023-04-03
502,2184,A101,Intento de phishing,2021-01-15
1675,2476,C303,Sospecha de fraude,2023-01-18
1233,519,A101,Sospecha de fraude,2021-07-29
1306,4813,C303,Intento de phishing,2021-09-02
2291,1156,C303,Intento de phishing,2021-10-30
2398,90,B202,Sospecha de fraude,2020-11-10
1243,1732,A101,Intento de phishing,2023-03-14
1692,248,B202,Intento de phishing,2021-12-07
2232,504,A101,Sospecha de fraude,2020-06-01
1142,4632,B202,Sospecha de fraude,2023-11-28
940,1744,A101,Intento de phishing,2023-01-08
1598,3277,B202,Intento de phishing,2020-05-02
1507,3530,C303,Intento de phishing,2022-08-20
645,4632,C303,Intento de phishing,2023-08-25
