Comercio_ID,Ubicacion_ID,Fecha_Registro,Código_Postal,Región
959,924,2023-09-22,6676,Centro
1563,1397,2023-10-20,5196,Centro
1864,547,2021-11-23,4248,Centro
468,1126,2023-06-01,6574,Sur
1405,739,2022-05-10,4005,Centro
227,300,2023-10-18,6537,Sur
1061,360,2020-03-06,8188,Sur
545,865,2022-08-31,7120,Sur
786,915,2021-04-30,1408,Sur
165,208,2023-03-27,3509,Centro
519,461,2023-01-28,6417,Norte
21,886,2022-12-30,9380,Sur
1232,1733,2023-02-19,6381,Sur
1724,924,2023-11-27,4050,Centro
874,1865,2023-07-14,3605,Norte
76,1741,2023-12-10,7845,Centro
644,259,2021-05-28,5244,Centro
1181,590,2021-05-05,5266,Centro
1715,962,2020-02-18,6067,Centro
1657,756,2022-08-27,2521,Centro
434,1203,2022-07-07,8802,Sur
988,1227,2020-04-01,1357,Sur
1724,297,2022-10-11,4791,Centro
796,811,2023-09-11,1801,Sur
1193,451,2023-07-30,9059,Centro
1866,1340,2021-06-22,1109,Centro
1301,1277,2023-03-08,3347,Sur
643,60,2020-07-02,9895,Sur
1280,1087,2021-04-15,4061,Centro
1251,921,2020-02-16,9339,Norte
1658,1427,2020-11-30,5562,Norte
1826,1784,2023-02-18,7753,Centro
1037,232,2020-06-30,6445,Centro
950,621,2023-06-03,1811,Norte
1436,1436,2022-06-24,6342,Norte
115,1151,2021-07-26,5859,Centro
951,398,2021-08-17,8118,Norte
1339,1319,2021-06-20,6370,Norte
282,390,2020-01-31,5092,Sur
13,39,2022-07-13,8322,Norte
1800,263,2023-08-31,3337,Centro
228,436,2020-08-30,5821,Centro
1488,983,2021-11-20,5739,Sur
1682,865,2022-03-06,7774,Sur
1488,1297,2023-05-21,6992,Norte
1293,1526,2023-07-29,5449,Norte
1130,1590,2021-08-01,4922,Norte
1192,1515,2022-12-06,3976,Centro
1009,656,2022-03-29,5919,Norte
1497,316,2023-06-02,4953,Centro
1532,737,2023-09-14,3105,Sur
595,1234,2020-04-12,4929,Norte
1467,789,2020-02-08,1624,Centro
1999,1895,2020-04-07,9178,Sur
626,1159,2020-03-20,9608,Sur
1989,685,2022-04-30,9768,Sur
1620,907,2021-02-05,3926,Norte
346,1937,2020-01-31,1182,Sur
1647,766,2023-03-23,4176,Sur
1474,357,2021-01-13,7540,Sur
694,1864,2023-08-13,4050,Centro
204,404,2020-05-14,4251,Centro
1084,267,2023-04-11,2099,Norte
66,1739,2021-02-26,3004,Norte
967,181,2020-12-23,8290,Norte
93,710,2021-12-11,4414,Centro
751,1747,2022-01-25,9657,Centro
639,1535,2021-11-28,8026,Norte
854,1835,2020-07-26,3572,Centro
980,166,2022-11-05,7142,Norte
1060,1733,2021-01-04,7505,Centro
341,1756,2022-12-29,5018,Norte
1633,1971,2023-08-31,1072,Sur
1102,1733,2023-01-04,1046,Centro
1471,597,2020-06-11,6283,Centro
1572,1147,2022-09-09,9032,Sur
889,700,2023-04-01,3593,Centro
1312,666,2021-09-08,9654,Sur
1587,683,2022-07-10,3203,Sur
1183,1859,2021-02-27,3655,Centro
1821,567,2023-03-16,3828,Sur
112,508,2020-09-13,4321,Sur
1068,702,2023-08-18,9453,Centro
1072,749,2022-05-25,9729,Sur
654,770,2020-04-28,4575,Centro
1000,539,2020-05-08,7688,Centro
1330,1261,2021-07-10,4163,Centro
179,1749,2022-05-30,5720,Sur
755,1906,2020-01-22,2146,Sur
83,579,2023-01-22,1927,Norte
861,664,2023-05-17,4958,Centro
565,577,2022-03-19,4750,Sur
1512,1477,2023-01-12,4112,Norte
1879,427,2022-06-08,3418,Sur
1561,1114,2020-11-13,8147,Sur
1496,260,2022-08-30,3132,Centro
419,992,2021-05-20,8069,Sur
1858,1264,2022-06-19,4032,Norte
1832,801,2021-12-04,5416,Centro
602,1965,2020-02-25,2607,Centro
1455,1886,2021-01-07,2325,Sur
89,669,2021-08-01,3370,Centro
615,923,2022-10-27,8539,Sur
655,1030,2023-02-10,4771,Sur
83,708,2021-12-24,4541,Centro
673,1140,2023-05-14,8327,Centro
655,1847,2021-04-26,3922,Norte
837,1228,2021-03-27,7227,Centro
773,144,2023-01-23,4367,Sur
1333,33,2020-07-29,3995,Sur
1759,1560,2023-10-18,3695,Norte
1273,318,2023-08-25,7293,Sur
638,1488,2022-03-26,9392,Sur
1803,1661,2022-09-18,4004,Norte
295,1259,2023-02-18,6234,Norte
1525,29,2023-05-09,7538,Centro
196,718,2020-02-10,1354,Norte
656,1200,2020-01-28,7806,Norte
712,520,2023-09-04,7585,Centro
1007,454,2020-08-07,3664,Centro
81,1436,2021-06-08,8157,Norte
728,1783,2020-03-10,7275,Sur
1869,858,2020-11-13,8867,Sur
297,1670,2022-04-24,3373,Norte
131,494,2023-08-19,9071,Norte
1546,1725,2023-06-08,7470,Norte
1789,419,2020-09-30,8872,Centro
417,545,2023-06-11,4863,Sur
819,860,2020-12-14,8275,Centro
1878,1823,2021-01-08,5382,Centro
1917,947,2020-04-23,6599,Norte
921,457,2021-11-18,1338,Sur
1518,595,2022-12-22,5460,Norte
965,1102,2022-11-18,6170,Norte
681,1496,2021-03-29,9010,Norte
603,902,2021-05-30,4340,Centro
1536,1506,2020-11-30,8656,Norte
1835,1574,2021-06-26,5695,Centro
1844,297,2022-09-18,8825,Centro
1998,1888,2023-05-13,9958,Centro
161,700,2023-04-25,3721,Norte
1560,1583,2020-06-18,6252,Sur
1188,529,2020-05-04,8983,Norte
784,756,2023-03-15,5164,Centro
1708,933,2020-10-17,2793,Sur
1730,725,2022-11-23,9340,Centro
271,699,2021-01-12,7807,Sur
1564,1928,2020-09-13,9350,Sur
1891,478,2021-12-06,2350,Centro
1178,281,2021-03-17,9977,Centro
1582,266,2020-01-11,7925,Norte
1994,1508,2022-08-09,9686,Centro
474,609,2022-06-29,1695,Sur
1756,1620,2020-09-30,4604,Centro
179,560,2023-07-07,1517,Norte
47,333,2023-05-12,7261,Sur
1071,895,2022-08-31,1790,Centro
691,893,2020-03-13,2827,Sur
1782,92,2022-09-22,1062,Norte
597,603,2020-10-13,5223,Centro
14,115,2020-12-25,7708,Centro
1265,317,2020-01-15,8939,Norte
815,543,2022-01-27,1524,Norte
248,177,2024-01-01,2783,Norte
1422,1929,2022-03-15,7997,Sur
1118,226,2022-07-11,5330,Centro
633,509,2023-05-10,3587,Sur
371,252,2021-05-22,1740,Norte
1897,1945,2020-06-04,3978,Norte
1285,1948,2020-11-14,9968,Centro
581,43,2022-01-26,6742,Norte
1056,134,2021-10-14,3226,Norte
1974,438,2020-03-31,4566,Norte
1417,393,2023-02-08,8432,Sur
1522,1495,2023-06-20,7099,Centro
602,1001,2020-04-30,3578,Sur
1501,770,2023-08-01,2497,Sur
1553,1935,2022-03-25,3026,Centro
1909,699,2020-07-24,1150,Centro
525,1659,2021-07-05,5768,Norte
132,1156,2023-04-10,5977,Centro
535,1357,2023-03-24,7744,Norte
1317,1094,2020-10-07,2873,Norte
585,791,2020-06-21,9182,Sur
930,565,2020-01-30,1892,Centro
815,1746,2021-09-19,4217,Sur
611,1877,2021-02-04,3200,Sur
890,1318,2022-12-06,3584,Sur
972,525,2020-01-08,8760,Centro
87,1428,2023-10-25,5941,Centro
1218,96,2020-12-02,8169,Sur
1832,1263,2020-05-04,6607,Norte
37,187,2020-10-18,3121,Norte
993,685,2022-07-13,4344,Norte
1553,22,2021-09-13,3204,Centro
240,1339,2021-11-01,8151,Norte
304,481,2023-07-13,4730,Centro
1686,56,2023-11-19,5408,Norte
963,854,2020-01-27,6100,Centro
1382,657,2021-02-02,2429,Sur
749,464,2023-07-16,6614,Centro
76,1941,2022-05-29,2236,Norte
1886,1235,2021-08-02,4979,Centro
460,982,2021-10-12,7796,Norte
719,1557,2021-11-13,5911,Norte
799,343,2022-10-16,7338,Centro
1027,471,2021-09-17,6759,Centro
1933,324,2023-08-28,6848,Sur
523,1105,2022-06-14,5362,Centro
263,1237,2021-08-09,3915,Norte
1789,838,2023-04-10,2043,Sur
1130,263,2023-05-11,1550,Norte
251,218,2021-01-23,5085,Centro
393,70,2023-06-27,6078,Centro
1935,176,2020-06-01,1386,Norte
331,639,2021-09-11,9269,Sur
458,1351,2021-01-01,4495,Centro
719,1771,2020-11-18,6289,Norte
1885,1910,2020-04-30,3544,Centro
276,728,2020-06-10,9149,Sur
469,139,2023-06-24,7757,Centro
620,1012,2023-09-30,4525,Centro
1316,1890,2022-12-10,1682,Centro
124,535,2022-12-22,3554,Norte
1424,1395,2023-04-22,4563,Centro
1221,1403,2020-11-20,7119,Centro
776,691,2022-11-21,2661,Norte
1295,1037,2023-10-01,6815,Centro
1555,464,2020-08-14,2848,Norte
1879,914,2021-02-27,5942,Norte
1278,216,2020-11-14,6558,Centro
1009,195,2021-05-02,3023,Sur
976,492,2023-10-31,5765,Centro
1395,1810,2020-09-08,5647,Norte
1123,742,2021-03-27,3575,Centro
1150,1502,2021-10-13,6339,Sur
338,710,2022-05-04,8658,Norte
758,581,2022-06-18,4055,Sur
1202,1463,2023-07-04,6712,Sur
135,122,2021-07-03,6922,Centro
1600,1811,2021-01-06,1418,Sur
1995,746,2022-01-14,8042,Sur
77,1264,2021-10-24,6059,Sur
1709,485,2022-10-26,8131,Centro
951,1176,2020-06-06,5051,Sur
780,524,2021-02-20,1713,Norte
1061,1352,2023-04-01,9600,Centro
316,1924,2023-04-07,6695,Sur
1418,1453,2023-03-15,5835,Norte
1018,954,2020-07-24,7937,Sur
23,1295,2022-05-19,7798,Centro
766,843,2022-09-14,5259,Sur
1273,1146,2022-06-14,1549,Sur
284,231,2020-01-16,8258,Norte
66,1859,2023-11-21,7660,Centro
483,1755,2023-07-26,9691,Norte
1655,329,2022-03-23,8005,Sur
138,303,2021-11-09,2232,Norte
1022,990,2020-02-01,6059,Centro
1567,1167,2023-10-21,3544,Centro
1403,36,2020-09-27,2197,Sur
1558,8,2023-03-28,8901,Norte
1561,1196,2023-04-30,4113,Sur
103,710,2021-11-25,4997,Norte
733,1165,2020-05-08,1838,Sur
773,1974,2021-01-09,6689,Centro
492,910,2020-08-12,7462,Norte
593,1354,2022-04-28,6283,Centro
1660,1275,2023-12-28,6901,Sur
897,1006,2020-09-28,7484,Sur
825,1882,2023-09-11,8099,Centro
1316,486,2023-01-17,3509,Centro
1005,676,2022-09-16,5181,Norte
559,1038,2023-09-07,2597,Centro
1222,793,2022-10-02,1469,Centro
1718,170,2021-09-30,3005,Centro
968,1086,2021-03-27,6030,Sur
1953,703,2023-05-18,5219,Sur
1411,643,2023-05-23,8099,Centro
732,1875,2020-05-03,7596,Centro
1762,862,2021-09-14,1616,Norte
1313,1528,2020-09-17,8959,Sur
1699,630,2022-10-20,4495,Centro
650,1466,2022-09-05,7350,Norte
229,1812,2023-01-12,5032,Centro
966,448,2022-10-03,5090,Centro
1648,1389,2022-09-12,6283,Norte
1439,598,2021-11-19,8441,Sur
355,997,2023-10-04,5334,Centro
458,1462,2023-05-17,4829,Centro
1266,1711,2020-05-01,3528,Centro
1133,1659,2023-06-24,7602,Norte
685,786,2020-09-15,8137,Sur
419,527,2022-09-19,7736,Sur
523,1594,2022-11-01,9871,Centro
415,1709,2023-06-05,1326,Centro
367,460,2021-02-19,7828,Sur
1406,495,2020-03-22,7726,Norte
1981,249,2023-10-26,9923,Sur
163,512,2023-12-15,5400,Centro
1571,1025,2023-02-20,1678,Norte
23,849,2022-12-05,6806,Norte
376,1677,2022-04-22,8172,Sur
1400,1848,2020-09-02,2989,Norte
499,1744,2022-08-01,6789,Norte
1820,1496,2020-08-01,2121,Centro
1342,1193,2022-01-01,3801,Centro
1756,858,2022-04-18,9623,Norte
439,1066,2020-04-22,4450,Centro
944,1834,2020-08-12,4446,Centro
503,800,2023-01-03,4024,Sur
609,1618,2023-01-01,6569,Centro
1496,1093,2022-09-22,7854,Norte
1455,1106,2023-09-25,9850,Norte
635,696,2020-06-13,4407,Centro
1204,201,2023-07-27,5244,Centro
992,223,2023-10-22,1622,Centro
1754,1284,2022-12-17,6005,Centro
843,1813,2022-05-21,3525,Norte
650,688,2022-12-02,3462,Norte
1637,1250,2020-10-25,3413,Centro
198,1032,2023-04-11,7507,Norte
1587,195,2022-08-25,2434,Norte
580,1517,2021-01-13,3880,Sur
303,714,2023-04-16,8742,Norte
764,1845,2022-05-03,6409,Sur
1031,1895,2023-08-06,3874,Norte
1653,581,2020-05-23,9149,Centro
489,153,2023-04-08,2848,Centro
1193,180,2023-06-18,6917,Centro
492,1555,2021-01-05,4171,Norte
638,128,2021-02-07,4749,Norte
1416,1995,2023-11-23,2202,Centro
666,98,2023-10-07,8512,Sur
1332,683,2021-09-07,3577,Norte
705,710,2023-06-22,5095,Norte
31,1252,2023-02-04,2540,Sur
468,1718,2022-07-24,8474,Sur
1232,301,2022-06-24,3723,Sur
1115,871,2020-04-21,3453,Norte
1368,447,2022-07-29,6619,Sur
1260,1272,2021-04-23,7747,Norte
661,1900,2023-11-08,5613,Sur
1950,1541,2022-12-16,2787,Sur
1074,1979,2022-02-19,2966,Sur
458,762,2020-07-31,7823,Centro
1469,1477,2021-05-24,4041,Sur
325,963,2020-04-30,9339,Sur
1368,175,2021-07-28,9832,Norte
1343,1776,2020-10-08,4325,Centro
268,388,2022-05-08,9832,Norte
662,1194,2021-01-09,6302,Sur
1673,563,2022-08-10,4743,Sur
1211,1088,2020-09-29,8539,Centro
646,612,2022-09-03,6692,Norte
1389,1859,2022-11-30,7833,Sur
105,247,2021-07-13,8320,Sur
717,1851,2021-06-27,3677,Sur
733,925,2023-07-21,3591,Sur
1090,451,2023-10-10,7124,Centro
1980,1495,2023-12-02,5507,Norte
1507,1788,2022-04-01,1584,Sur
197,921,2021-05-21,3941,Centro
1866,197,2022-08-20,1865,Centro
1822,180,2023-06-25,5069,Norte
1280,636,2020-05-23,6535,Sur
1207,1180,2021-07-17,4552,Sur
182,458,2021-07-07,2755,Norte
1719,87,2023-09-23,1437,Centro
944,422,2022-10-14,9944,Centro
1053,1116,2021-08-05,5425,Sur
1550,1222,2021-07-19,6336,Sur
1286,324,2022-11-13,4668,Sur
394,1785,2020-04-07,6889,Sur
1548,1276,2023-01-21,1411,Sur
398,588,2022-03-22,8818,Centro
1974,1140,2022-12-10,5548,Norte
750,139,2020-11-27,3179,Centro
687,594,2023-10-07,4721,Sur
1620,233,2022-12-03,9931,Norte
1788,1871,2022-09-17,1119,Norte
1136,1782,2022-11-01,8194,Sur
1183,1604,2022-06-10,7726,Sur
1538,885,2020-10-14,8882,Norte
1348,1029,2020-01-26,8401,Centro
123,322,2023-12-26,3251,Sur
653,436,2022-03-17,5520,Norte
411,1627,2021-01-02,1802,Norte
301,1833,2020-06-06,2187,Norte
205,586,2021-07-22,6786,Centro
1797,1387,2023-06-14,7689,Centro
1316,392,2021-09-09,6560,Centro
1159,642,2021-10-05,7117,Norte
1175,1129,2020-09-16,6059,Norte
1189,278,2022-10-20,8113,Centro
30,28,2021-07-11,3910,Sur
30,85,2022-01-15,6375,Centro
1317,298,2021-05-01,9994,Centro
1398,1117,2020-07-10,3182,Norte
462,197,2020-09-06,4696,Norte
228,865,2023-12-18,5048,Centro
1300,1699,2020-01-14,2874,Centro
1442,217,2020-09-25,5666,Sur
1716,694,2020-12-20,1721,Norte
887,1206,2021-09-04,8927,Norte
587,890,2022-04-25,4031,Centro
619,208,2023-08-08,6639,Centro
1048,1865,2023-05-05,5779,Norte
1961,945,2020-12-17,8233,Centro
1892,1826,2023-06-13,6736,Sur
1331,829,2020-09-17,4177,Sur
1437,664,2023-03-05,3792,Centro
1193,1172,2023-06-17,9395,Norte
1956,833,2023-08-10,3171,Sur
547,665,2022-06-25,1327,Norte
907,780,2023-10-22,6145,Norte
1334,1785,2021-03-29,3679,Sur
1337,1479,2023-05-09,9407,Sur
1599,773,2022-04-25,2605,Centro
1313,1720,2021-12-24,1509,Centro
908,527,2023-04-04,8649,Sur
1786,483,2021-11-23,5806,Centro
1885,359,2023-03-31,6644,Norte
847,261,2021-05-24,5953,Sur
285,975,2020-01-22,4562,Norte
1755,1381,2020-04-19,4233,Sur
1856,1527,2022-08-28,5192,Centro
831,645,2021-04-30,2322,Norte
476,257,2022-01-26,5897,Sur
1504,707,2021-07-03,9578,Centro
381,1728,2023-08-26,9296,Norte
974,297,2023-08-12,8297,Centro
1611,1208,2020-09-07,7463,Sur
1983,1074,2020-12-26,3021,Norte
1966,1030,2021-03-15,6387,Sur
892,561,2021-02-08,3072,Centro
928,670,2021-11-26,7656,Norte
1077,1284,2021-11-08,9855,Sur
1645,341,2022-10-21,9127,Sur
335,1661,2023-03-29,4710,Sur
171,1089,2021-10-28,3390,Centro
878,1877,2022-05-01,7594,Norte
1237,389,2022-09-03,1615,Norte
1928,1785,2022-01-19,2939,Centro
595,414,2022-11-27,2912,Sur
1655,207,2021-12-01,5189,Norte
1154,1052,2022-02-17,3193,Sur
947,1023,2023-08-16,6671,Centro
9,529,2020-07-21,5762,Norte
1561,1835,2023-02-22,9734,Norte
1302,1664,2021-01-04,7207,Norte
1932,1974,2020-03-26,9420,Norte
1071,1838,2022-03-14,4135,Norte
1683,695,2022-04-04,5343,Centro
1910,1025,2023-06-29,4338,Centro
1480,544,2021-01-28,2374,Sur
1516,1325,2021-12-23,5109,Norte
806,165,2021-05-05,7781,Norte
1053,842,2021-09-06,4786,Norte
965,383,2023-09-01,1724,Sur
817,588,2020-08-18,4913,Norte
1560,349,2021-06-03,5291,Norte
726,1106,2021-07-10,5334,Norte
1004,964,2020-01-09,5761,Sur
369,990,2021-10-30,7952,Norte
610,258,2020-07-28,7693,Norte
607,1620,2020-08-25,3155,Sur
978,667,2023-12-30,3176,Centro
192,1845,2020-11-06,2864,Sur
331,973,2020-01-10,5276,Centro
1316,95,2021-09-23,5639,Centro
1221,151,2021-03-02,8663,Sur
159,181,2022-12-27,2129,Centro
1094,291,2020-09-21,9975,Sur
1527,142,2021-07-16,4225,Sur
1241,312,2023-11-26,5231,Sur
566,1656,2021-10-30,9473,Norte
1281,979,2023-08-05,4452,Norte
1320,116,2022-07-06,3103,Centro
1147,977,2022-02-07,5766,Centro
1968,1704,2020-03-22,4287,Norte
1498,712,2020-05-26,3481,Norte
940,1737,2022-02-15,2968,Norte
109,182,2022-10-07,9858,Centro
806,1639,2023-06-03,5241,Centro
1233,1083,2020-01-27,3929,Centro
855,215,2022-07-26,3696,Centro
872,796,2020-08-10,8873,Sur
746,990,2021-12-09,8996,Norte
1831,1237,2023-03-25,5259,Sur
1387,462,2021-04-07,2149,Norte
105,1109,2021-01-09,2725,Centro
1341,407,2022-06-12,2120,Sur
1638,523,2023-02-21,4946,Sur
1175,1655,2020-11-15,9580,Sur
875,1860,2022-09-11,6334,Norte
150,1244,2022-11-26,2180,Sur
1417,729,2020-04-14,9382,Centro
1299,327,2023-09-13,6474,Centro
585,1521,2023-06-20,6787,Sur
797,1167,2021-04-13,5467,Norte
1605,214,2021-11-05,5588,Norte
1564,1114,2022-08-07,2900,Centro
960,1018,2022-08-17,7601,Norte
885,1727,2020-12-20,2632,Sur
1640,923,2023-12-15,3975,Centro
1976,71,2022-08-10,3154,Norte
746,1499,2023-07-03,1667,Sur
176,1948,2020-09-03,8638,Centro
1265,1510,2020-06-16,7302,Centro
1802,246,2021-11-16,6680,Sur
830,1410,2020-05-21,6590,Centro
179,1045,2023-04-24,6406,Sur
1240,893,2023-12-07,7828,Sur
269,710,2022-03-24,2851,Centro
264,395,2022-06-01,7739,Norte
320,881,2023-10-26,9811,Centro
1684,1899,2020-05-23,5218,Norte
385,444,2023-07-12,5081,Centro
1996,159,2022-07-02,8165,Sur
1403,1805,2020-08-29,2422,Norte
1595,65,2022-05-30,8068,Centro
1252,1420,2020-07-16,4952,Sur
789,474,2022-12-17,5585,Sur
1526,473,2023-08-27,4937,Sur
561,1930,2020-10-09,5716,Sur
1793,81,2020-06-18,4527,Centro
1870,562,2020-08-19,6343,Sur
1043,1703,2021-06-07,7281,Sur
1611,190,2023-01-31,3516,Sur
283,34,2023-05-17,7408,Sur
1537,1988,2021-03-24,7485,Sur
781,1273,2022-02-23,6119,Sur
1963,930,2023-08-02,1655,Centro
407,344,2022-03-05,4361,Norte
1161,1896,2022-07-09,4995,Centro
1472,1252,2023-04-27,8122,Norte
985,130,2020-01-30,7391,Centro
893,1336,2021-12-07,9141,Centro
1586,1500,2023-10-13,1495,Sur
1018,1862,2020-09-09,4262,Sur
1048,1392,2022-09-21,5879,Centro
720,1277,2023-10-01,4705,Centro
265,199,2021-07-30,8774,Norte
1177,1548,2021-04-12,7454,Centro
294,1282,2023-08-02,7000,Sur
908,1741,2021-07-12,9619,Centro
1236,1914,2020-08-20,5428,Centro
1502,1666,2022-05-02,2478,Centro
698,575,2023-03-10,2096,Norte
17,1231,2022-07-27,7379,Norte
222,864,2021-01-21,3596,Sur
1192,633,2022-07-17,8187,Sur
1080,1805,2023-03-18,3294,Centro
250,1496,2023-03-29,9513,Norte
874,329,2021-04-01,7686,Centro
329,776,2023-08-06,2670,Centro
784,1012,2022-02-05,4902,Centro
449,133,2023-02-17,9019,Norte
36,1479,2023-03-17,2463,Sur
88,1293,2023-12-05,8559,Sur
1725,1168,2022-06-30,4464,Sur
395,58,2021-03-05,7800,Sur
762,940,2022-03-11,2428,Sur
39,1380,2023-12-13,7495,Centro
140,665,2023-12-27,9877,Centro
411,892,2023-09-24,2538,Sur
704,422,2021-08-22,2313,Sur
1365,1220,2021-02-14,4089,Sur
794,520,2021-02-06,8741,Sur
583,908,2022-01-23,7851,Centro
1916,339,2022-03-06,7661,Centro
627,1952,2020-01-08,3234,Centro
1589,1425,2023-04-30,5113,Sur
1818,11,2022-05-23,8500,Centro
1975,1693,2023-05-26,7543,Sur
476,1769,2022-03-27,7264,Centro
414,438,2023-11-29,6956,Centro
191,354,2022-12-16,5669,Sur
1413,423,2023-09-10,4460,Sur
269,1181,2023-06-19,9466,Centro
120,1365,2020-03-29,7947,Sur
694,1178,2021-01-23,8547,Centro
1923,37,2021-08-05,8031,Sur
1232,710,2022-03-04,2604,Norte
1511,327,2023-11-24,7538,Norte
1591,1301,2021-08-26,7406,Centro
1480,158,2022-01-12,8361,Norte
1307,1742,2022-09-04,4572,Norte
486,979,2023-05-24,4076,Norte
221,1097,2020-02-14,1842,Sur
1361,1050,2021-03-21,6969,Centro
112,1730,2021-07-12,8049,Norte
1149,751,2020-01-21,7060,Sur
609,1482,2022-02-07,6876,Norte
1693,1872,2023-04-03,8807,Centro
1488,1487,2022-05-09,2862,Sur
854,784,2020-04-02,8077,Sur
951,472,2023-08-07,4459,Norte
118,297,2023-06-10,8620,Centro
203,580,2020-12-18,8345,Centro
1538,218,2021-02-03,6801,Sur
35,1890,2023-01-03,4570,Sur
939,515,2021-06-13,8188,Sur
118,1801,2020-09-15,7948,Sur
1395,881,2021-04-05,2753,Sur
1440,258,2020-02-24,8730,Norte
1159,753,2022-04-30,6954,Sur
331,27,2022-08-24,7043,Sur
484,670,2021-07-15,4734,Centro
513,1038,2022-05-09,5802,Norte
73,100,2021-07-27,9640,Norte
1495,1752,2023-05-16,1142,Sur
1260,1578,2021-07-04,3343,Centro
1227,1761,2022-07-18,2005,Sur
1707,1560,2020-06-25,7940,Norte
622,1191,2020-11-21,9907,Sur
880,829,2023-08-31,1361,Norte
1520,1046,2021-06-18,5867,Centro
52,286,2022-01-16,3298,Centro
40,78,2021-03-05,1064,Sur
361,1075,2021-07-10,3621,Norte
1685,99,2020-07-21,3857,Sur
300,1811,2022-05-30,6845,Sur
550,949,2020-12-19,6699,Centro
1867,480,2020-11-27,2026,Centro
835,923,2023-02-27,4155,Norte
1810,78,2022-12-16,7595,Norte
326,92,2021-02-03,4291,Sur
688,1679,2020-12-15,1625,Centro
1578,1235,2022-11-22,4155,Sur
1053,919,2022-11-13,4826,Norte
1054,189,2022-11-03,8285,Sur
1832,1321,2021-07-26,1076,Sur
1889,440,2023-08-27,8243,Sur
633,1115,2021-02-04,6764,Centro
1358,1953,2023-01-13,3528,Sur
1812,1505,2020-04-11,8983,Centro
1589,1241,2023-03-03,7241,Norte
324,470,2021-09-23,9762,Norte
775,1989,2023-03-16,5644,Centro
23,1624,2022-12-23,3461,Norte
429,910,2020-04-20,2438,Centro
855,394,2023-01-11,9935,Centro
1054,1670,2023-09-11,9032,Norte
1977,1738,2023-10-07,8013,Sur
1121,181,2023-04-28,7542,Centro
541,1678,2021-06-05,3039,Centro
167,1483,2022-07-13,6305,Sur
421,700,2022-12-20,9174,Centro
1859,1789,2023-12-22,1499,Norte
1886,1220,2023-03-13,2570,Norte
1588,972,2022-01-01,8969,Centro
1320,1665,2023-01-11,4886,Centro
977,1847,2023-06-03,3998,Sur
1709,1754,2020-07-19,4328,Sur
1372,471,2023-10-24,3067,Centro
1328,393,2021-01-25,6937,Centro
582,281,2020-08-13,2418,Centro
82,1208,2021-08-14,8819,Centro
312,1912,2022-02-02,6702,Norte
803,958,2022-09-17,4635,Norte
1893,729,2020-06-13,8644,Centro
883,1711,2020-01-29,5318,Sur
1380,1894,2020-09-04,8017,Norte
999,371,2021-02-20,7374,Centro
600,1737,2020-10-31,1587,Centro
702,888,2020-02-27,3550,Centro
203,1086,2020-08-22,9629,Centro
894,13,2021-11-17,2260,Norte
1118,504,2022-09-18,8878,Norte
77,1544,2023-01-10,8223,Norte
447,1154,2020-04-30,2995,Sur
267,989,2021-07-27,7564,Sur
904,1178,2021-03-02,6346,Norte
933,1238,2023-07-22,2787,Sur
46,1302,2023-03-25,1191,Sur
823,834,2023-10-16,9355,Centro
1571,200,2020-04-10,8443,Norte
1138,1077,2021-08-06,9081,Centro
91,1884,2020-01-28,5974,Sur
403,530,2020-10-31,2594,Norte
1782,347,2021-01-30,7983,Sur
114,1467,2021-09-07,4765,Centro
353,1264,2020-07-18,2726,Sur
1872,110,2023-03-12,8469,Sur
954,749,2021-02-11,9037,Norte
1756,1508,2023-06-16,2601,Sur
1873,408,2023-05-28,5429,Sur
479,677,2021-10-02,2985,Norte
139,121,2023-08-11,3166,Norte
1144,777,2023-12-02,8042,Sur
685,115,2023-09-17,2564,Sur
1277,76,2021-03-11,3561,Norte
1168,991,2020-04-14,4493,Sur
167,1204,2022-02-05,1539,Norte
33,120,2020-08-05,7122,Norte
1921,773,2022-01-14,3920,Sur
1653,1131,2022-10-30,4614,Sur
1152,1974,2023-04-23,1029,Norte
382,548,2022-01-15,4239,Sur
1436,1837,2021-02-08,5954,Sur
1328,1164,2020-04-05,8101,Sur
482,1799,2020-07-05,6429,Sur
1552,822,2022-11-08,4583,Sur
307,734,2023-08-10,3083,Sur
370,1435,2021-09-22,1925,Centro
1086,63,2020-11-22,4600,Centro
1753,210,2021-07-25,9746,Sur
1658,713,2023-05-05,1670,Sur
845,944,2022-12-21,9428,Centro
6,1968,2022-06-05,4712,Centro
443,1885,2021-11-23,5488,Centro
1507,1612,2023-10-07,9633,Sur
500,119,2020-09-05,9080,Norte
1511,155,2020-07-15,9439,Norte
208,1248,2023-03-25,5446,Centro
851,1960,2021-01-07,1929,Norte
1735,1005,2021-01-27,8590,Sur
491,1992,2022-07-07,5846,Centro
106,1210,2023-04-27,8856,Centro
598,1567,2021-03-16,1887,Sur
1131,1292,2021-09-09,5664,Centro
18,1113,2021-12-06,9225,Norte
1058,1993,2020-06-25,7807,Sur
1140,1054,2023-03-18,2196,Sur
1536,898,2023-09-13,5506,Norte
514,1427,2023-03-17,5734,Centro
888,951,2023-10-06,9042,Sur
1214,1371,2021-02-23,8223,Centro
1329,900,2022-10-06,8139,Norte
922,688,2022-04-12,8510,Norte
969,841,2020-11-07,1181,Centro
719,1628,2022-03-28,5066,Sur
221,620,2023-09-22,7496,Sur
820,845,2023-05-02,8300,Norte
