Cliente_ID,Tarjeta_ID,Tipo_Tarjeta,Banco_Emisor,Límite_Crédito
2613,2114,Crédito,Banco C,44467.94
835,1950,Débito,Banco A,39195.83
2274,1035,Crédito,Banco B,17705.91
2136,1057,Débito,Banco C,30286.22
185,1037,Crédito,Banco B,36649.13
2790,1936,Crédito,Banco B,18681.59
1727,2628,Crédito,Banco C,42016.25
2692,507,Débito,Banco A,14425.71
2793,296,Crédito,Banco A,29631.96
536,1628,Crédito,Banco C,41831.95
1715,2361,Crédito,Banco B,15744.01
10,1150,Crédito,Banco C,3609.23
1843,2037,Débito,Banco A,41206.78
1665,725,Crédito,Banco A,19942.73
323,2458,Crédito,Banco A,27492.14
1430,1031,Crédito,Banco A,12198.72
521,756,Débito,Banco C,35919.73
1398,2044,Débito,Banco C,19517.35
979,2631,Débito,Banco B,13748.8
1567,1761,Crédito,Banco C,34062.84
2494,2485,Crédito,Banco A,39650.75
2458,62,Crédito,Banco A,18019.77
2772,1043,Crédito,Banco A,10957.84
2868,1294,Débito,Banco A,12873.74
537,2147,Débito,Banco B,48340.86
1708,2837,Débito,Banco A,9481.15
2894,2736,Crédito,Banco C,6526.36
1821,2506,Crédito,Banco A,32840.07
2214,1375,Crédito,Banco C,26058.24
2678,1451,Débito,Banco B,2006.79
2539,1757,Crédito,Banco B,48612.56
700,1562,Débito,Banco B,35108.13
596,2244,Débito,Banco B,49092.56
919,2391,Crédito,Banco C,6188.66
1203,1557,Débito,Banco C,6659.95
2004,1249,Débito,Banco B,32544.01
900,158,Crédito,Banco B,48711.51
470,2549,Débito,Banco B,3394.16
1290,2926,Crédito,Banco C,7057.84
2063,1507,Débito,Banco B,23572.69
108,421,Débito,Banco C,37971.78
1514,2630,Débito,Banco A,22095.11
2793,612,Débito,Banco C,27758.42
1985,2351,Débito,Banco B,49807.53
2720,1769,Crédito,Banco C,42081.01
1701,2270,Débito,Banco A,34344.53
967,1439,Crédito,Banco A,41612.8
620,1652,Débito,Banco C,17628.75
1572,933,Crédito,Banco C,981.14
2625,2874,Crédito,Banco C,18066.68
1555,1002,Crédito,Banco C,34707.2
297,1758,Crédito,Banco C,6970.5
263,306,Crédito,Banco B,39253.59
2151,2531,Crédito,Banco B,8698.99
2422,1069,Débito,Banco C,577.37
811,789,Crédito,Banco A,27491.02
1837,933,Crédito,Banco A,42506.62
1667,2660,Crédito,Banco B,6359.49
232,2505,Crédito,Banco B,42417.19
965,1029,Crédito,Banco B,17571.62
2621,2598,Débito,Banco A,24416.64
1609,2961,Crédito,Banco A,1810.44
2385,41,Débito,Banco B,19846.2
434,1838,Débito,Banco C,35840.87
2180,251,Débito,Banco A,26695.35
785,1,Débito,Banco B,5567.15
2172,44,Débito,Banco C,25315.69
2611,927,Débito,Banco C,44452.25
2012,81,Crédito,Banco B,12745.58
2905,2418,Débito,Banco C,16386.38
410,1651,Crédito,Banco B,38573.93
1195,2455,Débito,Banco B,6909.57
2371,905,Débito,Banco B,2420.86
403,567,Débito,Banco C,27938.66
1076,1762,Crédito,Banco A,34121.19
789,2591,Crédito,Banco A,43248.43
413,2961,Débito,Banco A,24825.12
1792,20,Crédito,Banco B,8348.01
2631,165,Débito,Banco B,42266.38
920,2214,Débito,Banco C,5706.58
1872,2561,Débito,Banco A,3910.02
2459,867,Crédito,Banco C,34731.33
2749,2685,Débito,Banco A,36033.3
2789,2904,Débito,Banco C,3484.33
836,2344,Crédito,Banco B,29911.43
2379,2591,Crédito,Banco A,33050.36
1113,1068,Crédito,Banco A,24669.14
797,366,Crédito,Banco B,40909.29
2403,1919,Crédito,Banco B,48795.75
315,1042,Crédito,Banco A,38080.83
1062,69,Crédito,Banco A,46870.32
1952,863,Débito,Banco B,7134.73
1842,1146,Débito,Banco B,41360.06
2406,2045,Crédito,Banco C,10856.72
2681,121,Débito,Banco A,20525.65
883,1235,Crédito,Banco A,19185.52
2844,979,Débito,Banco C,39871.65
645,1774,Débito,Banco A,9069.5
2357,1715,Débito,Banco B,45823.16
8,791,Débito,Banco A,48011.74
1410,2971,Crédito,Banco A,2684.31
2463,616,Crédito,Banco A,11462.67
1721,676,Débito,Banco A,25864.99
1644,1093,Crédito,Banco B,28056.05
1139,702,Crédito,Banco A,23970.75
1727,2828,Crédito,Banco B,19955.0
2504,1181,Débito,Banco C,20864.45
1152,860,Débito,Banco A,36658.98
1610,2747,Crédito,Banco A,30686.64
326,2206,Débito,Banco A,14010.47
927,1266,Débito,Banco C,36107.61
825,635,Crédito,Banco C,19237.24
2194,2896,Débito,Banco C,13758.9
1625,380,Crédito,Banco A,32872.87
1929,2293,Débito,Banco B,7556.66
768,263,Débito,Banco B,25627.29
1162,1923,Débito,Banco A,15249.97
2156,501,Débito,Banco A,34252.57
95,224,Crédito,Banco C,32393.98
144,756,Débito,Banco C,23408.35
1532,76,Crédito,Banco C,7434.61
1472,2509,Crédito,Banco B,18077.01
675,2527,Crédito,Banco B,42446.47
351,1228,Débito,Banco C,48222.99
137,2469,Débito,Banco A,43928.74
1023,1263,Débito,Banco B,14659.5
900,2317,Débito,Banco B,2057.69
1816,457,Débito,Banco A,19520.86
2569,1339,Crédito,Banco C,31373.31
1091,1222,Débito,Banco C,26483.7
1527,326,Crédito,Banco A,5028.73
910,438,Débito,Banco C,41894.69
1726,2972,Débito,Banco B,17178.96
39,1768,Crédito,Banco C,29535.57
2221,2017,Débito,Banco C,31044.61
1423,1835,Débito,Banco A,46797.45
160,318,Crédito,Banco B,35586.82
2249,2681,Crédito,Banco C,47688.73
2150,2116,Crédito,Banco C,12149.03
143,2270,Débito,Banco A,1740.18
317,2491,Crédito,Banco C,47114.43
308,80,Débito,Banco B,14430.78
1513,829,Débito,Banco C,31290.54
1066,2588,Crédito,Banco A,39175.47
2358,2044,Débito,Banco A,13980.38
1394,1831,Crédito,Banco C,5008.36
2476,2076,Débito,Banco C,26364.99
2882,2577,Crédito,Banco A,20359.77
991,968,Crédito,Banco B,12862.36
1685,1551,Débito,Banco B,21783.18
661,831,Débito,Banco B,31280.41
1151,540,Crédito,Banco B,43939.69
389,2107,Débito,Banco C,11311.31
51,1759,Débito,Banco B,30569.47
2099,336,Débito,Banco C,5782.92
999,1101,Débito,Banco A,19577.03
1617,459,Débito,Banco B,28802.82
1482,427,Débito,Banco B,19136.01
1963,481,Débito,Banco B,37187.27
2561,1697,Débito,Banco B,3252.38
2656,1956,Débito,Banco C,43870.25
594,1196,Crédito,Banco A,38880.94
2730,224,Crédito,Banco B,27184.65
2144,2055,Crédito,Banco B,33747.14
2960,345,Crédito,Banco A,9965.48
2850,2987,Crédito,Banco A,26051.99
1699,2068,Crédito,Banco B,22846.02
2163,1023,Débito,Banco A,19474.44
285,369,Débito,Banco A,37235.11
2928,2441,Crédito,Banco A,6171.87
1590,2717,Débito,Banco A,9359.58
1372,307,Crédito,Banco C,48753.51
940,1793,Débito,Banco A,43893.05
1757,1247,Crédito,Banco B,27338.73
1830,464,Crédito,Banco B,44321.58
284,2815,Crédito,Banco A,18431.79
1559,95,Débito,Banco C,2328.2
304,2418,Débito,Banco A,14505.09
2782,2791,Crédito,Banco C,30067.14
568,1272,Crédito,Banco B,46870.14
914,2022,Crédito,Banco B,37292.85
2125,1019,Crédito,Banco A,18682.45
2292,1348,Crédito,Banco B,13920.02
2022,534,Débito,Banco B,8667.69
1855,497,Débito,Banco C,5048.36
2153,976,Crédito,Banco C,2627.06
943,914,Débito,Banco B,40351.36
1970,1718,Débito,Banco A,38798.12
2669,954,Débito,Banco B,3083.97
179,124,Crédito,Banco B,4645.06
1912,2403,Crédito,Banco C,2809.5
1198,1058,Débito,Banco B,24661.2
1480,1839,Débito,Banco C,45004.7
2640,2562,Débito,Banco C,2454.02
1683,2131,Crédito,Banco C,21625.02
2651,1102,Crédito,Banco B,22657.84
1335,333,Débito,Banco B,24439.81
1579,289,Débito,Banco C,10110.23
791,1508,Débito,Banco B,39036.75
2318,1189,Débito,Banco C,16387.86
2387,1611,Débito,Banco B,47691.81
316,1971,Crédito,Banco A,15744.27
1900,2915,Débito,Banco A,26355.94
199,2773,Débito,Banco B,20800.35
1855,2740,Crédito,Banco C,31763.69
672,682,Débito,Banco C,25941.57
1578,479,Crédito,Banco B,31174.49
2067,1636,Crédito,Banco B,44215.73
173,942,Débito,Banco C,35730.2
2792,1912,Débito,Banco A,24812.86
1001,2713,Débito,Banco A,7385.94
1700,590,Crédito,Banco A,1664.2
1653,1077,Débito,Banco A,30817.49
1853,2426,Crédito,Banco C,34233.68
2003,943,Crédito,Banco C,38138.82
2296,2598,Crédito,Banco A,17236.89
2745,2540,Crédito,Banco B,47574.52
2293,480,Débito,Banco A,36852.9
1473,2983,Débito,Banco B,17006.04
1099,182,Débito,Banco C,43119.5
1913,2617,Débito,Banco B,38259.61
144,1505,Débito,Banco C,796.61
2290,776,Débito,Banco A,10922.69
2605,1043,Débito,Banco A,32652.28
904,1755,Crédito,Banco C,25281.36
1259,19,Crédito,Banco C,14574.6
874,2223,Crédito,Banco B,38136.8
2523,2553,Débito,Banco B,41177.13
1498,2647,Crédito,Banco B,43875.15
656,1824,Débito,Banco A,41004.47
2979,1494,Débito,Banco B,30213.72
1044,1967,Débito,Banco A,716.49
2055,2245,Crédito,Banco C,34817.76
2140,975,Débito,Banco B,11813.35
1238,1894,Débito,Banco A,4997.24
1315,667,Crédito,Banco A,5716.83
1806,1692,Crédito,Banco A,30018.17
2190,2805,Débito,Banco A,4179.08
1155,2339,Débito,Banco C,18065.04
737,1079,Débito,Banco A,30110.87
102,2794,Crédito,Banco C,23209.4
744,2793,Crédito,Banco B,44321.44
1983,365,Crédito,Banco B,43421.19
1493,1241,Débito,Banco B,39422.24
2176,827,Débito,Banco A,34852.99
2489,940,Crédito,Banco A,44183.09
643,89,Crédito,Banco C,44672.43
2056,971,Crédito,Banco B,46726.2
1488,1402,Débito,Banco A,46902.78
834,2745,Crédito,Banco B,2981.93
1871,969,Débito,Banco C,45544.02
1476,1236,Débito,Banco A,44373.11
387,2257,Débito,Banco B,32899.23
1138,18,Débito,Banco C,39772.36
1440,381,Crédito,Banco A,13370.43
1170,245,Débito,Banco A,44552.45
521,991,Débito,Banco C,13116.29
580,1988,Crédito,Banco B,24172.75
2803,2233,Débito,Banco B,14770.15
1732,17,Débito,Banco C,9141.85
777,2128,Débito,Banco C,34131.58
1631,1080,Débito,Banco C,49555.51
659,2836,Crédito,Banco A,608.52
653,687,Crédito,Banco A,20681.6
2729,1686,Débito,Banco C,4263.17
152,2389,Crédito,Banco C,48319.44
456,2417,Crédito,Banco A,9880.11
425,37,Débito,Banco A,38792.9
281,1154,Crédito,Banco A,33524.49
1528,2249,Crédito,Banco B,10171.93
2205,600,Crédito,Banco A,40300.74
2690,568,Crédito,Banco C,31476.9
9,2263,Crédito,Banco A,28365.95
2155,1718,Débito,Banco B,46374.03
2570,1641,Débito,Banco C,5126.56
2639,2000,Débito,Banco B,30557.74
1114,2483,Crédito,Banco A,31378.81
2137,2686,Crédito,Banco B,19547.79
939,2753,Débito,Banco C,43758.23
2665,583,Débito,Banco B,44576.09
2212,1578,Débito,Banco A,26974.86
2405,1149,Crédito,Banco A,11995.94
2122,38,Débito,Banco B,32554.11
140,438,Crédito,Banco A,47639.48
1785,2613,Crédito,Banco A,26465.79
2082,1836,Débito,Banco A,1407.78
2464,2501,Crédito,Banco A,9437.85
2923,448,Crédito,Banco C,31116.42
1304,2052,Crédito,Banco B,42019.78
2473,1440,Crédito,Banco A,3769.32
2892,30,Débito,Banco C,22627.35
483,1352,Débito,Banco C,37479.58
1135,2411,Débito,Banco C,20562.78
448,523,Débito,Banco A,47372.33
2609,2737,Crédito,Banco C,42929.17
2927,2225,Débito,Banco B,5791.49
1054,253,Crédito,Banco A,37229.53
2014,539,Débito,Banco A,33494.06
1235,2983,Débito,Banco C,24655.97
1259,2325,Crédito,Banco C,1050.82
2643,1813,Débito,Banco A,45964.23
1736,502,Crédito,Banco B,7341.89
2771,2600,Crédito,Banco A,28203.66
1531,2150,Crédito,Banco A,41904.36
565,1198,Crédito,Banco B,47359.29
791,2036,Débito,Banco B,22041.61
1518,1045,Crédito,Banco B,25153.84
822,2384,Débito,Banco C,43374.05
707,1370,Crédito,Banco B,40415.22
390,1581,Débito,Banco C,25082.06
2842,1523,Débito,Banco A,16336.78
1277,2895,Débito,Banco B,48311.8
989,413,Débito,Banco B,1252.91
71,1386,Débito,Banco C,38819.22
1723,2769,Débito,Banco B,9305.52
2333,2518,Débito,Banco A,6463.65
1045,2477,Débito,Banco A,49883.35
1701,2145,Crédito,Banco B,43785.81
1079,864,Débito,Banco B,34332.98
1107,1662,Crédito,Banco B,10868.37
1119,2705,Débito,Banco B,24693.73
2746,1122,Débito,Banco C,47851.28
369,986,Débito,Banco A,27451.29
2203,1977,Crédito,Banco A,1183.05
1328,1961,Crédito,Banco A,46068.33
1302,897,Crédito,Banco C,21427.8
359,293,Crédito,Banco B,34062.59
2420,1735,Débito,Banco C,27562.54
76,1501,Crédito,Banco B,27477.49
928,2069,Débito,Banco A,40146.95
791,1338,Débito,Banco C,16167.85
1106,113,Crédito,Banco C,47117.66
2390,2277,Débito,Banco B,3907.48
1319,1401,Débito,Banco C,10545.16
650,139,Crédito,Banco B,22884.57
2400,1518,Crédito,Banco B,3628.11
825,2226,Crédito,Banco B,6339.07
1916,2000,Débito,Banco C,4451.42
2810,2573,Crédito,Banco A,48480.41
288,1799,Débito,Banco B,34949.8
2157,980,Crédito,Banco B,32873.27
1937,1657,Débito,Banco C,45294.42
479,2700,Crédito,Banco B,40992.92
771,1558,Crédito,Banco C,29351.42
120,819,Débito,Banco C,23351.11
1540,2103,Débito,Banco A,13922.46
2005,2551,Débito,Banco C,46595.74
1129,2046,Crédito,Banco B,17054.67
1222,2746,Débito,Banco A,14549.0
509,1704,Débito,Banco A,31770.23
2503,2942,Crédito,Banco C,17335.52
1871,638,Crédito,Banco A,31018.78
2425,401,Crédito,Banco A,13438.17
1565,157,Crédito,Banco B,13790.62
1109,2374,Crédito,Banco C,10265.25
298,2810,Crédito,Banco B,40658.79
144,2687,Débito,Banco B,27620.54
506,67,Débito,Banco B,30027.36
20,2158,Crédito,Banco C,35033.44
1086,1108,Débito,Banco A,35550.0
2004,1795,Crédito,Banco A,43556.01
2486,2515,Crédito,Banco A,49404.81
1100,2304,Crédito,Banco B,11078.57
1783,880,Débito,Banco C,48758.44
2405,1109,Crédito,Banco B,17404.81
380,1383,Crédito,Banco B,27052.07
451,566,Crédito,Banco B,19287.02
1168,320,Débito,Banco B,13020.34
1024,1843,Crédito,Banco B,28007.42
942,2287,Crédito,Banco A,12382.59
1549,988,Débito,Banco B,18494.85
1646,758,Débito,Banco B,49349.62
2979,632,Crédito,Banco B,5639.91
1827,2148,Crédito,Banco A,48621.79
226,1716,Crédito,Banco A,2759.13
2487,2763,Débito,Banco B,26146.33
2551,1077,Crédito,Banco B,36504.33
2712,871,Crédito,Banco A,11567.45
663,186,Débito,Banco C,38913.45
1093,2755,Débito,Banco C,1898.38
2484,2929,Crédito,Banco C,3287.6
401,669,Crédito,Banco B,7978.33
1835,16,Crédito,Banco C,9673.36
2812,523,Crédito,Banco B,729.49
193,431,Débito,Banco C,1949.69
2052,1263,Crédito,Banco A,37280.91
1588,1082,Débito,Banco A,15336.57
205,397,Débito,Banco C,47741.97
192,1264,Crédito,Banco C,14640.21
324,652,Débito,Banco B,31199.01
2727,2152,Crédito,Banco A,38432.87
1813,433,Débito,Banco A,1910.37
969,2969,Débito,Banco C,18661.65
968,888,Crédito,Banco A,26315.28
2525,1013,Crédito,Banco B,10187.6
1152,2603,Débito,Banco B,12105.87
608,2953,Débito,Banco C,35189.56
1438,2343,Crédito,Banco A,15729.73
1643,400,Débito,Banco B,44171.92
2786,1122,Débito,Banco B,1018.64
2508,2795,Crédito,Banco C,7351.83
2830,965,Crédito,Banco A,31636.8
2068,445,Crédito,Banco A,15124.13
456,1799,Débito,Banco A,9520.3
161,816,Crédito,Banco C,31398.59
1498,1748,Débito,Banco A,37816.58
134,2962,Débito,Banco A,13334.55
1677,244,Débito,Banco A,25918.86
1667,1396,Débito,Banco C,36909.83
216,2963,Crédito,Banco C,24943.07
2360,2737,Crédito,Banco A,4804.62
1353,2557,Crédito,Banco C,48296.31
1820,1989,Débito,Banco B,3953.5
1694,148,Crédito,Banco B,35136.0
1467,2264,Débito,Banco C,38911.37
1180,1276,Débito,Banco A,22497.32
2421,949,Débito,Banco B,49716.0
1194,1592,Crédito,Banco C,2848.67
2410,52,Crédito,Banco B,15190.39
1179,1620,Débito,Banco B,15336.93
1167,2457,Débito,Banco C,19849.79
1279,681,Crédito,Banco A,30998.48
792,2221,Débito,Banco C,21355.29
1282,1520,Débito,Banco A,32349.69
1088,2653,Débito,Banco B,41872.01
86,1752,Débito,Banco B,37080.19
1915,413,Débito,Banco C,546.41
1197,1775,Débito,Banco A,36885.08
1189,440,Débito,Banco A,4274.21
2188,84,Débito,Banco C,33524.28
1020,462,Crédito,Banco A,23524.54
1933,1460,Crédito,Banco A,43018.56
2834,1651,Débito,Banco B,28619.28
1163,2748,Débito,Banco C,16127.52
186,880,Crédito,Banco A,1292.78
1351,1481,Crédito,Banco C,34349.97
235,2786,Crédito,Banco B,10985.03
2350,2939,Débito,Banco B,34660.92
1908,519,Crédito,Banco A,39697.36
2888,643,Crédito,Banco A,28629.38
2325,1780,Débito,Banco A,42643.29
675,2963,Crédito,Banco B,16003.86
1801,1621,Débito,Banco B,24689.21
1098,1008,Crédito,Banco C,7112.3
1484,1365,Crédito,Banco B,24318.73
2836,1678,Débito,Banco C,39796.05
1192,791,Crédito,Banco A,10651.89
641,439,Débito,Banco A,49386.58
1003,2926,Crédito,Banco B,21364.54
1948,775,Crédito,Banco B,19276.57
737,2455,Crédito,Banco B,26666.26
2863,666,Débito,Banco A,20260.09
198,628,Débito,Banco A,24596.05
2174,601,Débito,Banco A,22767.0
1805,224,Crédito,Banco C,29771.13
2085,2512,Débito,Banco A,47635.08
1000,2354,Crédito,Banco A,15532.83
2310,562,Crédito,Banco A,30236.64
1279,2365,Crédito,Banco B,32341.42
480,511,Débito,Banco C,33128.54
869,269,Débito,Banco B,25090.3
1763,269,Crédito,Banco B,21380.96
611,966,Débito,Banco A,11913.97
1976,1539,Crédito,Banco B,22920.99
2626,294,Crédito,Banco C,23745.82
2811,291,Débito,Banco C,16833.47
2797,2271,Crédito,Banco A,46468.37
2770,2668,Crédito,Banco A,8575.77
2430,1348,Crédito,Banco A,11913.13
2534,1963,Crédito,Banco A,10898.74
695,2515,Débito,Banco B,24155.42
59,1297,Débito,Banco C,35670.74
2715,974,Débito,Banco A,46961.44
1517,1132,Débito,Banco C,46483.35
1035,1900,Crédito,Banco B,37777.26
214,537,Débito,Banco A,47266.69
499,2368,Crédito,Banco C,22689.85
523,1131,Crédito,Banco C,22588.69
600,1198,Débito,Banco B,6504.97
648,1560,Débito,Banco A,21136.2
1926,2954,Débito,Banco B,46364.97
2556,813,Crédito,Banco C,28590.95
2926,411,Crédito,Banco A,10212.3
2487,1256,Crédito,Banco C,49490.91
2178,1293,Débito,Banco A,45086.37
174,1272,Débito,Banco C,43177.21
1733,525,Débito,Banco C,18301.53
1359,611,Débito,Banco A,25774.64
1238,1578,Crédito,Banco B,31569.06
445,2210,Crédito,Banco A,25374.97
2666,2864,Crédito,Banco A,42680.25
2658,1946,Crédito,Banco C,25441.31
1630,2320,Débito,Banco C,29871.67
2128,354,Crédito,Banco B,11290.87
1200,1753,Crédito,Banco B,43574.57
663,905,Crédito,Banco B,27592.75
783,825,Débito,Banco B,7959.61
1483,1073,Débito,Banco A,11529.75
1114,1371,Crédito,Banco A,8004.31
301,1392,Crédito,Banco C,3678.32
2089,2095,Crédito,Banco B,5600.37
661,690,Crédito,Banco B,27050.41
2094,189,Crédito,Banco B,26280.04
1637,1377,Débito,Banco A,1871.27
1057,2838,Débito,Banco B,31573.85
2758,1074,Débito,Banco B,43419.15
392,1197,Débito,Banco B,31607.38
1622,2844,Débito,Banco B,35241.51
1580,916,Débito,Banco C,19187.92
576,2061,Crédito,Banco B,47599.11
1094,1280,Débito,Banco A,33825.92
1634,210,Crédito,Banco B,10600.8
2236,1314,Crédito,Banco A,44452.26
2703,1761,Crédito,Banco C,9628.61
107,2752,Débito,Banco B,35783.8
461,2720,Crédito,Banco B,26296.4
624,2023,Débito,Banco B,7908.87
2251,1096,Crédito,Banco C,9493.32
2097,1357,Débito,Banco A,15476.08
1087,1055,Débito,Banco C,23710.68
1708,2401,Débito,Banco B,36924.79
2730,1246,Débito,Banco B,35212.9
1857,2126,Crédito,Banco B,1478.85
163,1382,Crédito,Banco A,5026.69
433,1100,Crédito,Banco C,30972.87
1403,1500,Crédito,Banco A,16009.36
1760,2,Débito,Banco A,17435.41
1090,1176,Débito,Banco B,30901.44
1167,2577,Débito,Banco B,1159.62
1512,1935,Débito,Banco C,37340.94
740,2026,Débito,Banco C,33358.94
1503,2000,Crédito,Banco C,15920.97
2970,1337,Débito,Banco B,31889.77
2159,2839,Débito,Banco C,31438.35
2528,2831,Crédito,Banco B,44530.33
749,636,Crédito,Banco A,2047.91
1715,263,Débito,Banco B,33634.54
1433,2831,Crédito,Banco C,30395.04
527,1939,Crédito,Banco C,12853.13
2053,1885,Crédito,Banco B,42663.17
2565,1817,Crédito,Banco A,30598.96
2996,53,Crédito,Banco B,17238.07
1326,120,Crédito,Banco A,32329.61
143,377,Crédito,Banco C,36787.94
40,2490,Crédito,Banco B,22045.93
744,1305,Débito,Banco A,45455.49
2571,2794,Débito,Banco A,30136.44
2518,2859,Crédito,Banco B,36301.47
877,2782,Débito,Banco A,7139.47
2661,2475,Débito,Banco A,44682.45
472,634,Crédito,Banco B,34882.0
2913,2026,Crédito,Banco C,35812.33
498,2655,Débito,Banco B,1720.63
2588,2437,Débito,Banco B,5065.09
1366,23,Débito,Banco C,19840.67
2593,1785,Débito,Banco A,30632.53
1796,994,Débito,Banco A,7247.55
618,1407,Crédito,Banco A,40204.69
844,702,Débito,Banco B,31312.29
306,1608,Crédito,Banco A,37755.29
398,260,Débito,Banco B,34509.12
97,998,Débito,Banco C,26399.21
1200,2777,Débito,Banco B,20670.89
170,1198,Débito,Banco C,35461.39
820,607,Crédito,Banco B,30379.07
452,2758,Débito,Banco A,11863.96
544,576,Débito,Banco A,44079.42
1370,173,Crédito,Banco A,34321.22
870,773,Crédito,Banco A,7173.83
910,2960,Débito,Banco C,36814.42
1976,1027,Crédito,Banco B,14640.67
109,852,Débito,Banco C,26807.24
530,1184,Crédito,Banco B,48267.51
1301,1955,Débito,Banco C,22099.16
879,1382,Débito,Banco C,33590.56
154,1434,Crédito,Banco C,45526.42
2155,1599,Crédito,Banco B,43577.64
1963,2141,Crédito,Banco A,17724.77
2617,2233,Débito,Banco B,38836.13
1753,2792,Crédito,Banco A,23332.31
13,2154,Débito,Banco B,31629.7
1746,2199,Crédito,Banco B,31138.4
2840,223,Débito,Banco B,10299.84
2818,1834,Crédito,Banco C,49430.29
8,1516,Crédito,Banco A,23820.81
1485,2016,Débito,Banco C,18114.98
980,276,Débito,Banco A,24325.51
1481,991,Crédito,Banco C,28338.4
785,766,Crédito,Banco C,14023.72
1177,678,Débito,Banco B,18474.61
2981,1978,Débito,Banco B,29937.32
173,1319,Débito,Banco B,5801.57
311,2507,Débito,Banco B,40431.53
1100,2958,Crédito,Banco C,23366.09
1936,1301,Débito,Banco A,12197.38
923,235,Débito,Banco B,5591.23
1404,2555,Débito,Banco C,882.44
1663,2138,Crédito,Banco A,3765.46
2160,2589,Débito,Banco B,13572.63
1273,1786,Débito,Banco A,13587.16
1418,1586,Débito,Banco B,5637.81
2704,247,Débito,Banco A,5754.83
1135,393,Crédito,Banco A,31387.14
1292,598,Crédito,Banco A,33092.5
393,905,Crédito,Banco C,6745.16
2040,1682,Crédito,Banco B,34990.92
2986,1100,Crédito,Banco A,16803.68
1247,814,Crédito,Banco A,5787.49
600,442,Débito,Banco B,19824.42
1523,818,Débito,Banco B,30376.94
2594,996,Débito,Banco A,10742.48
2965,224,Débito,Banco C,5492.13
1253,1403,Crédito,Banco B,5775.77
1695,1539,Débito,Banco A,3577.27
568,948,Débito,Banco B,43650.62
1811,2139,Crédito,Banco A,35039.42
2502,2188,Crédito,Banco B,17866.22
2445,2561,Crédito,Banco C,34361.32
2929,185,Débito,Banco B,20645.11
744,860,Crédito,Banco B,17474.01
2579,1612,Crédito,Banco C,37967.95
1158,2511,Crédito,Banco A,15792.54
900,656,Débito,Banco A,4992.3
1409,1589,Crédito,Banco B,34796.86
1875,520,Débito,Banco C,24754.09
1413,233,Crédito,Banco C,34961.51
110,1855,Débito,Banco B,26882.55
2207,903,Crédito,Banco A,49017.78
417,740,Débito,Banco C,16940.28
1408,487,Crédito,Banco C,39995.24
761,2216,Crédito,Banco A,9036.91
382,2637,Crédito,Banco B,27653.1
1331,124,Crédito,Banco B,47241.49
1685,2151,Débito,Banco A,36456.94
1043,391,Débito,Banco A,23824.31
1215,2480,Débito,Banco C,30617.98
2725,1830,Crédito,Banco A,7714.07
662,7,Débito,Banco C,47466.47
1108,375,Débito,Banco A,799.42
1167,975,Débito,Banco A,24808.96
40,729,Débito,Banco A,36611.32
827,186,Crédito,Banco A,15677.03
404,2923,Crédito,Banco B,9180.95
1461,829,Crédito,Banco A,23699.86
2222,1526,Débito,Banco C,28796.74
623,2593,Crédito,Banco B,34343.3
1595,1738,Crédito,Banco C,41172.88
337,636,Débito,Banco B,44642.72
1426,2611,Crédito,Banco C,18799.13
2710,1989,Débito,Banco A,2425.57
127,2280,Débito,Banco C,37897.49
1243,1990,Débito,Banco B,24897.05
444,2241,Débito,Banco C,9501.77
2755,1048,Crédito,Banco A,49922.61
886,2275,Crédito,Banco C,14399.22
637,1346,Débito,Banco B,9140.22
1057,724,Crédito,Banco A,36951.02
1339,2108,Crédito,Banco A,15053.8
1487,2270,Crédito,Banco C,37261.86
562,48,Crédito,Banco B,1922.02
1291,2366,Crédito,Banco B,1772.77
2726,684,Débito,Banco A,4834.17
1841,594,Crédito,Banco C,37382.28
2707,2569,Débito,Banco A,13716.49
2388,1419,Crédito,Banco C,22202.01
1549,1861,Débito,Banco C,45831.73
944,706,Débito,Banco A,41663.22
196,959,Crédito,Banco B,7250.28
2325,2797,Débito,Banco B,43775.04
2394,342,Crédito,Banco C,26980.24
2124,1863,Crédito,Banco C,24915.84
1262,2786,Crédito,Banco A,43924.44
762,1344,Crédito,Banco B,23027.11
836,650,Débito,Banco C,26796.68
2762,84,Crédito,Banco A,35898.35
1921,1583,Débito,Banco C,48915.67
430,605,Crédito,Banco B,24283.0
1476,421,Crédito,Banco B,10333.0
2795,152,Crédito,Banco B,22826.78
1941,1766,Débito,Banco C,10438.93
1874,2815,Débito,Banco C,30274.36
2021,1595,Débito,Banco B,10227.12
501,927,Crédito,Banco B,4545.89
695,1067,Crédito,Banco B,22300.81
1111,1071,Crédito,Banco A,49527.66
1328,2214,Crédito,Banco C,20576.61
1920,804,Débito,Banco C,44778.91
1068,1984,Crédito,Banco A,49614.63
376,779,Crédito,Banco A,46463.31
2673,2625,Crédito,Banco C,43146.85
130,2495,Crédito,Banco A,6689.7
2598,1604,Débito,Banco B,20459.75
99,2056,Crédito,Banco C,25538.93
1563,115,Débito,Banco C,26702.13
108,1782,Crédito,Banco A,23964.61
2788,669,Débito,Banco A,30383.8
2182,2993,Débito,Banco A,11047.06
1794,1213,Débito,Banco A,49548.13
667,2134,Crédito,Banco C,22498.43
1812,1961,Débito,Banco A,5681.38
602,2519,Débito,Banco A,43715.87
2439,184,Débito,Banco B,1058.03
1016,1391,Crédito,Banco B,17938.25
772,1379,Crédito,Banco C,40685.48
