Cliente_ID,Cuenta_ID,Fecha_Apertura,Estado,Tipo_Cuenta
2723,2214,2022-12-07,Activa,Corriente
908,708,2022-07-21,Inactiva,Ahorro
2031,796,2021-10-18,Inactiva,Corriente
2638,1989,2020-12-13,Activa,Ahorro
1519,2344,2022-01-21,Activa,Ahorro
1592,1722,2022-12-10,Inactiva,Ahorro
1766,2805,2020-09-13,Inactiva,Corriente
598,1439,2020-04-04,Inactiva,Corriente
1420,2660,2023-09-19,Inactiva,Ahorro
1215,1464,2020-12-06,Activa,Ahorro
1523,82,2022-11-14,Activa,Ahorro
2107,169,2023-01-25,Inactiva,Corriente
2127,2203,2020-02-01,Activa,Corriente
2542,471,2021-12-31,Inactiva,Corriente
2986,2918,2021-08-03,Activa,Corriente
2789,1985,2022-02-11,Inactiva,Corriente
378,2149,2022-09-14,Activa,Ahorro
2192,2195,2021-03-28,Inactiva,Ahorro
1773,1708,2021-10-02,Inactiva,Ahorro
1787,1287,2020-11-22,Inactiva,Corriente
2340,1593,2022-02-03,Activa,Ahorro
1212,120,2022-05-14,Inactiva,Corriente
477,2767,2020-10-02,Activa,Corriente
1659,519,2021-09-07,Inactiva,Corriente
2245,2021,2020-05-30,Inactiva,Ahorro
1229,2471,2023-10-02,Inactiva,Ahorro
2301,790,2023-04-20,Inactiva,Corriente
446,1281,2022-03-20,Activa,Ahorro
1838,773,2021-11-13,Inactiva,Ahorro
1301,2833,2020-12-26,Inactiva,Corriente
1779,357,2020-07-12,Activa,Ahorro
389,2225,2021-11-26,Activa,Ahorro
2490,1193,2021-08-07,Activa,Ahorro
861,1115,2023-01-31,Inactiva,Corriente
1099,2119,2023-10-30,Activa,Ahorro
1329,1927,2023-11-25,Inactiva,Corriente
1113,509,2022-03-29,Inactiva,Ahorro
1393,2579,2021-05-22,Inactiva,Corriente
1858,432,2021-11-18,Activa,Ahorro
1866,2747,2020-03-08,Inactiva,Corriente
2280,963,2021-03-13,Activa,Ahorro
1263,220,2021-07-29,Activa,Ahorro
583,2190,2023-09-27,Activa,Corriente
1504,243,2021-10-14,Activa,Corriente
635,507,2022-09-18,Activa,Corriente
2856,1254,2023-03-09,Inactiva,Corriente
1085,1901,2023-09-27,Inactiva,Ahorro
2042,1739,2021-01-02,Inactiva,Ahorro
149,1478,2022-08-08,Inactiva,Ahorro
1120,2164,2023-10-19,Activa,Corriente
2764,2180,2020-03-28,Activa,Corriente
277,54,2022-01-29,Activa,Ahorro
2888,1950,2023-02-28,Inactiva,Ahorro
1146,1709,2020-07-06,Activa,Corriente
2875,1000,2023-08-07,Inactiva,Ahorro
1723,1316,2023-09-13,Activa,Corriente
357,390,2023-11-25,Activa,Ahorro
2209,757,2021-09-10,Activa,Corriente
2843,2967,2020-09-12,Inactiva,Corriente
2634,843,2021-05-02,Inactiva,Corriente
1099,1273,2020-11-29,Activa,Corriente
1361,1169,2022-05-10,Inactiva,Ahorro
47,2612,2022-10-02,Activa,Ahorro
1640,1252,2020-07-27,Inactiva,Ahorro
2941,1047,2023-05-03,Inactiva,Ahorro
1336,2347,2022-02-21,Inactiva,Corriente
1879,1369,2023-08-28,Activa,Corriente
1096,1217,2021-08-05,Inactiva,Ahorro
28,372,2022-12-16,Inactiva,Corriente
1846,487,2020-07-08,Inactiva,Corriente
807,197,2020-07-21,Inactiva,Ahorro
2805,637,2022-05-07,Activa,Corriente
1063,1011,2021-07-10,Activa,Corriente
893,2270,2020-06-27,Inactiva,Ahorro
73,2355,2023-08-14,Inactiva,Corriente
1770,1964,2023-03-21,Inactiva,Ahorro
2820,1068,2022-12-30,Inactiva,Ahorro
1833,2527,2022-01-12,Activa,Ahorro
2216,998,2020-03-13,Activa,Corriente
1259,319,2023-02-01,Activa,Ahorro
1786,623,2020-10-17,Activa,Ahorro
1849,2351,2021-10-20,Activa,Corriente
1139,1946,2021-11-28,Activa,Corriente
2066,303,2023-07-17,Activa,Corriente
1011,2326,2023-03-26,Activa,Ahorro
2711,2334,2023-04-03,Inactiva,Corriente
1125,1076,2021-07-22,Inactiva,Corriente
988,2137,2023-04-25,Activa,Corriente
1684,2108,2022-03-26,Activa,Ahorro
2032,2904,2023-11-13,Inactiva,Ahorro
699,574,2022-11-25,Inactiva,Ahorro
2936,1246,2021-03-29,Activa,Corriente
782,2153,2021-07-16,Inactiva,Corriente
325,478,2023-02-09,Activa,Corriente
2123,2571,2020-02-29,Inactiva,Ahorro
2693,678,2022-09-16,Activa,Ahorro
2954,709,2022-07-14,Inactiva,Ahorro
1523,1844,2022-06-24,Activa,Ahorro
2744,1158,2022-09-20,Inactiva,Ahorro
1796,328,2023-08-18,Inactiva,Corriente
236,1571,2020-03-22,Activa,Corriente
1515,1653,2023-04-11,Activa,Corriente
1390,2392,2020-02-07,Inactiva,Ahorro
161,2246,2020-11-21,Activa,Corriente
712,1697,2021-10-19,Inactiva,Ahorro
1758,1077,2022-08-18,Activa,Corriente
591,1341,2022-03-11,Activa,Corriente
2163,342,2020-12-29,Activa,Ahorro
2016,2859,2021-06-20,Activa,Corriente
1246,900,2023-04-14,Activa,Corriente
1,2672,2023-11-29,Activa,Corriente
2690,1350,2023-01-03,Activa,Corriente
1363,1880,2021-01-19,Activa,Corriente
2166,638,2022-09-27,Inactiva,Ahorro
2511,2612,2023-05-05,Activa,Ahorro
195,2117,2021-11-18,Activa,Ahorro
613,841,2022-09-23,Inactiva,Ahorro
1235,2040,2022-11-06,Activa,Ahorro
2144,2663,2022-09-06,Inactiva,Ahorro
1439,1807,2021-02-23,Activa,Corriente
2034,526,2023-03-27,Inactiva,Corriente
813,2170,2020-11-18,Inactiva,Corriente
2245,1498,2023-01-13,Inactiva,Ahorro
1732,2408,2022-12-26,Inactiva,Corriente
2943,2909,2021-02-27,Inactiva,Corriente
1629,1342,2022-05-15,Activa,Ahorro
2237,1669,2023-10-05,Activa,Corriente
2712,1354,2023-08-13,Inactiva,Corriente
487,1953,2020-07-05,Activa,Corriente
2402,2200,2023-01-10,Inactiva,Corriente
1405,2606,2023-03-24,Inactiva,Corriente
467,875,2021-09-10,Inactiva,Corriente
1478,688,2020-04-12,Inactiva,Corriente
2709,2814,2023-03-10,Activa,Ahorro
106,1253,2023-02-02,Inactiva,Corriente
2668,2707,2022-09-18,Inactiva,Corriente
118,1092,2022-06-26,Activa,Corriente
1015,1378,2022-08-01,Inactiva,Ahorro
570,2858,2023-08-14,Activa,Corriente
1940,264,2021-10-31,Inactiva,Corriente
1409,1229,2022-08-15,Inactiva,Corriente
2270,2854,2020-05-02,Activa,Ahorro
1529,1816,2022-03-16,Activa,Corriente
1792,2128,2021-06-10,Activa,Corriente
2318,369,2021-08-30,Activa,Corriente
2485,1086,2021-08-23,Activa,Ahorro
2879,1846,2023-11-02,Activa,Ahorro
2042,2187,2021-06-17,Activa,Ahorro
610,1383,2022-04-03,Inactiva,Ahorro
99,411,2023-06-21,Inactiva,Ahorro
2580,874,2021-10-21,Inactiva,Ahorro
1405,1453,2023-03-09,Activa,Ahorro
1541,460,2020-06-23,Activa,Ahorro
659,1933,2020-12-07,Activa,Ahorro
124,2301,2021-08-09,Activa,Ahorro
1514,2030,2021-03-22,Inactiva,Ahorro
1289,1715,2022-06-02,Activa,Corriente
2528,1805,2022-12-02,Activa,Corriente
2288,500,2022-12-23,Inactiva,Corriente
2124,1057,2023-08-03,Activa,Corriente
2628,1446,2023-11-23,Activa,Corriente
1180,1740,2022-08-26,Activa,Corriente
826,1842,2020-11-14,Inactiva,Ahorro
595,768,2022-09-18,Activa,Ahorro
884,2346,2023-09-28,Activa,Ahorro
1032,748,2022-02-07,Activa,Corriente
769,2614,2021-02-01,Activa,Corriente
345,180,2020-10-27,Inactiva,Corriente
73,497,2023-08-30,Activa,Ahorro
2296,1737,2020-12-23,Inactiva,Ahorro
958,2763,2021-11-09,Activa,Ahorro
2032,548,2021-02-11,Inactiva,Ahorro
2647,1071,2021-04-30,Activa,Corriente
2194,1558,2022-02-20,Inactiva,Corriente
2294,1423,2023-03-03,Inactiva,Ahorro
376,1479,2022-10-22,Inactiva,Ahorro
2748,1013,2022-09-30,Inactiva,Ahorro
2157,2429,2022-11-14,Inactiva,Corriente
757,298,2020-08-05,Activa,Corriente
1866,2170,2022-05-08,Inactiva,Corriente
2939,1712,2020-05-12,Activa,Corriente
1140,856,2023-09-03,Activa,Ahorro
684,256,2023-06-01,Inactiva,Ahorro
897,31,2023-06-11,Inactiva,Corriente
2094,2278,2023-11-13,Inactiva,Ahorro
1067,502,2021-02-23,Activa,Ahorro
1869,422,2022-02-24,Inactiva,Ahorro
1134,1711,2021-03-11,Activa,Corriente
623,2463,2022-05-03,Activa,Ahorro
311,2260,2023-08-17,Activa,Corriente
283,1232,2021-12-30,Activa,Corriente
1087,427,2022-12-11,Activa,Ahorro
922,1121,2020-06-22,Activa,Ahorro
343,1124,2022-03-14,Activa,Corriente
2519,301,2021-03-08,Inactiva,Ahorro
2985,2047,2023-02-20,Inactiva,Corriente
1742,1816,2020-05-30,Activa,Ahorro
1699,2543,2023-12-16,Activa,Ahorro
2893,730,2022-02-25,Inactiva,Ahorro
1773,357,2022-01-14,Activa,Ahorro
2712,752,2021-02-27,Inactiva,Ahorro
1024,1754,2021-07-04,Activa,Ahorro
1220,2744,2022-07-22,Inactiva,Corriente
466,1984,2020-04-07,Activa,Ahorro
1926,699,2023-05-04,Inactiva,Ahorro
2537,463,2020-01-25,Inactiva,Corriente
333,583,2022-02-27,Inactiva,Ahorro
1399,2456,2022-11-10,Inactiva,Corriente
2264,884,2022-12-20,Inactiva,Corriente
862,1281,2023-01-03,Activa,Ahorro
796,1766,2023-09-15,Inactiva,Corriente
947,799,2020-04-17,Inactiva,Ahorro
201,1810,2022-10-01,Activa,Ahorro
2583,2960,2022-02-10,Inactiva,Corriente
237,2185,2020-09-19,Activa,Ahorro
2941,2008,2023-02-04,Inactiva,Corriente
2654,2493,2021-01-22,Activa,Corriente
1076,298,2020-07-27,Activa,Ahorro
2224,465,2022-09-12,Activa,Ahorro
2891,2730,2020-05-22,Inactiva,Corriente
117,664,2020-07-29,Inactiva,Ahorro
2840,10,2020-10-28,Inactiva,Ahorro
2209,1881,2020-08-10,Activa,Corriente
757,1732,2022-02-24,Inactiva,Corriente
1696,322,2020-11-19,Activa,Ahorro
2454,146,2022-02-03,Inactiva,Ahorro
1972,205,2023-07-02,Inactiva,Corriente
705,483,2023-12-04,Inactiva,Corriente
241,2828,2022-06-25,Activa,Corriente
314,518,2022-07-07,Activa,Corriente
53,829,2020-12-16,Inactiva,Ahorro
1281,92,2023-09-02,Inactiva,Corriente
2297,209,2023-06-22,Activa,Corriente
613,2480,2021-12-18,Inactiva,Corriente
2077,1113,2021-07-28,Inactiva,Ahorro
2461,4,2020-08-03,Inactiva,Ahorro
822,1027,2023-03-06,Inactiva,Ahorro
1557,615,2021-02-20,Inactiva,Ahorro
2460,132,2022-02-28,Activa,Ahorro
2605,699,2021-12-21,Inactiva,Corriente
639,1797,2021-01-02,Inactiva,Ahorro
2692,1335,2020-09-15,Inactiva,Corriente
1730,1481,2020-02-09,Activa,Ahorro
2947,423,2023-03-15,Activa,Corriente
1403,1124,2020-08-20,Inactiva,Corriente
988,1680,2023-12-15,Inactiva,Ahorro
1357,2190,2021-02-11,Inactiva,Ahorro
213,1396,2022-02-05,Activa,Ahorro
2104,2934,2023-07-04,Activa,Corriente
114,2983,2020-07-17,Inactiva,Ahorro
1582,2615,2020-01-23,Inactiva,Ahorro
1384,2372,2022-11-15,Inactiva,Ahorro
1371,2145,2023-12-08,Inactiva,Ahorro
1322,1484,2022-04-16,Inactiva,Corriente
1451,1643,2020-04-16,Activa,Corriente
1693,687,2020-07-02,Inactiva,Ahorro
2872,1152,2021-10-06,Inactiva,Ahorro
1110,63,2022-07-21,Activa,Corriente
142,2616,2022-11-19,Activa,Corriente
1042,2066,2020-01-24,Activa,Corriente
72,1705,2022-02-06,Activa,Corriente
640,532,2023-07-03,Inactiva,Ahorro
175,2921,2021-08-09,Activa,Corriente
912,1359,2020-03-11,Inactiva,Ahorro
2386,2264,2023-11-05,Inactiva,Corriente
342,2468,2023-09-19,Activa,Ahorro
801,2251,2022-05-31,Activa,Ahorro
1293,299,2021-02-26,Inactiva,Ahorro
2845,680,2021-06-04,Inactiva,Ahorro
1857,2166,2021-07-27,Inactiva,Ahorro
2217,740,2020-06-14,Activa,Corriente
1153,1775,2022-12-22,Activa,Ahorro
2801,319,2020-03-27,Activa,Ahorro
502,55,2023-07-27,Inactiva,Ahorro
371,2200,2020-02-22,Inactiva,Corriente
1733,2963,2023-04-23,Inactiva,Corriente
935,1374,2022-01-10,Inactiva,Corriente
1350,1533,2021-01-13,Activa,Corriente
136,2645,2022-09-29,Inactiva,Corriente
15,296,2023-01-23,Inactiva,Corriente
2894,418,2022-05-10,Inactiva,Ahorro
2579,1631,2021-12-23,Activa,Corriente
1767,2572,2021-05-25,Inactiva,Ahorro
2291,2576,2021-10-24,Activa,Ahorro
338,160,2023-08-03,Inactiva,Corriente
1159,1297,2022-06-07,Activa,Ahorro
996,2946,2020-01-24,Inactiva,Ahorro
1741,637,2021-12-11,Activa,Ahorro
2119,865,2023-08-13,Activa,Ahorro
2683,1940,2021-07-06,Inactiva,Ahorro
2402,1517,2022-10-24,Activa,Corriente
2260,882,2023-02-06,Activa,Corriente
1394,2746,2021-02-22,Inactiva,Corriente
1522,691,2023-08-10,Inactiva,Ahorro
2928,2551,2023-08-30,Inactiva,Corriente
671,2483,2022-02-26,Activa,Ahorro
2292,2232,2023-10-30,Inactiva,Ahorro
1226,1933,2023-01-25,Inactiva,Corriente
2435,1614,2023-11-22,Inactiva,Ahorro
16,2029,2020-03-19,Activa,Ahorro
1028,1655,2023-01-02,Activa,Corriente
2902,717,2021-03-28,Activa,Ahorro
2865,1143,2021-05-20,Activa,Corriente
2321,1835,2021-11-12,Activa,Ahorro
1363,1220,2023-07-31,Inactiva,Ahorro
114,709,2020-12-12,Activa,Ahorro
2219,369,2022-11-13,Inactiva,Ahorro
8,1447,2023-08-24,Inactiva,Ahorro
2854,1727,2023-02-21,Inactiva,Ahorro
1338,2855,2020-10-26,Inactiva,Corriente
812,2888,2022-11-30,Activa,Ahorro
1926,1837,2023-03-04,Inactiva,Corriente
1987,1243,2023-08-31,Activa,Ahorro
2259,776,2021-09-15,Inactiva,Ahorro
2427,1686,2020-02-11,Inactiva,Ahorro
986,284,2021-04-07,Activa,Ahorro
2107,1059,2020-02-21,Activa,Ahorro
2640,1499,2020-10-31,Activa,Corriente
1418,257,2022-01-02,Inactiva,Ahorro
1346,133,2023-10-23,Inactiva,Ahorro
922,1024,2020-10-01,Inactiva,Corriente
2395,2249,2021-06-07,Activa,Corriente
481,52,2021-12-25,Inactiva,Ahorro
2124,2663,2023-03-23,Inactiva,Ahorro
834,2306,2023-02-19,Activa,Corriente
2715,1581,2021-06-16,Activa,Ahorro
1521,1089,2023-11-05,Inactiva,Ahorro
2275,114,2023-03-08,Activa,Ahorro
2491,2627,2020-02-23,Activa,Corriente
2082,1590,2023-10-19,Inactiva,Corriente
169,212,2023-06-06,Activa,Ahorro
328,487,2022-12-25,Inactiva,Corriente
854,1488,2023-08-24,Inactiva,Ahorro
747,1249,2023-07-04,Activa,Corriente
2671,2139,2023-05-25,Inactiva,Corriente
1069,1036,2022-03-28,Inactiva,Corriente
93,1741,2022-01-28,Activa,Ahorro
352,445,2023-03-08,Inactiva,Ahorro
161,1168,2022-11-27,Activa,Ahorro
1589,516,2022-11-22,Activa,Ahorro
2461,1882,2022-06-19,Inactiva,Corriente
2106,649,2020-04-05,Inactiva,Corriente
2281,1099,2021-06-04,Inactiva,Corriente
672,2107,2023-01-03,Inactiva,Ahorro
141,2483,2023-08-21,Inactiva,Ahorro
2219,297,2020-01-08,Inactiva,Corriente
812,1034,2022-04-14,Inactiva,Corriente
1920,586,2020-07-13,Activa,Corriente
1110,606,2022-02-05,Inactiva,Ahorro
547,1424,2020-03-07,Inactiva,Corriente
1623,2442,2020-08-27,Inactiva,Corriente
1715,11,2021-10-31,Activa,Ahorro
974,2205,2020-03-21,Inactiva,Ahorro
2885,2662,2020-03-27,Activa,Ahorro
312,2591,2021-12-27,Activa,Ahorro
1939,1022,2020-08-27,Activa,Corriente
2224,1876,2023-06-24,Inactiva,Corriente
1627,783,2023-04-10,Activa,Corriente
1795,2437,2021-05-11,Activa,Corriente
2495,662,2021-02-01,Inactiva,Ahorro
2312,1760,2020-07-08,Inactiva,Corriente
982,1946,2023-06-03,Activa,Corriente
1283,477,2020-05-30,Inactiva,Ahorro
379,1553,2023-03-26,Inactiva,Corriente
715,1495,2023-03-19,Inactiva,Corriente
98,1298,2020-08-11,Inactiva,Ahorro
1090,1109,2023-08-21,Inactiva,Corriente
1737,1966,2020-10-05,Activa,Corriente
2491,2131,2020-08-15,Activa,Ahorro
2795,2790,2023-05-23,Inactiva,Ahorro
2111,1652,2021-07-08,Inactiva,Corriente
2490,2200,2020-08-13,Activa,Corriente
2360,1124,2023-08-13,Inactiva,Ahorro
2817,415,2020-11-24,Inactiva,Ahorro
2587,2889,2023-07-06,Inactiva,Corriente
247,329,2020-01-31,Inactiva,Ahorro
2889,1529,2023-04-22,Activa,Corriente
2781,1064,2021-03-13,Inactiva,Corriente
1770,2971,2020-06-02,Inactiva,Corriente
2406,891,2023-12-29,Inactiva,Corriente
1156,2667,2022-04-06,Inactiva,Ahorro
2255,2595,2020-08-29,Inactiva,Corriente
1891,2247,2023-06-08,Inactiva,Corriente
2782,1900,2023-10-04,Inactiva,Ahorro
2605,1855,2022-02-13,Inactiva,Corriente
796,2051,2020-10-12,Inactiva,Corriente
352,1951,2021-06-23,Activa,Corriente
2945,2207,2020-12-05,Inactiva,Corriente
883,2051,2023-04-03,Inactiva,Ahorro
407,76,2020-11-14,Activa,Corriente
1860,1715,2022-11-02,Inactiva,Corriente
2030,1541,2023-12-26,Activa,Corriente
2093,1458,2020-12-14,Inactiva,Ahorro
1790,354,2021-06-22,Inactiva,Ahorro
1288,2558,2023-01-05,Inactiva,Ahorro
2039,329,2021-10-09,Inactiva,Ahorro
575,1689,2022-01-22,Inactiva,Corriente
2537,531,2021-06-04,Activa,Corriente
2321,500,2022-08-29,Activa,Corriente
698,2089,2022-07-20,Inactiva,Ahorro
595,1863,2022-08-23,Inactiva,Corriente
2777,1106,2022-11-06,Activa,Ahorro
2864,1415,2020-02-23,Activa,Ahorro
1362,2084,2020-01-08,Activa,Corriente
2382,2768,2022-02-28,Inactiva,Ahorro
960,2310,2023-12-28,Inactiva,Corriente
1036,1570,2022-03-10,Inactiva,Corriente
836,861,2022-09-28,Inactiva,Corriente
2444,2138,2022-02-14,Activa,Corriente
525,2905,2022-04-18,Inactiva,Corriente
2660,2289,2021-11-06,Inactiva,Ahorro
379,1076,2021-12-17,Inactiva,Corriente
991,1708,2020-11-04,Inactiva,Ahorro
123,235,2020-05-05,Inactiva,Corriente
382,1541,2020-03-24,Inactiva,Ahorro
11,747,2021-03-31,Activa,Corriente
2856,228,2022-03-06,Inactiva,Ahorro
1065,937,2022-04-24,Inactiva,Ahorro
1475,2472,2022-07-28,Inactiva,Corriente
2509,625,2020-07-01,Activa,Ahorro
2680,423,2020-08-30,Activa,Ahorro
549,902,2023-03-10,Activa,Corriente
791,937,2020-02-20,Activa,Ahorro
491,1405,2022-06-07,Activa,Corriente
2315,2856,2021-03-06,Activa,Ahorro
129,1361,2022-10-10,Inactiva,Corriente
1312,1121,2020-02-09,Inactiva,Ahorro
2281,2644,2023-05-11,Inactiva,Corriente
1181,2048,2021-02-10,Activa,Ahorro
1269,375,2022-12-14,Activa,Ahorro
2695,266,2020-09-12,Inactiva,Corriente
467,2047,2023-12-05,Inactiva,Corriente
2444,808,2023-05-10,Inactiva,Ahorro
142,150,2023-04-30,Inactiva,Corriente
301,107,2021-05-19,Activa,Corriente
825,128,2022-02-03,Activa,Ahorro
1536,344,2020-01-16,Activa,Ahorro
1509,1529,2023-09-06,Inactiva,Corriente
485,41,2021-01-29,Inactiva,Corriente
419,2302,2020-01-17,Activa,Corriente
753,303,2020-03-21,Activa,Ahorro
2847,1242,2022-09-27,Inactiva,Corriente
1376,2024,2022-05-29,Activa,Ahorro
1412,2102,2020-02-03,Activa,Ahorro
610,1741,2020-12-10,Inactiva,Ahorro
2645,2521,2021-01-08,Activa,Corriente
388,2443,2022-06-25,Activa,Corriente
2672,1037,2022-04-11,Inactiva,Ahorro
1243,954,2023-04-01,Activa,Ahorro
2331,778,2023-12-26,Inactiva,Corriente
2903,325,2020-08-18,Activa,Ahorro
1024,1589,2021-01-31,Activa,Corriente
2755,2511,2021-12-13,Activa,Ahorro
871,1031,2023-05-31,Inactiva,Ahorro
24,1710,2021-06-13,Inactiva,Corriente
1013,2616,2023-08-03,Inactiva,Corriente
888,1809,2021-11-05,Activa,Corriente
2833,524,2020-09-29,Activa,Corriente
1895,194,2021-01-02,Inactiva,Corriente
1771,605,2020-08-27,Inactiva,Ahorro
2145,2661,2021-01-18,Activa,Ahorro
2617,2645,2020-02-27,Inactiva,Ahorro
656,2427,2023-02-20,Inactiva,Ahorro
584,2622,2023-12-06,Inactiva,Ahorro
980,140,2022-02-24,Activa,Corriente
2344,656,2022-09-12,Inactiva,Corriente
1293,329,2020-12-08,Inactiva,Corriente
1222,461,2020-03-09,Activa,Ahorro
867,2598,2020-03-20,Inactiva,Ahorro
2797,1827,2023-05-12,Inactiva,Corriente
2365,1292,2022-07-03,Inactiva,Ahorro
1814,1539,2020-10-28,Activa,Corriente
358,2884,2020-05-15,Inactiva,Ahorro
2515,2124,2020-03-31,Activa,Ahorro
1092,2665,2021-10-29,Inactiva,Ahorro
1176,2370,2022-06-17,Activa,Ahorro
2859,1450,2022-08-15,Activa,Ahorro
592,2630,2021-12-06,Inactiva,Corriente
2139,599,2022-07-21,Activa,Ahorro
1936,1145,2020-06-27,Inactiva,Corriente
2882,754,2020-01-23,Activa,Corriente
2495,428,2023-05-10,Activa,Corriente
2469,1947,2023-05-13,Activa,Ahorro
1803,1619,2021-11-26,Inactiva,Ahorro
2669,2932,2020-08-07,Inactiva,Ahorro
1235,1564,2023-04-03,Inactiva,Ahorro
668,2360,2021-09-27,Activa,Corriente
908,785,2020-11-27,Activa,Corriente
2005,1740,2021-07-26,Activa,Corriente
438,2829,2021-03-05,Inactiva,Ahorro
2698,2320,2021-07-17,Activa,Corriente
755,287,2022-04-20,Inactiva,Ahorro
1838,2527,2020-12-14,Inactiva,Corriente
2393,1773,2022-03-02,Activa,Ahorro
1754,2508,2021-12-13,Activa,Corriente
1305,563,2021-03-25,Activa,Ahorro
1712,1481,2022-01-06,Activa,Ahorro
2439,1737,2020-08-08,Inactiva,Ahorro
1317,260,2022-08-17,Activa,Ahorro
1257,1518,2022-02-13,Inactiva,Ahorro
2027,206,2021-12-30,Inactiva,Ahorro
155,43,2022-02-02,Activa,Corriente
201,128,2022-06-07,Activa,Ahorro
90,868,2022-02-01,Inactiva,Ahorro
154,1951,2021-09-29,Inactiva,Corriente
1268,1135,2021-07-06,Inactiva,Ahorro
2765,2776,2023-04-20,Activa,Ahorro
404,1971,2020-08-09,Activa,Corriente
1670,2869,2023-06-15,Inactiva,Corriente
2893,246,2022-12-23,Inactiva,Corriente
2008,874,2023-09-15,Inactiva,Ahorro
2112,176,2023-05-31,Inactiva,Corriente
2483,2220,2023-03-15,Inactiva,Corriente
2176,753,2021-07-14,Inactiva,Corriente
1396,2704,2022-06-27,Inactiva,Corriente
19,1128,2021-04-12,Activa,Ahorro
1083,2827,2023-09-21,Activa,Ahorro
1918,1834,2021-06-25,Inactiva,Corriente
162,2992,2022-10-22,Inactiva,Ahorro
2566,553,2021-03-10,Inactiva,Corriente
120,2125,2023-11-25,Inactiva,Corriente
630,2434,2021-03-28,Inactiva,Corriente
31,1086,2021-01-26,Inactiva,Ahorro
11,1891,2021-05-28,Activa,Corriente
1439,1780,2020-12-05,Activa,Ahorro
521,692,2022-06-16,Activa,Corriente
2415,2256,2020-08-12,Inactiva,Ahorro
2738,2941,2023-03-07,Activa,Ahorro
1481,1939,2023-01-31,Activa,Corriente
735,2432,2021-07-28,Activa,Ahorro
1256,2172,2023-07-23,Activa,Corriente
1867,2991,2023-10-21,Inactiva,Corriente
1228,221,2020-07-11,Activa,Corriente
1567,2298,2023-05-28,Activa,Ahorro
1593,1350,2023-10-28,Activa,Ahorro
2807,1947,2023-12-25,Activa,Corriente
1045,1236,2022-05-17,Inactiva,Ahorro
2966,1196,2021-07-06,Inactiva,Corriente
454,1715,2023-01-09,Inactiva,Corriente
697,1424,2023-01-04,Activa,Ahorro
2013,2500,2020-01-03,Inactiva,Corriente
2894,2837,2020-03-04,Activa,Corriente
2536,555,2021-05-11,Activa,Corriente
1029,1824,2020-08-11,Activa,Ahorro
1643,2623,2023-03-09,Inactiva,Corriente
2119,1231,2022-12-26,Activa,Ahorro
2399,2935,2022-09-23,Activa,Ahorro
1181,2779,2022-02-01,Inactiva,Corriente
2497,2282,2020-12-24,Inactiva,Ahorro
1020,2211,2023-09-01,Inactiva,Corriente
2866,1352,2022-08-26,Inactiva,Corriente
1096,2219,2022-01-29,Inactiva,Ahorro
615,455,2022-05-15,Inactiva,Ahorro
455,992,2022-10-12,Activa,Ahorro
1661,1519,2021-09-03,Inactiva,Corriente
1085,1,2021-03-20,Inactiva,Corriente
1345,2836,2021-10-13,Inactiva,Ahorro
2932,2848,2021-05-19,Inactiva,Ahorro
646,1631,2020-08-30,Inactiva,Ahorro
4,647,2023-12-27,Inactiva,Corriente
10,1446,2021-02-03,Inactiva,Ahorro
1731,1541,2022-05-07,Activa,Corriente
1994,2895,2022-09-10,Activa,Corriente
282,2338,2020-01-30,Activa,Ahorro
1707,1069,2023-11-22,Activa,Ahorro
2886,2704,2021-12-03,Inactiva,Ahorro
578,1856,2023-02-18,Inactiva,Corriente
2322,1157,2021-05-03,Inactiva,Ahorro
966,860,2023-03-24,Inactiva,Corriente
1465,1865,2023-05-01,Activa,Ahorro
2397,375,2023-10-31,Activa,Corriente
148,2383,2021-01-28,Inactiva,Ahorro
2450,707,2022-01-13,Activa,Corriente
2598,1499,2022-05-18,Activa,Ahorro
425,1659,2022-06-14,Inactiva,Corriente
1518,1511,2021-08-09,Activa,Corriente
1866,848,2021-10-08,Inactiva,Ahorro
1198,2277,2022-04-17,Inactiva,Ahorro
1213,2244,2022-02-15,Activa,Ahorro
972,1530,2020-12-19,Activa,Ahorro
1255,1192,2021-03-23,Activa,Corriente
1887,968,2020-11-19,Activa,Corriente
2465,2660,2020-04-17,Activa,Ahorro
2521,785,2020-12-24,Inactiva,Ahorro
2122,1525,2021-03-20,Inactiva,Corriente
2874,604,2023-04-08,Activa,Ahorro
2001,152,2020-08-15,Activa,Corriente
2842,2868,2021-12-03,Activa,Ahorro
1546,1952,2021-09-30,Inactiva,Corriente
2143,620,2021-09-09,Inactiva,Ahorro
993,2084,2023-10-12,Activa,Ahorro
1993,1491,2020-01-22,Inactiva,Ahorro
2259,662,2022-07-24,Activa,Ahorro
333,976,2022-03-03,Inactiva,Ahorro
2968,2730,2021-07-22,Inactiva,Corriente
2508,395,2021-11-04,Inactiva,Ahorro
2102,1188,2022-04-21,Activa,Ahorro
2970,1142,2023-02-03,Activa,Ahorro
1121,1151,2021-06-11,Inactiva,Ahorro
2750,52,2023-09-27,Activa,Corriente
1358,443,2021-04-14,Inactiva,Ahorro
343,48,2020-02-19,Inactiva,Corriente
2779,1019,2022-09-05,Inactiva,Corriente
1175,2035,2023-09-21,Inactiva,Corriente
750,1682,2021-04-22,Inactiva,Ahorro
2552,2140,2021-07-31,Inactiva,Corriente
651,2571,2021-04-11,Activa,Ahorro
