Transaccion_ID,Comercio_ID,Tipo_Comercio,País,Validación
4859,1043,Electrónica,México,Exitosa
2940,580,Electrónica,Guatemala,Exitosa
3153,811,Retail,Colombia,Exitosa
208,1583,Alimentos,Guatemala,Exitosa
233,140,Retail,Colombia,Fallida
2966,789,Alimentos,Colombia,Fallida
406,1051,Retail,Guatemala,Fallida
4924,658,Alimentos,Guatemala,Fallida
849,1585,Electrónica,Colombia,Exitosa
2212,1843,Retail,Colombia,Exitosa
3244,908,Retail,México,Fallida
2262,1891,Retail,Colombia,Fallida
398,754,Alimentos,México,Fallida
1411,1978,Retail,México,Exitosa
3053,1291,Retail,Guatemala,Exitosa
1798,608,Retail,México,Fallida
159,203,Retail,México,Fallida
2231,31,Retail,Guatemala,Exitosa
2723,1161,Retail,México,Fallida
3050,1686,Retail,Colombia,Fallida
2683,371,Retail,México,Exitosa
4840,757,Retail,Colombia,Fallida
1941,1898,Electrónica,Guatemala,Exitosa
469,881,Alimentos,Colombia,Fallida
1433,1863,Retail,México,Fallida
898,1694,Retail,Guatemala,Fallida
2485,1273,Retail,Colombia,Fallida
3633,340,Electrónica,Guatemala,Exitosa
1209,498,Retail,Guatemala,Exitosa
4040,806,Alimentos,Guatemala,Fallida
2382,723,Alimentos,Colombia,Fallida
4707,847,Retail,Guatemala,Fallida
4809,1245,Electrónica,Colombia,Fallida
3269,552,Retail,Guatemala,Fallida
1862,733,Electrónica,México,Exitosa
3951,1837,Alimentos,Guatemala,Fallida
4395,882,Electrónica,México,Exitosa
3198,835,Retail,Colombia,Fallida
2487,1696,Alimentos,Colombia,Fallida
337,852,Electrónica,México,Fallida
3118,1340,Electrónica,México,Exitosa
2858,1709,Alimentos,Colombia,Exitosa
2196,1858,Retail,Guatemala,Fallida
1355,866,Retail,Guatemala,Exitosa
2394,628,Retail,Colombia,Fallida
2981,1414,Retail,Colombia,Exitosa
977,1895,Alimentos,Colombia,Exitosa
369,921,Alimentos,Guatemala,Exitosa
4053,377,Retail,México,Exitosa
2497,1276,Electrónica,México,Exitosa
3010,1632,Alimentos,Colombia,Exitosa
4308,1572,Electrónica,México,Fallida
899,511,Alimentos,Colombia,Fallida
3654,190,Retail,Colombia,Exitosa
4671,1555,Retail,México,Fallida
8,1717,Retail,Colombia,Fallida
3807,1566,Retail,Colombia,Fallida
241,296,Retail,Guatemala,Fallida
1653,1609,Alimentos,México,Fallida
4426,327,Electrónica,Colombia,Exitosa
3096,1256,Alimentos,Colombia,Exitosa
4627,1617,Alimentos,México,Fallida
2599,1592,Alimentos,Guatemala,Exitosa
2436,43,Retail,Colombia,Fallida
239,1626,Electrónica,México,Fallida
1981,1799,Retail,Guatemala,Exitosa
4143,1169,Alimentos,Guatemala,Fallida
2173,448,Retail,Colombia,Fallida
3293,1585,Retail,México,Fallida
3841,166,Retail,México,Fallida
3858,1924,Retail,Guatemala,Exitosa
4455,818,Retail,Guatemala,Exitosa
3630,546,Electrónica,México,Fallida
4607,598,Alimentos,Colombia,Exitosa
1987,1016,Retail,México,Exitosa
4335,1307,Alimentos,Guatemala,Fallida
1042,1092,Alimentos,Guatemala,Exitosa
105,126,Retail,Guatemala,Fallida
245,1295,Alimentos,México,Fallida
21,1965,Electrónica,Guatemala,Exitosa
1119,1556,Retail,Guatemala,Exitosa
4336,1997,Retail,México,Fallida
1287,89,Alimentos,México,Exitosa
4254,1431,Retail,Guatemala,Exitosa
3093,553,Alimentos,Guatemala,Exitosa
4198,1735,Alimentos,Colombia,Fallida
2046,823,Alimentos,Guatemala,Exitosa
1353,83,Alimentos,México,Exitosa
920,863,Alimentos,Colombia,Fallida
1818,1022,Retail,Guatemala,Fallida
287,1165,Electrónica,Colombia,Fallida
3303,372,Retail,México,Exitosa
2342,459,Retail,Guatemala,Fallida
2256,1539,Electrónica,Guatemala,Exitosa
104,998,Retail,Guatemala,Exitosa
73,1613,Alimentos,México,Fallida
1195,662,Alimentos,Guatemala,Exitosa
2351,1695,Retail,Colombia,Exitosa
2577,1155,Retail,México,Fallida
463,561,Alimentos,Colombia,Exitosa
841,1619,Retail,Guatemala,Exitosa
2189,876,Retail,México,Exitosa
1737,52,Alimentos,Guatemala,Exitosa
465,54,Alimentos,México,Fallida
3935,1158,Retail,México,Exitosa
3416,469,Electrónica,Colombia,Exitosa
2777,435,Retail,Colombia,Exitosa
2782,1888,Retail,México,Fallida
3547,156,Retail,Guatemala,Exitosa
1768,1445,Alimentos,Colombia,Exitosa
3805,1136,Alimentos,Colombia,Exitosa
1491,757,Electrónica,México,Fallida
4711,1681,Retail,Guatemala,Fallida
260,1301,Retail,Colombia,Fallida
1091,358,Retail,Guatemala,Fallida
2408,1349,Electrónica,Guatemala,Fallida
3761,153,Retail,Colombia,Fallida
352,1713,Electrónica,Colombia,Fallida
2796,1697,Alimentos,Guatemala,Fallida
310,1159,Alimentos,Colombia,Fallida
2112,1843,Electrónica,Colombia,Fallida
2694,1823,Retail,Colombia,Fallida
1852,1209,Alimentos,Colombia,Exitosa
3635,1863,Electrónica,México,Fallida
2182,421,Retail,Guatemala,Fallida
1989,1552,Electrónica,Colombia,Fallida
3685,1945,Alimentos,Colombia,Fallida
1091,749,Electrónica,Guatemala,Fallida
3326,1978,Electrónica,México,Fallida
2480,1322,Alimentos,Guatemala,Fallida
3551,960,Retail,Colombia,Fallida
2723,205,Electrónica,México,Exitosa
3170,507,Electrónica,Colombia,Exitosa
2746,1990,Electrónica,Guatemala,Exitosa
2055,942,Retail,México,Fallida
1839,714,Electrónica,Colombia,Exitosa
4171,1695,Electrónica,Colombia,Fallida
3361,916,Alimentos,Colombia,Exitosa
1339,760,Retail,Guatemala,Fallida
2421,1469,Alimentos,Guatemala,Exitosa
3728,1080,Electrónica,Colombia,Exitosa
4769,771,Alimentos,México,Fallida
3326,1825,Retail,Guatemala,Fallida
1476,36,Alimentos,México,Exitosa
1761,1154,Retail,Guatemala,Exitosa
309,1026,Electrónica,Guatemala,Exitosa
1796,1520,Retail,Guatemala,Fallida
1546,350,Retail,México,Exitosa
3357,572,Electrónica,Guatemala,Exitosa
3962,1211,Electrónica,Colombia,Exitosa
4834,1239,Alimentos,Guatemala,Fallida
1031,837,Electrónica,México,Fallida
52,429,Electrónica,México,Fallida
929,1888,Electrónica,Colombia,Exitosa
1111,814,Retail,Guatemala,Exitosa
431,863,Alimentos,Colombia,Fallida
620,1699,Electrónica,Colombia,Exitosa
930,1606,Retail,México,Fallida
2153,929,Electrónica,Guatemala,Fallida
96,259,Retail,Guatemala,Fallida
1551,990,Retail,México,Exitosa
4514,789,Electrónica,Colombia,Exitosa
2840,807,Alimentos,Guatemala,Exitosa
2450,470,Retail,México,Fallida
3601,153,Retail,Guatemala,Exitosa
4372,630,Alimentos,Guatemala,Fallida
2303,739,Retail,México,Exitosa
648,844,Electrónica,Guatemala,Exitosa
3497,419,Electrónica,México,Fallida
4168,499,Retail,México,Exitosa
2638,531,Electrónica,México,Fallida
1348,1387,Retail,Guatemala,Exitosa
2460,382,Alimentos,Colombia,Exitosa
2607,1935,Electrónica,Guatemala,Exitosa
1547,1215,Electrónica,Colombia,Fallida
159,1558,Alimentos,México,Fallida
730,1093,Retail,Colombia,Fallida
1410,1187,Retail,México,Fallida
4163,1409,Alimentos,Colombia,Exitosa
832,759,Electrónica,Guatemala,Exitosa
1988,1339,Retail,México,Exitosa
1933,404,Retail,Colombia,Exitosa
114,1517,Electrónica,México,Exitosa
2003,1786,Retail,México,Fallida
3151,700,Alimentos,Colombia,Fallida
1945,1256,Electrónica,México,Exitosa
394,308,Electrónica,Guatemala,Exitosa
574,796,Retail,Guatemala,Exitosa
904,1498,Retail,México,Fallida
3702,369,Electrónica,Guatemala,Fallida
2663,1382,Alimentos,México,Fallida
3232,269,Alimentos,Guatemala,Exitosa
1300,332,Alimentos,Guatemala,Fallida
4055,1045,Electrónica,México,Exitosa
2677,1966,Retail,Guatemala,Fallida
603,1345,Retail,México,Fallida
512,1223,Alimentos,México,Exitosa
3658,1988,Alimentos,Guatemala,Exitosa
3570,147,Alimentos,México,Exitosa
1852,300,Retail,Guatemala,Fallida
2469,165,Electrónica,Guatemala,Fallida
2279,950,Electrónica,Colombia,Fallida
1722,435,Retail,Guatemala,Fallida
1210,284,Electrónica,México,Fallida
1418,777,Electrónica,Guatemala,Fallida
3573,1096,Alimentos,México,Fallida
1079,559,Alimentos,México,Fallida
3113,1288,Retail,Colombia,Fallida
180,1524,Alimentos,Colombia,Exitosa
1934,693,Retail,Colombia,Exitosa
4715,554,Retail,Colombia,Exitosa
790,1819,Alimentos,Colombia,Fallida
4256,1275,Alimentos,Colombia,Fallida
1828,439,Alimentos,México,Exitosa
1414,59,Electrónica,México,Exitosa
1884,215,Retail,Guatemala,Fallida
1045,481,Alimentos,Guatemala,Exitosa
2027,565,Retail,Colombia,Exitosa
3976,1526,Retail,Guatemala,Exitosa
3002,380,Alimentos,Colombia,Exitosa
129,1677,Electrónica,México,Exitosa
3450,839,Retail,México,Exitosa
1703,1229,Alimentos,Guatemala,Fallida
3507,576,Retail,México,Exitosa
2889,468,Alimentos,México,Exitosa
2153,1960,Retail,Guatemala,Exitosa
1675,1069,Retail,Guatemala,Exitosa
2571,122,Electrónica,México,Fallida
418,1049,Alimentos,México,Fallida
2728,1636,Electrónica,Colombia,Exitosa
794,683,Electrónica,Colombia,Exitosa
3609,849,Alimentos,Colombia,Fallida
4684,908,Alimentos,Colombia,Exitosa
877,1496,Alimentos,Colombia,Fallida
1084,799,Alimentos,Colombia,Fallida
797,1757,Retail,Colombia,Fallida
2826,1722,Electrónica,Colombia,Exitosa
2856,203,Alimentos,Guatemala,Exitosa
2105,268,Retail,México,Fallida
4189,1495,Electrónica,Colombia,Exitosa
4265,1094,Retail,México,Exitosa
4683,38,Retail,Guatemala,Exitosa
4567,302,Alimentos,Guatemala,Exitosa
4413,1186,Electrónica,Colombia,Exitosa
3216,460,Retail,México,Exitosa
4368,903,Electrónica,Colombia,Fallida
4315,1502,Retail,México,Exitosa
1092,422,Alimentos,México,Fallida
3154,1710,Retail,Colombia,Exitosa
2894,1953,Electrónica,Colombia,Fallida
912,54,Retail,México,Exitosa
2827,204,Alimentos,Guatemala,Exitosa
4116,896,Retail,Guatemala,Fallida
509,1522,Alimentos,México,Exitosa
4067,1357,Alimentos,Colombia,Fallida
1272,1901,Retail,Guatemala,Exitosa
740,1948,Electrónica,Guatemala,Exitosa
4102,343,Retail,México,Exitosa
908,368,Alimentos,México,Exitosa
1183,1788,Electrónica,México,Fallida
3905,1953,Electrónica,Guatemala,Fallida
4980,95,Electrónica,Colombia,Fallida
3199,435,Retail,Colombia,Exitosa
4361,501,Electrónica,Guatemala,Fallida
719,783,Retail,Guatemala,Fallida
1513,199,Electrónica,Guatemala,Fallida
3816,560,Electrónica,Guatemala,Fallida
4485,1538,Electrónica,Colombia,Fallida
2777,1917,Alimentos,Guatemala,Fallida
4482,1196,Retail,Colombia,Fallida
886,1313,Alimentos,Colombia,Fallida
1197,557,Electrónica,Guatemala,Fallida
4324,752,Electrónica,México,Exitosa
759,1641,Alimentos,México,Fallida
1291,480,Electrónica,México,Exitosa
1883,634,Alimentos,Colombia,Exitosa
2189,593,Electrónica,México,Fallida
3239,1851,Electrónica,México,Fallida
206,1561,Alimentos,Colombia,Fallida
4857,1231,Retail,Colombia,Fallida
2221,1517,Electrónica,México,Fallida
4665,582,Retail,Guatemala,Fallida
3308,819,Electrónica,Colombia,Exitosa
4635,1462,Alimentos,Guatemala,Exitosa
1744,1237,Retail,México,Fallida
4914,1447,Electrónica,México,Fallida
1422,285,Alimentos,Colombia,Fallida
648,1094,Alimentos,Guatemala,Exitosa
3175,69,Alimentos,Guatemala,Fallida
1363,548,Retail,Colombia,Fallida
4155,957,Alimentos,Guatemala,Fallida
3703,1015,Alimentos,Guatemala,Fallida
3761,874,Alimentos,Guatemala,Exitosa
2217,765,Electrónica,Guatemala,Fallida
3231,1545,Retail,Guatemala,Exitosa
1574,475,Retail,Colombia,Exitosa
3980,1353,Electrónica,Colombia,Fallida
4319,1763,Retail,Colombia,Exitosa
274,155,Alimentos,México,Exitosa
328,1072,Alimentos,Colombia,Exitosa
1671,86,Electrónica,México,Exitosa
368,677,Electrónica,México,Exitosa
1819,329,Retail,Colombia,Fallida
2564,1640,Alimentos,Guatemala,Exitosa
4486,1957,Electrónica,Guatemala,Fallida
534,206,Electrónica,Colombia,Exitosa
4734,104,Electrónica,Guatemala,Fallida
2573,438,Retail,Colombia,Fallida
3254,1136,Electrónica,México,Exitosa
4994,797,Alimentos,México,Exitosa
4677,1731,Alimentos,Colombia,Exitosa
2144,1822,Retail,Guatemala,Fallida
100,386,Alimentos,Colombia,Fallida
2849,371,Electrónica,Guatemala,Fallida
4705,1926,Retail,México,Fallida
905,31,Retail,Guatemala,Exitosa
1359,957,Electrónica,México,Exitosa
3118,221,Retail,Guatemala,Fallida
385,124,Electrónica,Colombia,Fallida
3148,364,Electrónica,México,Fallida
1571,1113,Electrónica,Guatemala,Fallida
1689,28,Alimentos,Colombia,Exitosa
1743,1816,Alimentos,Guatemala,Exitosa
3980,914,Alimentos,Colombia,Exitosa
1557,763,Electrónica,México,Fallida
2086,1702,Electrónica,Colombia,Exitosa
3117,1220,Retail,Guatemala,Exitosa
718,878,Retail,Colombia,Exitosa
131,969,Retail,Colombia,Exitosa
2284,1945,Electrónica,Guatemala,Fallida
291,1333,Electrónica,Colombia,Fallida
3889,931,Retail,México,Fallida
4657,1098,Alimentos,México,Exitosa
3200,1936,Alimentos,Colombia,Fallida
3567,1749,Alimentos,Colombia,Exitosa
2744,424,Electrónica,Guatemala,Exitosa
3031,42,Retail,Guatemala,Exitosa
1667,1404,Retail,Colombia,Fallida
2477,1450,Alimentos,Colombia,Exitosa
2629,296,Alimentos,Guatemala,Fallida
4535,695,Retail,Colombia,Exitosa
38,95,Alimentos,México,Fallida
4895,1768,Alimentos,México,Exitosa
2953,231,Retail,Guatemala,Exitosa
3693,753,Alimentos,Guatemala,Exitosa
4519,36,Electrónica,Colombia,Exitosa
1224,1921,Retail,Colombia,Fallida
3059,1092,Electrónica,México,Fallida
464,982,Electrónica,México,Exitosa
4478,1963,Electrónica,Colombia,Fallida
2562,1963,Retail,México,Exitosa
328,65,Electrónica,México,Fallida
1903,946,Retail,Guatemala,Fallida
4574,384,Alimentos,México,Exitosa
189,105,Electrónica,México,Fallida
3021,819,Electrónica,México,Fallida
299,1974,Electrónica,Colombia,Exitosa
3327,1897,Retail,México,Exitosa
2595,228,Electrónica,Guatemala,Fallida
296,514,Electrónica,Colombia,Fallida
4515,1,Alimentos,Colombia,Fallida
447,451,Electrónica,Colombia,Fallida
1505,552,Retail,Colombia,Fallida
3327,1701,Electrónica,Guatemala,Exitosa
3382,140,Retail,México,Fallida
2750,371,Alimentos,Colombia,Fallida
1089,154,Retail,Guatemala,Exitosa
155,1220,Alimentos,México,Exitosa
4471,1685,Retail,México,Fallida
2946,1683,Electrónica,Guatemala,Fallida
1869,1809,Retail,Guatemala,Fallida
1971,10,Electrónica,México,Exitosa
1867,149,Retail,México,Exitosa
2865,1620,Retail,Guatemala,Exitosa
3191,1573,Electrónica,Colombia,Fallida
4702,1822,Alimentos,México,Exitosa
4421,1606,Electrónica,México,Fallida
3222,704,Alimentos,Colombia,Exitosa
916,622,Electrónica,Colombia,Exitosa
4566,568,Electrónica,Guatemala,Fallida
126,490,Retail,México,Fallida
4845,325,Retail,México,Fallida
3108,237,Electrónica,Guatemala,Exitosa
1690,1148,Retail,Guatemala,Fallida
235,1595,Retail,Guatemala,Fallida
1160,1090,Retail,Guatemala,Exitosa
1829,1017,Alimentos,Guatemala,Exitosa
2827,989,Retail,México,Fallida
2133,1822,Alimentos,Colombia,Exitosa
4819,1248,Alimentos,Colombia,Fallida
850,809,Electrónica,México,Fallida
3062,1573,Retail,México,Exitosa
4899,280,Electrónica,México,Exitosa
3378,1803,Alimentos,Colombia,Exitosa
4980,162,Electrónica,México,Fallida
1055,315,Retail,México,Fallida
121,730,Electrónica,Colombia,Fallida
3522,1432,Electrónica,Colombia,Exitosa
4921,1974,Alimentos,México,Exitosa
4683,1605,Retail,México,Exitosa
3634,1727,Retail,Colombia,Exitosa
637,1658,Alimentos,Guatemala,Exitosa
1626,448,Electrónica,México,Exitosa
3921,1786,Electrónica,Colombia,Exitosa
4745,834,Retail,Colombia,Fallida
106,1930,Electrónica,Guatemala,Fallida
1140,1066,Retail,Guatemala,Fallida
725,1934,Alimentos,México,Exitosa
3844,1066,Electrónica,Colombia,Exitosa
3065,1843,Alimentos,Colombia,Exitosa
1501,313,Retail,Guatemala,Fallida
4466,1,Electrónica,Colombia,Fallida
426,76,Alimentos,Guatemala,Exitosa
4529,677,Retail,México,Fallida
1857,1701,Retail,Colombia,Fallida
2523,381,Alimentos,Colombia,Exitosa
3572,147,Alimentos,Colombia,Fallida
3567,1916,Alimentos,Guatemala,Exitosa
268,1683,Retail,México,Exitosa
271,228,Electrónica,Guatemala,Fallida
2587,993,Retail,México,Exitosa
319,1637,Alimentos,Guatemala,Fallida
3403,1369,Retail,Guatemala,Fallida
871,393,Retail,México,Exitosa
11,348,Retail,Colombia,Exitosa
144,963,Electrónica,Colombia,Exitosa
2660,196,Retail,México,Fallida
1538,1660,Electrónica,México,Fallida
4246,1879,Electrónica,Guatemala,Exitosa
1074,1817,Electrónica,México,Exitosa
2939,242,Electrónica,México,Fallida
3821,1498,Electrónica,México,Fallida
1151,1374,Electrónica,Guatemala,Exitosa
32,1871,Electrónica,Guatemala,Fallida
4012,596,Retail,México,Exitosa
3580,1403,Alimentos,Guatemala,Exitosa
2116,1546,Alimentos,Guatemala,Fallida
4592,1464,Retail,Guatemala,Exitosa
3324,544,Alimentos,Colombia,Fallida
3682,1826,Alimentos,Colombia,Exitosa
4549,181,Alimentos,Colombia,Fallida
3714,1604,Retail,Colombia,Exitosa
2743,542,Alimentos,Colombia,Fallida
2839,499,Electrónica,Guatemala,Exitosa
3154,1387,Alimentos,Guatemala,Exitosa
1487,701,Electrónica,Guatemala,Exitosa
2469,1450,Retail,Colombia,Exitosa
2491,1164,Retail,Colombia,Exitosa
1715,1030,Electrónica,Colombia,Exitosa
477,1286,Retail,Guatemala,Exitosa
686,605,Electrónica,Colombia,Exitosa
4907,1920,Electrónica,Guatemala,Fallida
4727,1136,Alimentos,México,Fallida
1519,1638,Retail,Guatemala,Fallida
330,1368,Alimentos,Guatemala,Exitosa
318,734,Electrónica,Colombia,Exitosa
2603,1210,Electrónica,Colombia,Exitosa
45,1716,Retail,Guatemala,Fallida
2894,577,Alimentos,Guatemala,Fallida
3219,1442,Electrónica,México,Fallida
1570,1376,Alimentos,Colombia,Exitosa
3382,951,Electrónica,Colombia,Exitosa
1557,1241,Retail,México,Exitosa
1964,1594,Retail,México,Fallida
32,1410,Electrónica,Colombia,Fallida
408,121,Alimentos,Guatemala,Fallida
350,1776,Alimentos,Colombia,Fallida
4288,1234,Retail,Colombia,Exitosa
754,111,Electrónica,Guatemala,Exitosa
997,874,Alimentos,Colombia,Exitosa
4725,893,Retail,México,Exitosa
2459,1415,Electrónica,Colombia,Fallida
1159,198,Alimentos,Guatemala,Fallida
2916,1188,Retail,México,Exitosa
4315,1122,Alimentos,Colombia,Fallida
4372,1221,Retail,Colombia,Fallida
3728,1917,Alimentos,México,Exitosa
2702,835,Electrónica,Colombia,Exitosa
4316,704,Retail,Guatemala,Exitosa
3100,1626,Electrónica,Colombia,Fallida
468,814,Electrónica,México,Fallida
3614,1421,Electrónica,México,Fallida
2230,831,Alimentos,Colombia,Exitosa
799,59,Alimentos,Colombia,Fallida
1855,820,Electrónica,México,Fallida
1730,1975,Alimentos,Guatemala,Fallida
830,1284,Alimentos,Colombia,Fallida
4390,961,Electrónica,Colombia,Fallida
2072,1245,Electrónica,Colombia,Fallida
2375,1167,Electrónica,México,Exitosa
4346,1874,Retail,México,Exitosa
3715,820,Alimentos,México,Fallida
2817,1259,Electrónica,Guatemala,Fallida
2444,718,Retail,Colombia,Exitosa
276,1540,Retail,México,Exitosa
1673,1880,Alimentos,Guatemala,Fallida
4322,662,Retail,Colombia,Fallida
3696,1234,Electrónica,México,Exitosa
1512,1037,Electrónica,México,Exitosa
3799,1581,Alimentos,Guatemala,Exitosa
1534,474,Alimentos,Guatemala,Fallida
447,540,Alimentos,Guatemala,Fallida
4068,1142,Retail,México,Exitosa
3185,317,Alimentos,México,Fallida
529,1442,Alimentos,México,Exitosa
1728,1876,Electrónica,Guatemala,Fallida
2139,740,Electrónica,México,Fallida
647,1618,Retail,Colombia,Exitosa
1734,824,Electrónica,Guatemala,Exitosa
3253,793,Electrónica,Guatemala,Exitosa
4938,1139,Retail,México,Fallida
4521,200,Retail,México,Exitosa
3651,1741,Alimentos,Colombia,Fallida
1753,1858,Electrónica,Guatemala,Fallida
792,1287,Alimentos,Guatemala,Exitosa
1697,1629,Electrónica,Guatemala,Exitosa
2853,1714,Retail,Colombia,Fallida
4963,177,Electrónica,Guatemala,Fallida
2623,1520,Alimentos,Colombia,Exitosa
792,810,Retail,Colombia,Exitosa
3519,1318,Retail,Guatemala,Exitosa
3094,177,Alimentos,México,Exitosa
1470,1365,Alimentos,Guatemala,Fallida
732,1215,Retail,Guatemala,Fallida
4985,1424,Retail,Colombia,Fallida
2600,1670,Alimentos,Colombia,Exitosa
3255,250,Electrónica,Guatemala,Exitosa
3639,1278,Retail,México,Exitosa
2273,676,Electrónica,Colombia,Exitosa
4997,1195,Alimentos,Colombia,Fallida
4355,285,Retail,Guatemala,Exitosa
185,1796,Alimentos,México,Exitosa
915,1760,Alimentos,Colombia,Exitosa
1294,1413,Electrónica,Guatemala,Fallida
3233,896,Alimentos,México,Exitosa
210,455,Alimentos,México,Exitosa
1736,1604,Retail,Guatemala,Exitosa
4710,1089,Retail,México,Fallida
3167,265,Alimentos,Colombia,Fallida
1351,1991,Retail,Colombia,Exitosa
3568,1631,Alimentos,Guatemala,Fallida
569,712,Retail,Guatemala,Fallida
2053,1532,Retail,México,Fallida
3009,697,Alimentos,Guatemala,Fallida
2604,180,Alimentos,Guatemala,Fallida
1357,534,Retail,México,Fallida
935,946,Alimentos,Guatemala,Fallida
2947,971,Alimentos,Colombia,Exitosa
1641,1182,Electrónica,México,Exitosa
1677,142,Retail,Colombia,Exitosa
2880,1297,Electrónica,Guatemala,Exitosa
2282,254,Alimentos,México,Exitosa
2155,1505,Electrónica,México,Exitosa
3756,625,Retail,Colombia,Exitosa
4521,896,Retail,Guatemala,Fallida
1694,1295,Alimentos,México,Exitosa
2096,1289,Electrónica,México,Fallida
1012,1005,Electrónica,Guatemala,Fallida
2283,1472,Electrónica,Colombia,Fallida
1645,1209,Alimentos,Colombia,Exitosa
383,356,Retail,Colombia,Fallida
2762,732,Retail,México,Exitosa
1834,800,Electrónica,México,Fallida
3825,1867,Alimentos,Colombia,Exitosa
1398,1014,Retail,Colombia,Exitosa
216,939,Electrónica,México,Fallida
2824,823,Retail,Colombia,Exitosa
