Cliente_ID_1,Cliente_ID_2,Fecha_Registro,Tipo_Recomendación,Nivel_Confianza
2828,1725,2021-10-11,Amigo,Bajo
1578,755,2021-10-16,Amigo,Bajo
1547,1807,2020-08-01,Familiar,Bajo
1497,1920,2021-09-02,Amigo,Medio
2361,2654,2020-06-27,Familiar,Medio
2135,1130,2021-02-04,Familiar,Alto
1253,945,2021-05-27,Amigo,Alto
2647,775,2020-12-11,Familiar,Alto
2075,18,2022-03-11,Familiar,Medio
2766,152,2022-12-03,Amigo,Alto
2797,68,2021-11-30,Familiar,Bajo
1183,842,2023-10-07,Amigo,Bajo
687,1913,2022-12-20,Familiar,Alto
2599,552,2021-05-03,Familiar,Alto
1402,2957,2022-04-23,Amigo,Bajo
1306,10,2023-08-28,Familiar,Bajo
1938,2671,2022-09-25,Amigo,Bajo
2339,1986,2020-05-08,Familiar,Alto
1689,84,2020-07-31,Familiar,Alto
164,1900,2020-06-16,Familiar,Alto
1040,1127,2023-09-04,Amigo,Alto
2422,952,2022-09-04,Amigo,Medio
2281,749,2021-10-14,Familiar,Alto
1975,506,2020-06-13,Amigo,Bajo
2834,253,2023-11-01,Familiar,Alto
1611,2189,2022-07-18,Amigo,Medio
1753,1,2022-05-31,Amigo,Bajo
298,2806,2021-08-30,Amigo,Medio
690,2055,2020-12-01,Familiar,Bajo
1039,1068,2023-08-27,Familiar,Bajo
969,2111,2021-09-01,Familiar,Bajo
2111,2445,2023-10-29,Amigo,Medio
468,1890,2023-10-20,Amigo,Bajo
1824,509,2023-01-24,Familiar,Bajo
2568,2554,2020-04-16,Familiar,Bajo
2964,2414,2022-09-16,Amigo,Alto
2429,2561,2020-11-22,Amigo,Bajo
2877,2966,2022-09-15,Amigo,Bajo
1743,1224,2023-11-01,Amigo,Alto
1945,1763,2021-04-12,Amigo,Bajo
1046,296,2021-04-28,Familiar,Alto
319,927,2022-04-20,Familiar,Bajo
691,1720,2022-12-11,Amigo,Medio
923,1048,2020-01-28,Amigo,Bajo
2276,564,2020-04-14,Familiar,Medio
2463,2170,2020-09-23,Amigo,Medio
1818,2326,2023-11-20,Amigo,Medio
614,2181,2021-08-07,Amigo,Bajo
523,1829,2021-07-07,Familiar,Bajo
527,2948,2021-08-17,Familiar,Medio
2541,2419,2022-05-28,Amigo,Alto
2517,863,2020-07-02,Familiar,Bajo
884,1798,2023-04-04,Amigo,Alto
2264,1204,2023-12-11,Amigo,Bajo
2771,237,2021-08-24,Familiar,Medio
1181,739,2023-02-07,Amigo,Bajo
1112,1895,2020-12-16,Familiar,Medio
709,424,2021-09-06,Amigo,Alto
2556,1989,2020-11-03,Familiar,Bajo
1354,1730,2022-02-03,Familiar,Bajo
559,1566,2020-10-25,Amigo,Bajo
2428,2943,2023-01-07,Familiar,Medio
359,724,2023-11-06,Amigo,Alto
464,1074,2021-12-16,Amigo,Bajo
2023,572,2022-10-11,Familiar,Alto
1602,1994,2023-01-16,Amigo,Medio
364,2123,2020-07-29,Familiar,Bajo
1799,2339,2022-04-17,Amigo,Bajo
1066,2327,2021-02-25,Amigo,Alto
2832,2718,2022-06-14,Amigo,Bajo
1467,550,2020-08-12,Amigo,Alto
130,2472,2021-04-13,Familiar,Medio
498,17,2022-03-27,Familiar,Alto
1418,845,2023-05-25,Amigo,Bajo
191,1015,2023-03-21,Amigo,Bajo
2144,2856,2022-10-23,Familiar,Alto
1787,2374,2020-06-16,Amigo,Medio
26,1430,2022-04-04,Familiar,Bajo
430,1559,2020-05-08,Amigo,Alto
476,916,2023-07-15,Amigo,Alto
23,2677,2023-02-24,Familiar,Medio
1789,2496,2020-11-25,Amigo,Medio
2492,1165,2021-07-22,Familiar,Medio
285,1937,2020-05-16,Familiar,Medio
200,314,2022-09-05,Amigo,Alto
572,2175,2023-12-17,Amigo,Bajo
716,481,2020-04-22,Familiar,Bajo
471,1162,2023-10-20,Familiar,Bajo
2010,2788,2023-04-22,Amigo,Bajo
2179,2246,2020-10-22,Amigo,Alto
1609,1967,2022-05-25,Amigo,Bajo
8,1998,2020-03-23,Amigo,Bajo
287,2045,2021-11-11,Amigo,Medio
2261,998,2023-06-30,Amigo,Bajo
1956,2374,2022-02-27,Familiar,Alto
625,2385,2023-06-06,Amigo,Medio
861,2085,2023-04-17,Familiar,Alto
327,2501,2022-01-08,Familiar,Bajo
1534,2702,2020-02-13,Familiar,Bajo
172,698,2022-10-15,Amigo,Bajo
2808,2867,2022-01-12,Familiar,Medio
183,197,2022-01-13,Familiar,Alto
1744,1724,2021-08-11,Amigo,Medio
1685,115,2022-03-23,Amigo,Alto
24,40,2023-04-28,Familiar,Medio
347,1419,2021-03-24,Amigo,Alto
201,2313,2023-10-28,Amigo,Medio
2103,892,2023-11-25,Familiar,Medio
449,26,2020-05-26,Amigo,Bajo
2535,764,2023-12-07,Familiar,Alto
490,406,2021-05-26,Amigo,Alto
1390,2274,2021-08-08,Amigo,Alto
2812,1572,2021-02-03,Amigo,Alto
1849,1174,2020-05-18,Familiar,Medio
2363,2106,2022-10-07,Amigo,Alto
458,1920,2022-06-14,Familiar,Medio
639,1759,2020-12-27,Familiar,Bajo
2006,310,2020-04-05,Familiar,Bajo
2443,2827,2021-02-14,Familiar,Alto
999,2956,2021-03-19,Amigo,Alto
447,1581,2021-06-17,Amigo,Alto
759,2391,2020-06-17,Amigo,Medio
1895,629,2021-09-29,Amigo,Alto
2144,396,2021-05-16,Familiar,Bajo
794,1995,2022-01-03,Amigo,Bajo
48,1652,2020-06-08,Familiar,Alto
2739,1465,2020-06-19,Amigo,Bajo
92,474,2022-03-30,Amigo,Alto
1808,316,2023-04-15,Familiar,Bajo
2070,947,2021-04-08,Amigo,Medio
1340,2199,2022-09-20,Amigo,Bajo
1145,267,2020-05-18,Familiar,Bajo
1946,936,2022-10-13,Amigo,Bajo
2524,1695,2021-09-16,Amigo,Medio
291,2224,2023-08-05,Amigo,Alto
335,1563,2022-05-24,Amigo,Alto
414,838,2020-06-25,Amigo,Medio
1435,1089,2022-12-22,Familiar,Medio
1174,579,2021-07-04,Familiar,Bajo
201,2103,2021-07-31,Familiar,Medio
1272,1409,2023-11-04,Amigo,Medio
708,2150,2021-10-25,Amigo,Medio
200,1141,2022-03-02,Amigo,Alto
694,678,2022-02-05,Familiar,Alto
2041,2354,2023-10-16,Familiar,Alto
854,838,2021-04-26,Familiar,Medio
2852,2743,2022-02-22,Familiar,Alto
1585,2558,2020-04-01,Amigo,Alto
963,339,2020-10-21,Amigo,Bajo
2719,1970,2023-04-17,Amigo,Bajo
705,1615,2020-03-26,Amigo,Bajo
773,2077,2021-08-09,Familiar,Medio
1962,456,2022-11-23,Familiar,Bajo
130,110,2022-06-27,Familiar,Bajo
2875,845,2023-03-25,Amigo,Bajo
378,1662,2020-07-21,Familiar,Medio
1575,322,2021-06-22,Amigo,Medio
1592,2973,2021-04-22,Familiar,Medio
1556,2297,2020-01-28,Amigo,Alto
1849,660,2022-01-05,Familiar,Alto
2709,1185,2022-05-05,Amigo,Bajo
1044,401,2022-04-24,Familiar,Bajo
1450,1582,2020-09-24,Familiar,Alto
2192,89,2023-04-15,Familiar,Bajo
916,2524,2022-08-04,Amigo,Alto
911,1927,2020-01-30,Amigo,Bajo
2708,1160,2020-07-12,Familiar,Alto
1058,2903,2022-03-14,Amigo,Medio
1856,267,2022-01-15,Familiar,Bajo
2463,2862,2023-04-28,Familiar,Alto
1241,2349,2022-07-08,Familiar,Bajo
934,2981,2021-03-29,Amigo,Medio
1464,2770,2023-09-25,Familiar,Alto
2900,530,2020-04-02,Amigo,Medio
1863,177,2022-01-22,Familiar,Medio
2002,223,2021-07-13,Amigo,Medio
1286,606,2022-07-06,Amigo,Bajo
670,1498,2022-07-09,Familiar,Bajo
1560,1226,2020-08-21,Familiar,Alto
1234,2867,2021-03-17,Amigo,Bajo
1699,434,2021-09-14,Amigo,Bajo
2409,816,2021-09-26,Familiar,Alto
258,2073,2021-01-15,Familiar,Alto
2322,677,2020-12-17,Amigo,Bajo
2547,509,2020-07-26,Amigo,Bajo
2247,2362,2021-10-23,Amigo,Alto
648,1126,2021-09-25,Amigo,Bajo
2936,330,2021-06-23,Amigo,Alto
958,251,2020-01-29,Familiar,Medio
2788,2871,2022-12-09,Amigo,Alto
331,2416,2022-04-18,Amigo,Bajo
2958,566,2022-04-15,Amigo,Medio
2630,1701,2020-06-25,Familiar,Bajo
2901,2424,2021-07-30,Amigo,Bajo
2854,2158,2023-01-21,Amigo,Medio
2153,2000,2022-12-03,Amigo,Medio
691,564,2021-07-20,Amigo,Bajo
917,2653,2021-03-02,Amigo,Medio
2831,403,2023-08-12,Amigo,Alto
2323,1742,2023-02-28,Familiar,Bajo
505,937,2020-07-13,Amigo,Bajo
1893,2187,2022-04-03,Familiar,Bajo
1720,2804,2023-06-11,Amigo,Medio
1366,2937,2023-05-27,Amigo,Medio
2135,1751,2022-11-25,Familiar,Alto
633,792,2020-07-23,Amigo,Alto
920,1282,2022-10-20,Amigo,Medio
686,2857,2022-08-02,Familiar,Alto
198,2259,2023-02-07,Amigo,Bajo
980,2441,2021-11-02,Familiar,Bajo
1575,1173,2020-12-13,Amigo,Bajo
1006,2033,2021-02-13,Familiar,Bajo
2570,726,2022-04-28,Amigo,Alto
1036,1794,2022-03-07,Familiar,Bajo
946,218,2021-12-18,Amigo,Bajo
2760,374,2022-10-19,Familiar,Medio
2905,339,2021-12-12,Familiar,Bajo
158,2687,2022-06-27,Familiar,Bajo
686,1933,2020-06-06,Familiar,Alto
580,118,2021-08-23,Amigo,Medio
2218,2076,2023-10-29,Familiar,Bajo
84,535,2023-11-05,Amigo,Medio
2396,2877,2023-02-28,Familiar,Alto
146,404,2022-11-28,Familiar,Medio
2782,2160,2021-01-23,Familiar,Medio
1542,1549,2020-07-07,Amigo,Alto
2786,2911,2022-07-22,Amigo,Bajo
187,1746,2022-03-29,Amigo,Medio
1798,865,2023-05-05,Amigo,Alto
1250,2844,2023-09-17,Amigo,Medio
2272,2842,2023-02-14,Familiar,Alto
2857,1826,2020-11-06,Amigo,Bajo
485,228,2023-01-06,Amigo,Alto
2500,2675,2021-02-07,Amigo,Alto
114,1184,2020-02-28,Familiar,Alto
1042,1656,2022-05-30,Familiar,Medio
1888,498,2022-01-31,Familiar,Alto
1173,2703,2023-09-26,Amigo,Medio
414,547,2023-05-27,Familiar,Bajo
135,786,2021-04-14,Amigo,Bajo
667,603,2022-08-30,Familiar,Bajo
1860,1365,2023-05-31,Amigo,Medio
373,10,2022-12-12,Amigo,Bajo
1738,565,2023-02-18,Amigo,Medio
1144,1034,2022-12-23,Amigo,Medio
2669,817,2021-02-23,Familiar,Alto
1533,2135,2020-06-26,Familiar,Medio
1411,2348,2022-08-26,Amigo,Bajo
813,235,2023-02-12,Amigo,Alto
23,2976,2020-09-07,Familiar,Medio
290,2929,2022-01-16,Amigo,Medio
2836,1653,2022-11-01,Amigo,Medio
1825,347,2022-07-21,Familiar,Medio
1913,1757,2021-05-27,Familiar,Alto
633,955,2022-07-21,Amigo,Medio
71,695,2022-01-03,Amigo,Alto
2823,2722,2023-04-23,Amigo,Medio
1946,556,2021-09-05,Familiar,Alto
2055,1592,2020-05-26,Amigo,Bajo
2144,243,2021-03-07,Familiar,Alto
843,224,2022-06-16,Familiar,Alto
2862,1520,2021-07-13,Familiar,Bajo
280,2883,2023-09-17,Amigo,Alto
1314,1604,2023-09-11,Amigo,Alto
318,345,2023-05-25,Amigo,Bajo
1780,732,2023-12-30,Familiar,Medio
168,1983,2022-01-14,Familiar,Bajo
28,88,2020-01-02,Familiar,Alto
247,908,2020-05-10,Familiar,Medio
2467,2648,2023-11-07,Amigo,Medio
2185,380,2021-08-22,Familiar,Medio
580,2,2021-06-21,Familiar,Alto
391,138,2020-07-13,Amigo,Alto
2199,2797,2021-10-26,Amigo,Medio
752,83,2020-03-20,Amigo,Alto
542,693,2022-12-12,Amigo,Bajo
2649,1632,2021-06-07,Amigo,Bajo
1660,2014,2020-08-10,Amigo,Medio
898,136,2023-05-20,Familiar,Alto
478,988,2023-05-26,Familiar,Bajo
2963,283,2022-12-07,Amigo,Bajo
489,2394,2020-11-18,Amigo,Medio
1464,1759,2022-01-28,Amigo,Medio
2623,1901,2020-10-30,Amigo,Bajo
2199,275,2023-11-06,Amigo,Bajo
1347,2062,2021-07-24,Amigo,Medio
980,431,2022-04-26,Familiar,Medio
1349,1219,2021-08-24,Amigo,Medio
614,309,2020-01-22,Familiar,Medio
2560,2985,2023-02-27,Amigo,Alto
1299,1054,2020-02-05,Familiar,Bajo
1582,2838,2022-08-27,Familiar,Bajo
64,1036,2023-10-07,Amigo,Bajo
2485,847,2020-11-01,Familiar,Bajo
2203,1638,2021-04-18,Amigo,Alto
1829,452,2023-03-20,Amigo,Alto
2102,2087,2021-11-13,Familiar,Bajo
2510,673,2023-11-08,Familiar,Medio
1767,2562,2022-03-18,Familiar,Alto
87,1186,2022-05-03,Amigo,Alto
353,620,2023-01-03,Familiar,Bajo
2630,1961,2023-01-30,Familiar,Medio
2190,1512,2020-01-23,Familiar,Medio
2148,712,2023-08-28,Amigo,Alto
980,2744,2023-04-05,Familiar,Bajo
2861,2450,2023-02-24,Familiar,Bajo
420,2739,2020-06-05,Amigo,Alto
882,2993,2020-05-13,Amigo,Medio
2012,2366,2023-09-09,Familiar,Medio
993,1163,2020-02-04,Amigo,Bajo
426,2731,2020-12-27,Amigo,Bajo
2029,2389,2022-11-21,Amigo,Medio
2146,485,2020-10-07,Amigo,Bajo
265,2103,2020-10-23,Amigo,Medio
2677,526,2022-11-01,Familiar,Medio
269,1895,2020-01-20,Familiar,Alto
491,2590,2022-04-22,Familiar,Medio
2984,821,2023-08-03,Amigo,Bajo
12,2019,2020-11-18,Familiar,Bajo
1062,379,2023-09-04,Amigo,Bajo
1527,261,2022-10-29,Familiar,Alto
608,167,2023-04-28,Familiar,Alto
1466,218,2022-09-30,Familiar,Alto
2591,1159,2021-11-02,Amigo,Medio
421,2552,2020-12-07,Familiar,Alto
2385,1300,2023-05-29,Familiar,Alto
2775,2608,2021-08-17,Familiar,Alto
1431,2074,2023-11-21,Familiar,Bajo
308,1996,2023-01-31,Amigo,Medio
2328,2627,2020-08-21,Familiar,Bajo
1733,1947,2020-10-27,Amigo,Alto
2681,777,2022-06-04,Familiar,Bajo
2508,2934,2023-12-24,Amigo,Alto
402,1817,2023-09-30,Familiar,Bajo
403,2757,2023-06-13,Amigo,Bajo
957,1650,2021-03-22,Amigo,Bajo
805,1278,2020-03-27,Amigo,Medio
978,1332,2020-12-14,Amigo,Medio
1726,1110,2022-05-03,Familiar,Bajo
234,1134,2021-09-15,Familiar,Alto
1856,1034,2023-11-01,Amigo,Medio
426,211,2023-01-13,Amigo,Bajo
1861,2828,2022-03-27,Familiar,Alto
2141,1388,2022-12-16,Familiar,Bajo
2900,2006,2022-10-09,Familiar,Alto
2901,177,2022-03-04,Amigo,Alto
625,1438,2022-01-31,Familiar,Medio
992,1663,2023-03-03,Familiar,Alto
546,896,2020-05-28,Familiar,Medio
1846,2502,2020-10-13,Amigo,Medio
2516,2046,2020-11-23,Familiar,Bajo
1950,1517,2023-04-14,Amigo,Alto
84,577,2020-02-21,Familiar,Bajo
761,2654,2020-11-27,Familiar,Alto
2685,677,2020-08-29,Familiar,Bajo
1946,1419,2020-12-19,Familiar,Alto
30,2438,2022-09-12,Familiar,Bajo
1896,2097,2022-11-04,Familiar,Alto
1846,1449,2020-01-16,Familiar,Bajo
2446,2220,2023-07-29,Amigo,Medio
1313,2719,2023-03-02,Familiar,Medio
747,716,2022-09-26,Amigo,Alto
2961,947,2023-05-28,Amigo,Bajo
2613,2901,2020-05-10,Familiar,Medio
756,2800,2023-10-18,Amigo,Bajo
1174,2320,2021-10-12,Familiar,Bajo
218,841,2023-01-04,Amigo,Bajo
1624,2047,2022-05-27,Amigo,Bajo
3,841,2022-02-10,Amigo,Medio
2714,2685,2023-04-05,Familiar,Medio
1529,840,2021-06-30,Familiar,Bajo
1956,1985,2020-02-07,Amigo,Alto
1947,2161,2021-08-21,Familiar,Bajo
1608,1823,2022-03-20,Familiar,Bajo
1166,576,2022-12-23,Amigo,Bajo
2873,2004,2020-05-18,Familiar,Alto
760,99,2021-12-05,Amigo,Medio
2276,2696,2023-01-11,Familiar,Bajo
785,2926,2022-05-04,Familiar,Alto
2141,114,2020-09-30,Familiar,Alto
2343,1637,2020-10-26,Amigo,Bajo
2416,1839,2020-07-21,Amigo,Medio
635,437,2020-04-06,Familiar,Bajo
909,2605,2020-01-05,Familiar,Medio
1030,381,2021-03-09,Amigo,Alto
169,2549,2021-05-27,Amigo,Medio
386,1463,2021-11-17,Amigo,Medio
1712,1830,2021-09-07,Amigo,Bajo
1133,482,2020-02-25,Familiar,Medio
42,1277,2020-02-29,Amigo,Alto
847,580,2020-03-03,Familiar,Medio
837,1427,2021-09-11,Familiar,Alto
2794,867,2020-06-03,Familiar,Medio
2526,1293,2022-12-06,Familiar,Bajo
2381,19,2020-07-10,Amigo,Medio
657,394,2023-05-29,Familiar,Bajo
2582,1870,2020-06-16,Amigo,Medio
2401,2302,2022-10-25,Familiar,Alto
2427,2381,2023-06-03,Amigo,Bajo
1232,957,2023-03-10,Familiar,Bajo
1190,2333,2022-09-20,Amigo,Bajo
2166,640,2020-01-06,Familiar,Alto
93,1193,2023-06-28,Familiar,Bajo
396,2903,2021-08-08,Amigo,Alto
90,424,2021-03-13,Amigo,Bajo
538,1820,2022-07-31,Familiar,Medio
985,84,2020-04-01,Amigo,Bajo
1524,1984,2023-09-05,Familiar,Alto
2588,743,2022-06-18,Familiar,Bajo
829,245,2022-11-17,Familiar,Medio
2223,1010,2021-05-22,Familiar,Bajo
779,1173,2023-08-10,Amigo,Medio
2711,1686,2023-04-27,Amigo,Bajo
610,2468,2022-08-05,Amigo,Bajo
31,2419,2023-08-05,Familiar,Medio
1664,2079,2021-07-13,Amigo,Bajo
2738,1623,2021-11-19,Familiar,Alto
618,2632,2020-06-20,Familiar,Alto
2542,534,2021-12-21,Familiar,Bajo
207,397,2021-01-06,Amigo,Medio
1444,549,2021-08-18,Amigo,Medio
766,739,2022-08-09,Amigo,Bajo
110,2505,2020-12-09,Familiar,Medio
629,1765,2021-04-07,Amigo,Bajo
1303,926,2021-09-28,Amigo,Bajo
2883,813,2021-03-12,Familiar,Bajo
1559,2210,2022-05-29,Familiar,Bajo
744,2613,2022-08-08,Familiar,Medio
1160,1399,2021-04-27,Familiar,Bajo
1662,1667,2020-06-08,Familiar,Alto
140,1984,2020-09-14,Amigo,Medio
22,901,2023-08-10,Amigo,Bajo
947,2282,2020-09-16,Amigo,Alto
843,1683,2023-01-11,Familiar,Medio
1639,50,2020-01-06,Amigo,Bajo
2736,1706,2022-04-17,Amigo,Bajo
1995,2672,2023-09-22,Familiar,Bajo
700,2663,2022-11-17,Amigo,Alto
2082,697,2022-03-10,Familiar,Medio
2072,172,2021-02-24,Familiar,Medio
1824,1080,2022-01-10,Amigo,Alto
2900,1010,2022-10-27,Familiar,Bajo
1115,948,2023-05-12,Familiar,Alto
829,1898,2020-11-26,Familiar,Medio
829,808,2023-10-17,Amigo,Alto
1545,1523,2021-04-19,Amigo,Medio
1028,145,2021-04-01,Amigo,Alto
2724,1450,2021-10-15,Familiar,Medio
1280,491,2020-06-30,Amigo,Medio
136,1421,2023-02-13,Amigo,Bajo
1910,959,2020-01-19,Amigo,Medio
526,2219,2022-07-17,Amigo,Alto
1683,2052,2020-09-16,Familiar,Medio
1997,2915,2023-08-28,Amigo,Medio
2375,973,2023-08-24,Familiar,Bajo
2372,1960,2022-01-19,Familiar,Medio
1824,2408,2021-07-21,Amigo,Bajo
967,1809,2022-04-08,Familiar,Medio
2847,572,2020-03-22,Familiar,Bajo
3,1961,2020-06-26,Familiar,Medio
2418,144,2023-06-24,Familiar,Alto
1005,608,2022-08-14,Familiar,Bajo
719,1923,2021-10-30,Familiar,Alto
363,1012,2020-08-18,Amigo,Alto
1264,1261,2020-01-04,Amigo,Bajo
867,1595,2022-07-02,Amigo,Alto
758,55,2022-03-15,Familiar,Bajo
1000,688,2020-02-24,Amigo,Medio
2130,2715,2020-08-06,Amigo,Medio
469,1420,2021-09-22,Amigo,Alto
1925,527,2023-05-25,Amigo,Medio
1298,1564,2023-10-31,Amigo,Medio
1583,1603,2020-05-29,Amigo,Bajo
2847,1852,2021-05-11,Amigo,Medio
2500,1618,2023-09-07,Familiar,Bajo
615,971,2020-06-08,Familiar,Bajo
2312,823,2020-09-05,Familiar,Medio
2558,1184,2020-07-11,Familiar,Alto
1955,504,2020-01-29,Amigo,Bajo
1338,1451,2022-07-12,Amigo,Bajo
1953,1408,2021-02-24,Familiar,Alto
74,1716,2020-07-20,Amigo,Bajo
2543,151,2023-11-16,Familiar,Alto
559,2918,2022-10-12,Familiar,Alto
2863,2173,2021-01-22,Amigo,Bajo
665,2904,2022-12-19,Amigo,Medio
2350,143,2021-07-03,Familiar,Medio
4,1503,2022-03-07,Familiar,Medio
1483,1742,2021-10-30,Familiar,Bajo
2142,2895,2020-11-30,Amigo,Alto
1607,2585,2023-12-31,Amigo,Bajo
1358,2223,2020-06-28,Amigo,Medio
1867,1727,2022-09-23,Familiar,Bajo
738,307,2020-07-22,Amigo,Alto
661,552,2023-12-22,Amigo,Medio
1701,2413,2020-05-29,Amigo,Bajo
939,2974,2020-12-16,Familiar,Bajo
900,400,2022-09-14,Familiar,Alto
825,326,2023-09-16,Amigo,Medio
2514,732,2022-05-22,Familiar,Alto
309,1969,2022-04-21,Familiar,Bajo
2827,2246,2020-08-23,Amigo,Medio
1598,1141,2021-02-22,Amigo,Alto
2580,2410,2023-07-31,Familiar,Bajo
474,667,2021-07-05,Amigo,Medio
2030,514,2023-09-23,Familiar,Bajo
400,2770,2022-11-30,Amigo,Medio
64,1713,2021-01-04,Amigo,Alto
606,668,2022-06-14,Familiar,Bajo
1716,993,2023-04-20,Amigo,Alto
2593,1673,2021-07-16,Amigo,Alto
1333,1412,2021-04-23,Amigo,Alto
1009,2612,2021-12-20,Amigo,Medio
2987,1482,2021-09-19,Familiar,Alto
1770,183,2023-12-18,Amigo,Alto
1065,2410,2020-12-22,Amigo,Medio
2489,1970,2020-07-15,Familiar,Bajo
1337,1791,2022-11-10,Familiar,Bajo
1896,1940,2022-11-27,Amigo,Alto
1571,2771,2020-10-27,Amigo,Medio
2765,2445,2022-01-07,Amigo,Alto
1844,2087,2020-04-05,Amigo,Alto
238,2277,2023-11-30,Amigo,Alto
1794,2621,2023-08-18,Amigo,Alto
2540,877,2022-06-17,Amigo,Alto
2465,1217,2022-12-28,Familiar,Alto
2541,2516,2022-12-29,Amigo,Alto
24,1387,2020-09-02,Familiar,Alto
2746,1200,2023-11-12,Amigo,Alto
1193,1046,2022-11-08,Amigo,Alto
695,374,2022-05-15,Familiar,Alto
1691,100,2023-11-09,Amigo,Bajo
2136,2398,2022-02-07,Familiar,Medio
856,2621,2023-09-16,Amigo,Alto
646,1043,2021-01-24,Familiar,Alto
1535,2274,2020-12-02,Familiar,Medio
295,281,2020-11-07,Familiar,Medio
1098,2659,2023-02-14,Familiar,Bajo
1638,777,2022-09-05,Familiar,Medio
1159,151,2022-05-28,Familiar,Medio
2989,1044,2022-01-03,Amigo,Bajo
1912,2196,2022-09-25,Familiar,Medio
1600,553,2020-12-16,Amigo,Bajo
1990,2980,2020-03-11,Amigo,Alto
378,319,2021-02-17,Amigo,Bajo
509,2973,2022-11-28,Amigo,Bajo
2947,135,2022-11-20,Familiar,Bajo
1394,2436,2020-01-11,Familiar,Alto
2238,302,2022-06-02,Familiar,Medio
2672,1902,2023-03-10,Familiar,Medio
1271,2503,2021-04-15,Amigo,Alto
2569,1306,2020-08-17,Familiar,Bajo
1843,2992,2023-03-06,Familiar,Bajo
2687,989,2022-08-25,Familiar,Alto
2453,2965,2023-10-30,Amigo,Medio
1777,81,2020-03-25,Familiar,Medio
1523,2525,2021-09-14,Familiar,Bajo
1848,2168,2022-10-27,Familiar,Medio
574,841,2023-09-30,Amigo,Medio
2829,1257,2022-02-08,Familiar,Medio
273,2178,2022-06-25,Familiar,Bajo
2950,1962,2023-12-23,Amigo,Bajo
574,802,2020-02-15,Familiar,Alto
1779,1697,2020-05-07,Amigo,Medio
519,2637,2021-11-21,Familiar,Bajo
1561,1140,2023-04-19,Amigo,Alto
768,2115,2023-04-07,Amigo,Bajo
1891,2439,2021-01-31,Familiar,Alto
2291,1653,2021-06-02,Amigo,Alto
1057,2035,2021-12-30,Familiar,Bajo
1588,2709,2020-06-27,Amigo,Alto
2111,706,2020-06-08,Amigo,Medio
79,1282,2023-06-17,Amigo,Medio
659,2929,2022-07-06,Amigo,Medio
769,1858,2023-12-31,Amigo,Medio
885,556,2022-04-25,Familiar,Bajo
502,1763,2020-08-30,Familiar,Bajo
2582,2654,2020-04-11,Familiar,Bajo
2453,500,2023-03-03,Amigo,Medio
2999,2296,2021-05-18,Familiar,Bajo
164,2006,2021-06-16,Amigo,Alto
2918,1099,2021-10-08,Amigo,Medio
1778,2052,2021-11-24,Familiar,Alto
863,562,2023-07-30,Familiar,Bajo
2518,1645,2021-07-05,Amigo,Alto
2555,1177,2022-05-30,Amigo,Medio
2024,142,2023-07-07,Familiar,Bajo
642,1674,2020-07-28,Familiar,Medio
1042,1633,2023-08-09,Familiar,Alto
2989,1069,2022-02-17,Familiar,Alto
2966,2299,2022-01-05,Amigo,Bajo
1921,2224,2020-08-23,Amigo,Bajo
729,2904,2022-10-24,Familiar,Medio
1806,1250,2023-05-19,Amigo,Alto
2702,217,2023-07-14,Amigo,Medio
1441,1701,2020-11-02,Amigo,Medio
1225,2513,2021-04-23,Amigo,Alto
92,1427,2021-04-24,Amigo,Alto
2127,1256,2023-10-26,Amigo,Bajo
2063,2734,2022-04-28,Amigo,Alto
1407,1755,2021-06-27,Amigo,Alto
1253,1873,2022-06-27,Amigo,Alto
482,2840,2021-10-18,Familiar,Medio
2027,645,2022-10-10,Familiar,Bajo
2100,373,2020-02-13,Amigo,Medio
1852,1267,2023-03-06,Amigo,Bajo
588,1013,2023-05-25,Amigo,Bajo
444,358,2020-04-22,Amigo,Medio
115,2855,2022-02-15,Familiar,Medio
645,1075,2023-08-09,Familiar,Bajo
799,1198,2021-09-11,Amigo,Bajo
20,1090,2021-10-27,Familiar,Alto
2145,234,2022-03-29,Familiar,Bajo
1083,2000,2021-05-22,Amigo,Alto
79,2273,2022-08-07,Familiar,Medio
2635,311,2023-01-10,Familiar,Alto
515,2169,2021-09-09,Familiar,Alto
2129,1187,2023-06-03,Amigo,Bajo
891,313,2023-11-19,Familiar,Medio
809,2676,2020-12-02,Familiar,Alto
2804,1550,2023-10-01,Amigo,Alto
2645,1115,2022-01-09,Familiar,Medio
2117,2912,2022-02-13,Amigo,Medio
2264,2044,2021-03-11,Familiar,Bajo
1444,1603,2021-08-19,Familiar,Bajo
1497,1773,2022-03-26,Familiar,Alto
1625,2648,2020-11-20,Amigo,Alto
1715,573,2020-03-26,Familiar,Bajo
276,1967,2023-03-13,Familiar,Bajo
1777,1267,2022-01-29,Familiar,Bajo
2651,2458,2021-05-23,Amigo,Bajo
2006,2955,2022-01-25,Familiar,Bajo
2383,322,2023-07-12,Amigo,Alto
781,1740,2023-06-21,Amigo,Medio
1026,1138,2020-10-05,Amigo,Medio
2698,2748,2021-09-24,Familiar,Alto
398,927,2021-02-25,Familiar,Alto
1595,1722,2022-09-28,Amigo,Bajo
1764,1911,2022-11-08,Amigo,Medio
1821,2415,2022-09-12,Familiar,Alto
656,2412,2022-08-25,Amigo,Bajo
2763,1668,2020-08-06,Amigo,Alto
1071,2001,2022-01-18,Familiar,Alto
498,387,2020-03-12,Amigo,Bajo
