Transaccion_Origen_ID,Transaccion_Destino_ID,Monto,Motivo,Método_Transferencia
1681,1424,9462.15,Transferencia,SWIFT
4105,4204,2948.11,Transferencia,Interna
3272,78,2562.73,Transferencia,Interna
326,1216,325.35,Pago,Interna
4761,2580,3412.06,Pago,Interna
3324,585,8723.31,Reembolso,ACH
1089,3303,9504.1,Reembolso,Interna
2240,4528,4141.26,Reembolso,ACH
1022,4288,6727.06,Transferencia,SWIFT
116,1556,2168.34,Pago,SWIFT
4695,4022,1604.02,Pago,SWIFT
3109,809,9580.03,Pago,ACH
1163,3403,1934.23,Pago,ACH
2948,1203,3324.12,Pago,Interna
1929,4829,6991.02,Transferencia,ACH
3863,99,4127.72,Transferencia,ACH
4655,3899,5006.11,Pago,SWIFT
4746,2711,8316.07,Transferencia,Interna
3536,3280,9433.21,Transferencia,Interna
3269,4483,37.56,Pago,SWIFT
1540,1407,9658.79,Pago,SWIFT
99,1975,4466.48,Pago,SWIFT
2671,2232,8415.08,Pago,SWIFT
2947,3062,3271.9,Pago,SWIFT
1294,3717,4139.19,Transferencia,SWIFT
940,4407,6280.08,Reembolso,SWIFT
4586,3605,3801.25,Transferencia,Interna
341,429,3149.83,Pago,SWIFT
3147,4140,6103.57,Reembolso,Interna
2580,2470,7138.46,Transferencia,Interna
3936,2287,6165.65,Transferencia,Interna
3470,3951,1335.96,Reembolso,Interna
3974,1814,5177.86,Transferencia,SWIFT
3436,3866,3597.27,Reembolso,SWIFT
3894,4972,1919.8,Reembolso,Interna
3910,931,2224.12,Transferencia,Interna
4941,3342,8895.14,Reembolso,SWIFT
3234,133,2010.71,Transferencia,Interna
1366,3020,3322.27,Reembolso,SWIFT
4605,3140,3959.4,Pago,ACH
4689,4159,4519.7,Pago,SWIFT
3203,3994,9052.48,Transferencia,ACH
4019,1277,1102.51,Reembolso,ACH
3691,1665,8056.05,Pago,Interna
3320,249,3594.36,Transferencia,ACH
1797,2452,771.21,Transferencia,SWIFT
3843,1620,6055.17,Transferencia,Interna
4129,1434,4034.33,Transferencia,Interna
969,2473,6842.66,Transferencia,SWIFT
2865,3946,6064.84,Pago,Interna
2143,2921,2181.5,Transferencia,Interna
4420,2345,6670.99,Pago,ACH
3405,3160,4749.21,Reembolso,Interna
4141,3711,6811.21,Transferencia,ACH
4499,3653,4908.3,Reembolso,SWIFT
2742,885,9727.58,Pago,ACH
2701,2044,6977.18,Pago,Interna
2136,1877,367.9,Reembolso,Interna
3767,4809,2798.08,Pago,Interna
4794,1828,9248.41,Transferencia,SWIFT
2926,388,9531.77,Pago,SWIFT
3777,1414,7400.71,Transferencia,ACH
3032,3555,6079.64,Pago,ACH
2409,511,6742.31,Pago,Interna
2450,4075,7685.1,Transferencia,SWIFT
7,2609,3580.64,Pago,ACH
4002,2562,2693.94,Reembolso,SWIFT
4229,1822,1264.46,Pago,Interna
2253,2058,1889.74,Transferencia,ACH
500,3908,3200.43,Reembolso,Interna
788,1827,9609.39,Pago,Interna
4476,724,8313.95,Transferencia,ACH
4932,1606,6133.99,Reembolso,ACH
1745,749,8057.32,Pago,Interna
4797,1502,6256.44,Reembolso,SWIFT
4240,665,9489.28,Reembolso,Interna
346,1358,9181.19,Pago,ACH
3545,1942,4530.22,Transferencia,ACH
1466,3038,9271.02,Reembolso,ACH
3570,811,4685.23,Pago,Interna
2088,4808,9200.13,Transferencia,Interna
2368,608,9848.84,Transferencia,Interna
2314,1902,7304.6,Pago,Interna
2028,3675,7635.72,Pago,ACH
549,3866,7595.01,Pago,SWIFT
1818,3146,8015.17,Reembolso,ACH
4642,399,8158.95,Pago,Interna
3118,1660,3068.55,Transferencia,SWIFT
391,286,6654.43,Reembolso,SWIFT
3204,3291,8324.9,Pago,SWIFT
1895,2432,3832.87,Pago,Interna
851,2466,3935.06,Pago,SWIFT
2235,4989,2487.93,Reembolso,Interna
535,3229,5497.22,Transferencia,ACH
442,2215,2592.13,Pago,ACH
4917,2770,6076.74,Pago,SWIFT
1956,3802,7712.48,Pago,SWIFT
4405,4965,2632.07,Transferencia,SWIFT
4057,198,6759.58,Reembolso,Interna
2452,1902,5757.1,Pago,Interna
3400,2953,7678.52,Transferencia,ACH
3613,2929,3239.47,Pago,Interna
601,1889,9059.48,Reembolso,ACH
3044,320,5248.45,Reembolso,Interna
1800,731,5069.27,Transferencia,ACH
1776,4814,4112.56,Reembolso,ACH
2690,604,1621.71,Transferencia,SWIFT
2901,2567,2715.38,Pago,Interna
179,935,1087.73,Reembolso,Interna
737,103,3746.17,Transferencia,ACH
2855,1695,9842.37,Pago,Interna
2904,4248,9002.83,Transferencia,SWIFT
2609,3222,988.33,Reembolso,SWIFT
1343,1084,2618.57,Transferencia,SWIFT
3614,1175,3248.8,Transferencia,Interna
1399,3424,5161.66,Pago,ACH
2637,4188,7850.89,Reembolso,SWIFT
3485,4562,9368.81,Pago,ACH
2895,2651,9981.67,Transferencia,Interna
579,169,8942.1,Transferencia,Interna
621,3697,2523.87,Transferencia,ACH
1934,3334,9299.32,Transferencia,Interna
2052,914,3504.97,Reembolso,ACH
2452,264,1778.52,Reembolso,Interna
3337,635,4485.62,Transferencia,SWIFT
641,2077,2408.85,Reembolso,SWIFT
4,2325,5798.35,Transferencia,Interna
1769,4855,7523.22,Pago,SWIFT
2829,1835,3358.42,Pago,SWIFT
1109,3231,1477.44,Pago,Interna
3349,1359,7396.01,Pago,Interna
2433,2216,8611.74,Reembolso,SWIFT
338,1535,8516.86,Transferencia,ACH
4296,1650,7785.88,Transferencia,SWIFT
3345,2683,1194.17,Transferencia,Interna
1129,2662,3811.89,Transferencia,Interna
4897,1371,6434.21,Pago,ACH
3176,4640,2321.41,Pago,Interna
1694,1635,9915.68,Reembolso,Interna
2681,1784,7452.72,Transferencia,Interna
3182,3683,4366.47,Pago,ACH
1081,3101,9118.53,Pago,SWIFT
4607,2689,25.78,Transferencia,Interna
658,3399,8189.17,Pago,ACH
3747,4663,1237.42,Pago,Interna
1966,780,6558.55,Pago,Interna
3630,1832,6193.62,Reembolso,SWIFT
3273,4656,8853.94,Pago,SWIFT
302,65,8450.1,Reembolso,SWIFT
416,1054,6173.97,Transferencia,SWIFT
4875,922,1806.45,Reembolso,ACH
715,3448,9313.53,Transferencia,SWIFT
3400,4052,1430.89,Reembolso,ACH
4375,2860,3970.45,Pago,ACH
4353,4706,6475.85,Reembolso,SWIFT
925,2000,3077.49,Reembolso,ACH
3245,222,7533.77,Transferencia,ACH
3480,1025,7522.32,Reembolso,SWIFT
3182,4815,2382.35,Reembolso,Interna
3404,597,8885.61,Pago,Interna
4550,846,8861.18,Transferencia,ACH
86,2953,8280.81,Transferencia,SWIFT
1222,3212,5368.02,Reembolso,ACH
4495,2360,2573.31,Transferencia,Interna
4770,387,1661.78,Pago,SWIFT
971,906,6175.21,Pago,Interna
3107,2031,9297.23,Transferencia,SWIFT
1349,2699,8966.34,Reembolso,ACH
44,739,7616.31,Reembolso,SWIFT
4560,1424,6703.03,Reembolso,ACH
4445,1706,6595.43,Reembolso,ACH
3423,111,1651.96,Reembolso,ACH
4201,3864,2437.7,Transferencia,SWIFT
2543,4194,586.35,Reembolso,ACH
444,4651,2872.12,Reembolso,Interna
2628,3209,4279.24,Reembolso,SWIFT
4378,4858,3260.16,Pago,Interna
3619,4825,8791.06,Transferencia,ACH
2284,4450,5734.44,Pago,SWIFT
2840,509,717.55,Pago,Interna
4576,1593,4756.67,Pago,ACH
1039,491,9371.47,Reembolso,SWIFT
4788,485,6079.9,Transferencia,ACH
1602,1136,6994.03,Reembolso,SWIFT
1743,2763,3581.68,Transferencia,SWIFT
4791,1571,740.28,Transferencia,ACH
511,809,6807.91,Transferencia,ACH
1471,2222,6777.1,Pago,ACH
4910,4452,1082.28,Transferencia,Interna
2124,4832,4792.54,Reembolso,ACH
2509,3342,9099.62,Transferencia,SWIFT
3426,653,3364.9,Reembolso,ACH
4711,1005,2019.17,Reembolso,SWIFT
1299,2444,3547.76,Pago,ACH
3569,2226,5270.82,Pago,ACH
12,2536,4811.12,Transferencia,SWIFT
554,2404,5449.21,Reembolso,ACH
412,1432,8218.59,Pago,Interna
3156,1319,540.65,Pago,Interna
718,4507,6248.87,Transferencia,SWIFT
569,3436,7268.25,Transferencia,Interna
357,1561,7052.51,Reembolso,SWIFT
771,3621,8274.1,Transferencia,Interna
1965,2988,8244.79,Transferencia,Interna
1420,305,2929.53,Pago,ACH
1355,3379,7977.95,Reembolso,ACH
4738,329,4712.25,Transferencia,SWIFT
363,845,6507.36,Transferencia,SWIFT
3897,1997,5273.43,Reembolso,ACH
3945,1718,5931.15,Transferencia,SWIFT
1628,3421,3041.93,Reembolso,SWIFT
4489,3144,5376.15,Reembolso,Interna
2181,3245,6382.01,Pago,SWIFT
4967,3582,8454.04,Reembolso,ACH
2574,4396,8215.3,Reembolso,Interna
3576,4363,6719.54,Reembolso,Interna
2064,4461,2600.58,Reembolso,Interna
309,1259,3505.36,Pago,ACH
1609,3099,5957.46,Pago,ACH
3217,2488,3752.98,Transferencia,Interna
1156,1084,3440.18,Transferencia,Interna
918,1831,6282.46,Reembolso,SWIFT
1234,668,4828.37,Reembolso,Interna
4000,4964,7295.79,Pago,ACH
4010,731,5219.51,Reembolso,ACH
1310,92,5221.7,Pago,ACH
1064,2181,4094.83,Reembolso,SWIFT
4700,2973,9230.1,Pago,Interna
1489,306,3360.23,Reembolso,SWIFT
3056,4534,2295.33,Reembolso,SWIFT
1124,3572,7791.98,Reembolso,SWIFT
1998,1433,2823.45,Reembolso,ACH
2114,2437,3709.57,Transferencia,ACH
3023,426,6041.52,Transferencia,ACH
3853,1424,5104.72,Transferencia,Interna
1377,1893,6223.79,Pago,ACH
1783,4262,3655.48,Transferencia,SWIFT
4204,4943,8494.93,Pago,ACH
3049,449,1696.2,Reembolso,ACH
466,1441,2063.07,Pago,SWIFT
729,4781,15.17,Pago,SWIFT
1579,4854,3335.17,Transferencia,Interna
3770,783,3959.89,Transferencia,Interna
4810,3523,7795.95,Pago,ACH
327,3078,5123.27,Reembolso,Interna
2778,3106,6673.71,Transferencia,SWIFT
4859,1890,3412.06,Transferencia,ACH
3520,100,1477.41,Reembolso,Interna
1518,3267,6674.92,Pago,ACH
4452,3563,6597.54,Pago,ACH
1697,2141,5660.87,Pago,ACH
2329,4995,6886.25,Reembolso,ACH
1178,4418,2387.57,Transferencia,SWIFT
4288,3689,5229.38,Reembolso,ACH
3457,2607,1272.11,Pago,Interna
2267,1775,3949.6,Transferencia,Interna
3349,3189,8386.71,Reembolso,SWIFT
3392,2658,4460.54,Reembolso,SWIFT
1711,3200,8605.47,Reembolso,SWIFT
2762,3099,2706.02,Pago,Interna
4187,2141,9953.55,Pago,Interna
1199,4689,7426.65,Reembolso,ACH
575,1204,4406.33,Transferencia,SWIFT
4514,1449,4637.45,Transferencia,SWIFT
2334,354,9444.64,Reembolso,SWIFT
3938,2036,7920.92,Pago,Interna
3612,2932,3758.83,Reembolso,Interna
4689,3406,983.33,Pago,ACH
2418,186,9378.1,Transferencia,Interna
1575,3432,4906.32,Transferencia,ACH
4554,4148,416.55,Reembolso,SWIFT
963,4478,158.37,Pago,Interna
59,4359,5956.36,Pago,SWIFT
4464,3436,8237.84,Reembolso,Interna
4613,1788,8241.3,Reembolso,Interna
3167,2210,934.47,Reembolso,SWIFT
4654,641,5588.05,Pago,ACH
3700,4535,2735.53,Pago,ACH
4631,4872,6772.56,Reembolso,Interna
1447,907,8074.53,Reembolso,Interna
454,4606,7491.55,Transferencia,ACH
1969,2520,2387.25,Pago,ACH
1687,1581,1753.18,Reembolso,Interna
2355,837,3641.89,Transferencia,ACH
1768,3946,7784.67,Pago,Interna
4394,336,944.87,Pago,ACH
3480,170,6162.73,Reembolso,ACH
2323,3176,9191.72,Pago,SWIFT
975,3787,2116.12,Pago,ACH
4359,2085,1479.37,Pago,ACH
1522,3630,5870.96,Transferencia,ACH
3162,934,2345.8,Reembolso,Interna
1996,4895,3110.62,Reembolso,ACH
1969,590,3747.94,Reembolso,ACH
932,3324,6875.27,Transferencia,Interna
3794,3168,8275.17,Reembolso,ACH
1923,1315,4878.84,Pago,SWIFT
3172,3198,3039.67,Reembolso,SWIFT
4329,4741,1764.76,Transferencia,SWIFT
1154,2116,7385.79,Transferencia,Interna
190,1892,6722.82,Reembolso,SWIFT
3426,1106,5096.72,Transferencia,Interna
4138,2275,6932.89,Transferencia,Interna
4827,637,2347.31,Pago,SWIFT
1740,375,9498.57,Transferencia,ACH
318,4579,1821.1,Transferencia,SWIFT
781,4947,9795.08,Pago,Interna
2316,2360,3132.06,Reembolso,ACH
3490,475,8751.38,Reembolso,SWIFT
2271,3451,9698.37,Transferencia,SWIFT
1277,3143,1188.64,Reembolso,ACH
715,3925,5005.82,Transferencia,ACH
2237,4856,5763.8,Pago,SWIFT
2305,2523,4177.73,Pago,ACH
1469,576,8649.27,Transferencia,Interna
4286,3064,4231.06,Pago,SWIFT
2850,2083,4082.3,Transferencia,ACH
3033,1654,3933.89,Reembolso,Interna
2877,3517,7311.85,Transferencia,SWIFT
1961,3474,764.93,Transferencia,SWIFT
1403,727,644.07,Pago,Interna
2998,1540,7841.77,Transferencia,ACH
389,496,3456.84,Transferencia,SWIFT
1983,2968,162.0,Pago,ACH
1815,1036,9719.53,Transferencia,Interna
3925,4255,801.52,Reembolso,SWIFT
3753,3956,6620.19,Reembolso,SWIFT
4986,862,9671.35,Transferencia,ACH
625,4947,8108.77,Reembolso,Interna
1300,2514,5401.22,Pago,Interna
4728,5,5043.01,Reembolso,SWIFT
4183,4019,1176.86,Reembolso,Interna
873,3691,65.67,Reembolso,ACH
3646,4746,6163.18,Pago,Interna
1383,1481,7866.83,Transferencia,Interna
2188,2921,156.02,Transferencia,SWIFT
3940,125,8034.93,Transferencia,SWIFT
4095,286,2695.55,Reembolso,SWIFT
19,3443,925.49,Pago,Interna
4522,3014,2059.51,Transferencia,Interna
2306,4331,1484.78,Reembolso,Interna
1128,1102,8619.68,Transferencia,ACH
3111,4567,1496.89,Pago,SWIFT
3534,2992,7441.9,Pago,SWIFT
4477,4657,9196.33,Pago,Interna
3199,4503,9233.63,Pago,Interna
2358,2810,2551.16,Reembolso,Interna
1593,1474,5193.55,Pago,SWIFT
4567,1816,2632.13,Reembolso,Interna
2381,3523,2256.63,Reembolso,ACH
4364,500,4735.44,Reembolso,ACH
1457,4367,9459.44,Pago,ACH
2937,2353,769.8,Reembolso,SWIFT
1145,596,9312.78,Transferencia,ACH
2960,2983,9385.59,Pago,Interna
3786,532,3913.24,Transferencia,Interna
4692,807,1780.59,Reembolso,Interna
2632,1767,6717.32,Transferencia,ACH
1505,4568,7804.49,Pago,Interna
2097,1515,2456.79,Transferencia,ACH
4302,4865,7142.14,Pago,ACH
2467,2415,2043.63,Reembolso,ACH
4149,379,5679.5,Transferencia,Interna
3448,4593,8218.34,Transferencia,SWIFT
3714,692,3446.11,Reembolso,ACH
4855,624,2034.6,Reembolso,Interna
104,16,4359.72,Pago,Interna
2612,3998,392.87,Reembolso,ACH
2781,4263,3828.24,Transferencia,Interna
3694,1660,4562.47,Pago,ACH
4732,1684,7084.03,Pago,Interna
1195,2656,4347.85,Transferencia,SWIFT
1728,1189,2941.85,Transferencia,Interna
2413,4943,2507.85,Reembolso,Interna
1276,4532,6947.75,Reembolso,SWIFT
4926,421,3069.97,Transferencia,SWIFT
3244,1150,9932.91,Transferencia,Interna
4947,4677,7078.36,Transferencia,Interna
3178,1604,6187.76,Transferencia,SWIFT
929,4275,6804.69,Reembolso,SWIFT
4698,4439,3614.19,Reembolso,ACH
1695,3445,5909.87,Reembolso,SWIFT
605,4301,7077.32,Reembolso,SWIFT
1101,1602,3111.22,Reembolso,SWIFT
1221,2897,7574.64,Reembolso,ACH
4933,1948,1522.67,Pago,Interna
818,315,6074.37,Transferencia,SWIFT
2141,1054,5428.77,Transferencia,SWIFT
853,1921,6217.27,Transferencia,ACH
562,820,6429.84,Transferencia,Interna
4951,3803,8405.16,Reembolso,SWIFT
4726,3774,9306.69,Pago,Interna
2034,3713,7776.77,Transferencia,Interna
3226,2336,733.95,Pago,ACH
3461,1693,9714.71,Reembolso,ACH
511,4901,6827.33,Pago,ACH
3643,3606,6842.97,Transferencia,Interna
431,200,344.88,Transferencia,Interna
3591,3725,8953.96,Pago,Interna
1249,1323,8436.91,Transferencia,Interna
3358,2621,5359.33,Pago,SWIFT
4441,1846,8082.96,Transferencia,ACH
2718,1554,1617.78,Reembolso,SWIFT
2959,681,2131.99,Pago,SWIFT
4414,1022,4049.09,Pago,SWIFT
1505,4134,3674.95,Transferencia,SWIFT
1451,2220,5826.73,Transferencia,SWIFT
3882,3397,4811.16,Transferencia,SWIFT
2728,3463,390.1,Reembolso,SWIFT
2021,4631,7856.39,Pago,SWIFT
1081,606,4092.05,Pago,SWIFT
1514,3582,1595.06,Pago,SWIFT
651,2827,4007.45,Pago,ACH
2609,4419,6567.48,Reembolso,ACH
4415,4766,1883.96,Reembolso,SWIFT
4310,4083,2688.62,Transferencia,ACH
2133,4082,8184.09,Transferencia,ACH
2394,4243,3886.46,Reembolso,Interna
1340,4939,6221.83,Transferencia,ACH
2406,2939,4505.75,Reembolso,SWIFT
679,4834,8262.56,Reembolso,SWIFT
4821,3405,559.0,Pago,SWIFT
766,2861,7462.66,Pago,SWIFT
908,3109,232.25,Transferencia,Interna
1971,2029,3713.91,Pago,ACH
4582,4128,3202.3,Transferencia,ACH
4295,3145,7122.94,Reembolso,ACH
275,4276,4814.46,Transferencia,SWIFT
2195,3022,5045.41,Transferencia,ACH
4021,233,4788.03,Transferencia,SWIFT
4124,550,3652.64,Pago,ACH
2240,2210,7655.02,Transferencia,SWIFT
4960,3657,2604.1,Transferencia,ACH
4335,939,2601.26,Pago,SWIFT
2850,4849,4752.69,Pago,ACH
1765,1814,2041.81,Pago,Interna
4966,1554,3871.94,Reembolso,SWIFT
2017,3438,5112.73,Transferencia,Interna
1001,1069,2611.81,Pago,SWIFT
3754,816,1422.14,Reembolso,ACH
409,4192,3728.85,Transferencia,Interna
2062,2811,5691.7,Transferencia,SWIFT
4120,4300,4268.46,Transferencia,SWIFT
3522,3889,1681.5,Transferencia,ACH
652,4632,2181.67,Reembolso,ACH
1482,395,6274.06,Reembolso,ACH
4245,2676,2715.02,Reembolso,Interna
1390,2476,8386.79,Reembolso,SWIFT
4029,3308,9290.96,Reembolso,ACH
3736,4598,5440.04,Transferencia,ACH
3130,1002,1616.43,Reembolso,Interna
1718,1544,1798.69,Transferencia,Interna
1351,2400,4039.51,Pago,SWIFT
2915,3246,9985.16,Pago,ACH
4133,1407,3215.15,Transferencia,Interna
1356,848,9004.24,Pago,ACH
4946,4251,3163.4,Pago,Interna
1335,1857,5151.75,Transferencia,ACH
1667,471,6759.0,Pago,Interna
3147,3089,8050.46,Reembolso,ACH
1689,4389,9280.95,Transferencia,SWIFT
3773,420,6165.51,Transferencia,SWIFT
693,2019,5235.5,Transferencia,Interna
2145,862,6899.74,Pago,Interna
252,1921,4761.32,Reembolso,Interna
2442,135,3580.79,Pago,SWIFT
1208,943,5166.59,Transferencia,ACH
3213,4673,6660.5,Transferencia,SWIFT
2152,4460,8716.52,Reembolso,SWIFT
4901,2738,3451.71,Pago,SWIFT
4272,2669,1544.59,Pago,Interna
79,1756,8258.53,Pago,SWIFT
4549,1467,3986.94,Transferencia,SWIFT
342,3915,2796.76,Pago,SWIFT
4309,1416,5341.78,Transferencia,Interna
943,3580,4970.29,Transferencia,SWIFT
4010,3039,5708.68,Pago,ACH
3791,241,7165.44,Pago,ACH
2729,1464,5472.17,Pago,SWIFT
4157,418,3371.67,Transferencia,ACH
3474,1004,1382.74,Transferencia,ACH
2882,2974,6455.57,Reembolso,ACH
1965,4744,4773.44,Pago,ACH
2939,2880,5296.08,Reembolso,ACH
3019,521,3671.11,Reembolso,SWIFT
4083,3058,8170.43,Transferencia,Interna
4890,2297,8175.88,Reembolso,Interna
2826,573,9282.17,Transferencia,ACH
3783,2834,2057.04,Reembolso,ACH
4956,528,9277.67,Pago,Interna
1640,1005,2337.49,Reembolso,Interna
393,2976,1824.05,Transferencia,Interna
1701,4082,7941.83,Reembolso,SWIFT
1067,4110,2109.63,Reembolso,Interna
3068,4425,5743.07,Transferencia,ACH
1798,1765,7297.24,Reembolso,Interna
4455,2921,898.12,Transferencia,Interna
4175,2258,8542.63,Reembolso,Interna
3040,132,439.63,Transferencia,ACH
1884,762,7159.65,Transferencia,SWIFT
2887,2624,8457.95,Pago,Interna
76,3440,6194.22,Reembolso,SWIFT
1703,3104,8845.71,Reembolso,SWIFT
4913,4623,8796.56,Transferencia,Interna
2703,2865,526.39,Reembolso,Interna
1329,399,9441.75,Reembolso,Interna
3536,2988,1625.8,Transferencia,SWIFT
3289,1150,2538.8,Transferencia,ACH
4596,2651,4793.12,Pago,ACH
970,1071,3114.16,Pago,SWIFT
1398,4740,8080.05,Pago,ACH
1484,3510,4687.59,Transferencia,ACH
2509,2689,299.67,Pago,Interna
3440,308,2005.37,Transferencia,Interna
4655,4008,1097.87,Reembolso,Interna
2880,3406,1262.32,Reembolso,Interna
1946,3195,4249.52,Transferencia,SWIFT
312,1835,4591.89,Reembolso,Interna
1612,976,3664.72,Transferencia,Interna
4414,1811,7389.05,Reembolso,ACH
767,707,5871.7,Pago,ACH
1040,4187,141.99,Transferencia,ACH
2297,2499,5024.19,Reembolso,ACH
1133,2872,499.98,Pago,ACH
4005,3816,7372.3,Reembolso,SWIFT
371,175,5969.07,Reembolso,SWIFT
53,1117,9788.84,Pago,SWIFT
3865,2302,320.79,Reembolso,ACH
2740,853,5436.54,Reembolso,Interna
1178,3321,8596.19,Transferencia,SWIFT
3499,2032,1883.13,Pago,Interna
1754,4231,4556.85,Reembolso,Interna
1524,4050,2407.41,Pago,Interna
1118,1183,6006.5,Pago,Interna
4583,1089,6306.06,Pago,Interna
70,1030,5789.71,Transferencia,SWIFT
4576,3017,5004.98,Transferencia,Interna
3401,4496,3562.87,Reembolso,Interna
2355,4390,9314.92,Reembolso,Interna
3405,608,8061.31,Reembolso,Interna
2515,747,9331.14,Reembolso,ACH
2847,3067,1212.78,Reembolso,SWIFT
3639,3427,8713.72,Transferencia,SWIFT
4631,3311,3317.4,Reembolso,Interna
747,1761,6430.26,Transferencia,ACH
881,1994,9862.03,Pago,ACH
87,4334,1198.45,Reembolso,SWIFT
2699,2054,435.89,Pago,Interna
440,2535,6501.14,Pago,ACH
2045,2003,9481.12,Pago,SWIFT
3130,2671,9946.51,Pago,Interna
2717,3332,6531.91,Pago,Interna
1117,4129,2586.99,Transferencia,Interna
3564,938,7254.23,Reembolso,SWIFT
2899,2597,3543.16,Pago,Interna
1730,576,2094.82,Pago,Interna
4241,142,2563.91,Reembolso,SWIFT
2602,2183,2493.63,Pago,Interna
3286,3840,8082.47,Transferencia,SWIFT
2943,4513,7421.06,Reembolso,SWIFT
1031,1111,1998.88,Transferencia,ACH
211,3074,7465.88,Reembolso,ACH
2535,4876,5273.5,Pago,Interna
918,2846,2688.96,Reembolso,ACH
3018,1486,8549.8,Transferencia,ACH
507,2893,8823.18,Pago,Interna
4558,1849,3371.88,Transferencia,ACH
3455,4502,3700.41,Reembolso,SWIFT
4461,3426,4344.93,Transferencia,ACH
1019,4816,8213.81,Pago,Interna
1111,4447,7713.77,Pago,SWIFT
1295,3916,8425.11,Pago,ACH
401,346,3468.03,Transferencia,Interna
189,3333,3662.0,Transferencia,Interna
3033,4677,9340.13,Pago,ACH
3325,2246,5820.83,Transferencia,Interna
3608,1621,2644.65,Reembolso,ACH
1244,3429,7152.02,Pago,SWIFT
1025,248,2420.96,Pago,ACH
2139,492,259.35,Pago,SWIFT
27,652,7500.88,Reembolso,SWIFT
2528,123,4097.93,Transferencia,SWIFT
539,1269,7920.02,Reembolso,Interna
4428,3840,7800.11,Transferencia,ACH
901,2929,8319.38,Pago,SWIFT
4133,4250,9335.34,Pago,Interna
393,50,4468.13,Transferencia,Interna
2813,3833,7620.72,Reembolso,Interna
4224,1446,7532.11,Pago,Interna
3658,1274,1272.7,Reembolso,SWIFT
2066,2447,2376.66,Reembolso,ACH
3580,438,5292.33,Pago,ACH
867,3285,7832.44,Pago,ACH
316,4295,9884.2,Pago,SWIFT
847,4979,7787.26,Transferencia,ACH
3517,4543,2950.16,Reembolso,SWIFT
3550,3331,2338.85,Pago,ACH
4886,3148,5496.05,Pago,ACH
3877,4411,1514.06,Pago,ACH
4858,4076,5720.03,Transferencia,Interna
1308,3980,508.9,Reembolso,ACH
1509,4163,6451.71,Pago,ACH
260,311,746.42,Transferencia,SWIFT
4686,1408,8864.16,Reembolso,Interna
177,4988,3375.43,Transferencia,ACH
4162,359,8656.09,Reembolso,SWIFT
37,4156,1108.66,Pago,Interna
3001,1712,7287.32,Transferencia,ACH
3781,2054,805.77,Reembolso,Interna
1592,4352,870.86,Reembolso,ACH
3548,4282,8052.54,Pago,Interna
1519,1684,1954.71,Pago,ACH
291,3323,9799.89,Transferencia,ACH
2784,4766,228.5,Reembolso,Interna
2513,1874,7282.56,Reembolso,SWIFT
3372,849,3988.22,Pago,ACH
485,639,2175.93,Reembolso,Interna
1164,3217,5336.91,Reembolso,ACH
2079,4865,3141.08,Transferencia,ACH
328,535,7539.17,Reembolso,SWIFT
2359,2033,5449.23,Transferencia,SWIFT
1924,1019,5359.96,Reembolso,SWIFT
3426,4347,4399.82,Pago,ACH
3333,914,4361.67,Transferencia,ACH
4426,1159,4415.41,Transferencia,SWIFT
181,4063,6529.75,Pago,SWIFT
2037,1297,6521.69,Transferencia,SWIFT
4359,4532,5089.18,Pago,SWIFT
1526,3179,870.1,Reembolso,SWIFT
4361,2705,9791.63,Transferencia,Interna
1814,1760,9127.93,Transferencia,Interna
650,285,5356.42,Pago,SWIFT
4858,4892,167.3,Pago,SWIFT
379,3383,4172.44,Pago,Interna
513,4733,9880.65,Pago,ACH
3121,2366,5643.66,Transferencia,SWIFT
1429,3541,7408.27,Pago,ACH
2107,4556,4682.96,Reembolso,ACH
3899,3550,7145.57,Pago,ACH
3596,4074,8953.05,Reembolso,SWIFT
1838,1285,7465.34,Transferencia,SWIFT
3696,2138,6554.92,Pago,SWIFT
1939,3308,3889.14,Transferencia,SWIFT
2436,3012,4107.24,Reembolso,Interna
4980,549,5970.15,Transferencia,SWIFT
1846,479,9520.66,Reembolso,Interna
4623,3822,4461.21,Transferencia,ACH
1764,3377,1445.07,Transferencia,ACH
4461,3771,9854.1,Pago,ACH
1038,2685,2480.38,Transferencia,SWIFT
3034,1642,3388.81,Reembolso,Interna
952,2219,1535.95,Transferencia,SWIFT
2707,1209,1797.38,Pago,ACH
3936,2544,7300.6,Transferencia,Interna
1453,622,1891.16,Transferencia,Interna
2222,1230,9764.18,Pago,ACH
4687,2961,8696.28,Reembolso,Interna
1566,403,6334.33,Transferencia,SWIFT
4980,489,7927.74,Reembolso,SWIFT
206,2163,5679.97,Reembolso,ACH
541,303,8668.67,Transferencia,ACH
1050,1202,6433.85,Pago,Interna
2670,4171,3358.28,Reembolso,SWIFT
1150,4846,1475.01,Pago,Interna
2488,307,6835.86,Reembolso,ACH
3673,752,4688.85,Reembolso,Interna
4862,4787,5275.6,Pago,ACH
2086,1883,7865.61,Reembolso,Interna
813,2659,3065.77,Reembolso,Interna
4338,611,592.26,Pago,Interna
4,2977,624.86,Transferencia,Interna
3126,1044,5153.83,Transferencia,SWIFT
669,3,5751.71,Reembolso,Interna
853,870,3186.28,Transferencia,Interna
2167,2145,5416.92,Transferencia,Interna
386,3931,6669.66,Pago,SWIFT
4617,2306,2514.78,Pago,Interna
1899,3961,1599.31,Pago,ACH
4546,4429,9597.66,Pago,Interna
