Tarjeta_ID,Cuenta_ID,Fecha_Asociacion,Estado,Uso_Frecuente
2332,83,2022-02-16,Activa,False
787,1591,2022-06-16,Bloqueada,True
481,2825,2021-09-03,Bloqueada,True
1751,1014,2020-04-29,Bloqueada,False
385,2079,2022-07-08,Activa,True
490,2432,2020-07-06,Bloqueada,False
758,260,2021-02-22,Bloqueada,False
342,2379,2022-02-16,Activa,True
2289,2021,2023-07-25,Bloqueada,False
2267,2147,2022-06-26,Bloqueada,True
557,227,2022-02-22,Bloqueada,False
1534,1159,2023-08-16,Bloqueada,False
303,2939,2021-10-15,Activa,True
1024,427,2023-01-28,Activa,False
2084,1162,2022-03-02,Bloqueada,True
1802,2069,2020-06-03,Activa,False
2439,1989,2021-02-18,Bloqueada,True
530,566,2021-10-12,Activa,True
2948,2947,2020-09-25,Bloqueada,True
1915,2409,2022-03-09,Bloqueada,True
1012,2218,2020-08-24,Activa,False
2246,57,2022-10-28,Activa,False
489,620,2023-01-09,Activa,True
2540,2227,2022-02-26,Bloqueada,False
2638,2378,2023-02-26,Activa,True
637,353,2023-01-07,Activa,False
2127,2491,2021-06-16,Activa,True
1045,1213,2023-12-06,Bloqueada,False
1748,2120,2021-10-03,Activa,True
1187,315,2021-06-12,Activa,True
563,2620,2020-03-21,Bloqueada,True
1653,307,2020-10-05,Bloqueada,True
200,1181,2022-03-28,Bloqueada,True
44,1018,2022-04-05,Activa,True
223,1467,2021-12-26,Activa,True
1882,1709,2022-08-18,Activa,True
2643,2032,2022-12-02,Activa,False
949,1539,2023-06-18,Bloqueada,True
1466,305,2022-02-19,Activa,False
69,2567,2023-11-18,Bloqueada,False
2113,2502,2023-05-02,Activa,True
205,2481,2021-04-17,Activa,True
1156,2911,2023-09-03,Activa,False
2516,2582,2021-01-24,Bloqueada,False
2940,2826,2020-03-28,Activa,False
1741,1061,2022-12-21,Bloqueada,True
892,2090,2022-05-30,Activa,False
245,2120,2023-02-25,Activa,False
992,1070,2023-08-11,Activa,False
2126,2700,2020-05-23,Bloqueada,True
1581,1919,2021-07-01,Activa,False
541,894,2020-09-25,Bloqueada,False
2227,499,2022-01-02,Bloqueada,False
2142,1969,2021-03-12,Bloqueada,False
1025,2429,2021-06-12,Bloqueada,True
55,1411,2020-09-30,Bloqueada,True
425,1716,2021-11-27,Bloqueada,False
833,1284,2020-01-08,Bloqueada,False
2186,1418,2021-10-14,Bloqueada,False
1052,902,2021-09-13,Bloqueada,True
2963,677,2023-10-23,Bloqueada,True
681,1689,2022-06-08,Activa,False
1401,2779,2023-11-04,Bloqueada,False
1164,338,2020-09-18,Bloqueada,True
2343,1401,2021-03-25,Bloqueada,True
2526,107,2020-03-14,Bloqueada,True
2533,2474,2022-01-09,Bloqueada,True
1349,526,2020-04-30,Activa,False
2253,802,2021-05-07,Bloqueada,False
1199,387,2021-02-03,Bloqueada,False
1749,981,2023-04-15,Bloqueada,False
2312,2361,2023-10-20,Activa,False
731,2205,2021-01-09,Bloqueada,False
682,1693,2022-01-08,Activa,True
146,2432,2023-05-08,Bloqueada,False
515,1898,2020-04-12,Activa,True
2596,43,2023-04-21,Bloqueada,False
2677,1955,2021-06-09,Activa,True
2953,583,2021-07-03,Bloqueada,True
2700,2311,2022-06-29,Activa,False
467,291,2023-01-20,Bloqueada,True
995,2896,2021-01-20,Activa,True
491,2763,2023-08-21,Activa,False
564,1654,2021-06-22,Activa,True
2681,2557,2020-08-16,Bloqueada,False
681,1752,2020-03-04,Bloqueada,False
1029,228,2020-09-19,Bloqueada,False
2224,1107,2020-04-30,Activa,True
2943,2705,2021-11-11,Activa,False
1360,997,2021-12-28,Bloqueada,True
2855,2752,2020-01-25,Activa,False
968,18,2021-03-13,Bloqueada,True
2439,2424,2020-01-03,Bloqueada,False
786,1512,2020-09-19,Bloqueada,True
1335,1925,2020-07-16,Bloqueada,False
2344,153,2022-08-07,Activa,True
377,2261,2022-08-20,Activa,False
2821,326,2021-11-24,Activa,True
1443,2267,2022-01-04,Bloqueada,True
289,2990,2023-06-05,Bloqueada,True
582,1481,2023-03-05,Bloqueada,True
154,2470,2022-11-17,Bloqueada,False
1765,1813,2023-11-28,Activa,True
83,183,2022-09-16,Bloqueada,False
1358,944,2021-01-04,Bloqueada,True
1459,2451,2023-06-26,Bloqueada,False
337,1663,2021-07-30,Activa,True
1117,1862,2023-06-12,Activa,True
247,1274,2020-11-02,Bloqueada,True
805,1888,2022-08-25,Bloqueada,True
1382,2247,2023-12-13,Activa,False
1960,2845,2020-07-19,Bloqueada,True
2713,2669,2021-02-11,Bloqueada,False
114,2606,2023-10-30,Activa,False
2624,1832,2020-08-23,Activa,False
1090,811,2021-08-06,Bloqueada,True
1523,2044,2022-02-17,Bloqueada,True
930,1071,2022-07-21,Bloqueada,True
2130,1347,2021-12-15,Bloqueada,True
2955,1357,2022-05-17,Bloqueada,False
1019,1643,2021-03-21,Bloqueada,True
2653,368,2021-06-03,Activa,True
1640,2711,2020-04-18,Activa,False
577,960,2020-09-12,Bloqueada,True
2321,2546,2020-05-16,Bloqueada,False
2702,948,2020-04-24,Bloqueada,False
750,1149,2022-07-23,Activa,False
2264,1479,2020-05-16,Activa,True
28,636,2023-12-24,Bloqueada,True
31,1185,2023-01-18,Activa,False
1430,1277,2021-03-18,Bloqueada,False
1123,2987,2020-04-20,Bloqueada,True
1859,2232,2020-04-24,Activa,True
603,265,2021-10-27,Activa,True
2049,2885,2021-03-05,Bloqueada,True
525,634,2021-02-23,Bloqueada,False
2791,2118,2023-12-29,Activa,False
376,355,2022-09-02,Activa,False
301,1468,2020-11-29,Activa,True
1666,563,2022-09-10,Bloqueada,False
954,1431,2022-07-02,Bloqueada,False
392,436,2021-01-15,Bloqueada,True
2050,2842,2022-09-01,Activa,False
2470,1121,2022-01-15,Bloqueada,False
1140,1133,2020-01-08,Activa,True
2005,592,2021-01-02,Activa,True
2411,2680,2021-12-15,Activa,False
597,2720,2022-02-28,Activa,False
1954,46,2020-09-29,Bloqueada,True
391,2093,2023-06-23,Activa,True
1686,1945,2021-10-15,Activa,True
1177,572,2022-09-27,Bloqueada,False
2865,2622,2022-03-19,Activa,True
1069,1844,2022-01-12,Bloqueada,True
2013,2789,2021-09-08,Activa,True
868,2169,2021-10-28,Bloqueada,False
502,1220,2020-09-11,Activa,False
84,726,2023-11-10,Bloqueada,False
145,1302,2023-09-17,Activa,True
652,2068,2020-11-06,Bloqueada,False
2497,1900,2021-10-12,Activa,False
1295,1355,2023-04-01,Activa,False
320,2409,2020-07-30,Activa,False
2556,418,2023-04-09,Activa,False
2898,2238,2022-06-14,Bloqueada,False
1205,2216,2023-05-10,Bloqueada,False
1888,1654,2022-01-07,Activa,True
2701,426,2021-01-28,Activa,False
811,1249,2021-02-03,Activa,True
2336,2417,2023-11-10,Activa,True
1866,827,2020-09-02,Bloqueada,True
736,2538,2022-09-11,Activa,True
2244,1460,2020-04-12,Activa,False
22,2412,2022-11-10,Activa,True
2306,1170,2023-04-03,Activa,True
1388,1252,2022-01-29,Activa,True
205,1459,2020-12-06,Activa,False
1600,829,2023-07-23,Bloqueada,True
367,2861,2023-08-22,Bloqueada,False
2064,224,2022-08-28,Activa,True
2170,1891,2021-09-26,Bloqueada,True
1788,894,2023-03-17,Activa,False
1681,319,2022-12-01,Bloqueada,True
818,1526,2022-10-04,Bloqueada,False
2953,614,2020-03-30,Bloqueada,False
879,297,2021-02-28,Bloqueada,True
1895,1093,2020-08-06,Bloqueada,True
1253,1819,2023-07-13,Bloqueada,True
2354,1610,2020-06-14,Activa,True
2392,1912,2023-09-11,Activa,False
106,767,2023-07-01,Bloqueada,True
2465,956,2023-06-25,Activa,False
1606,852,2022-08-21,Bloqueada,False
1602,2235,2022-10-13,Bloqueada,True
2529,1256,2023-05-28,Activa,False
95,958,2022-10-04,Activa,False
2141,1355,2021-01-06,Bloqueada,True
905,1665,2023-04-30,Activa,False
2029,2424,2021-12-03,Activa,False
1237,2560,2020-06-24,Activa,False
306,215,2021-03-11,Bloqueada,False
872,1103,2022-12-10,Activa,False
480,1479,2021-03-06,Activa,False
535,421,2023-08-25,Activa,False
2068,1679,2023-08-19,Activa,True
2881,381,2023-10-27,Bloqueada,False
158,2816,2020-11-11,Bloqueada,False
2916,1460,2023-07-26,Activa,False
2102,1079,2021-05-02,Activa,True
577,2106,2021-10-12,Bloqueada,False
1858,2634,2021-08-11,Bloqueada,True
1163,442,2021-10-17,Activa,False
534,1951,2020-02-28,Activa,False
2417,2909,2022-04-19,Bloqueada,True
984,1832,2020-12-10,Bloqueada,False
1246,2661,2022-09-03,Bloqueada,True
2940,1164,2023-05-23,Bloqueada,False
350,510,2023-02-01,Bloqueada,True
2476,1416,2023-11-09,Bloqueada,True
609,1891,2020-03-26,Activa,False
2481,1739,2023-03-23,Activa,True
538,2278,2021-08-25,Bloqueada,False
2568,779,2020-01-23,Bloqueada,True
679,761,2022-03-23,Bloqueada,True
912,2447,2020-10-31,Bloqueada,False
2504,1011,2022-02-27,Activa,True
2893,511,2021-06-19,Bloqueada,False
344,2874,2023-11-04,Bloqueada,False
2548,2739,2023-10-01,Bloqueada,False
1312,1601,2022-01-13,Activa,False
1936,2546,2021-04-04,Activa,True
67,58,2021-09-26,Activa,False
1236,86,2022-04-29,Bloqueada,True
1388,168,2022-02-15,Bloqueada,False
2999,1865,2020-11-16,Bloqueada,False
1189,2230,2020-11-19,Activa,True
1038,1448,2020-10-12,Activa,False
1092,344,2023-09-06,Activa,False
1060,2704,2023-04-14,Activa,False
600,728,2023-05-29,Bloqueada,True
1377,2869,2021-04-17,Bloqueada,True
218,744,2021-07-08,Activa,False
1463,2274,2022-04-03,Activa,True
382,1178,2020-08-14,Activa,True
264,1487,2023-12-23,Activa,True
709,2974,2020-12-24,Bloqueada,True
2143,2112,2022-08-24,Bloqueada,True
2476,2735,2023-08-20,Bloqueada,False
1488,1388,2020-12-27,Activa,True
1686,1716,2021-11-03,Activa,False
1586,2885,2021-07-12,Bloqueada,True
759,1328,2020-03-22,Activa,True
1344,588,2023-12-23,Activa,False
2281,1621,2023-11-09,Activa,False
30,513,2020-05-02,Activa,True
1506,1736,2023-07-01,Bloqueada,False
166,185,2022-01-31,Bloqueada,False
2305,522,2023-05-08,Bloqueada,True
2995,252,2021-08-07,Activa,False
813,637,2022-11-02,Bloqueada,True
87,1492,2020-01-05,Activa,False
1880,1909,2023-04-13,Activa,True
2429,79,2020-06-24,Activa,True
557,2624,2021-07-17,Activa,False
2876,1227,2022-11-22,Bloqueada,False
579,1580,2021-02-06,Activa,False
445,1576,2022-11-29,Bloqueada,True
2555,1430,2020-11-21,Activa,False
2307,1079,2023-06-12,Bloqueada,True
1397,2593,2022-06-26,Activa,True
1289,562,2022-02-27,Bloqueada,False
1144,2205,2021-06-03,Activa,False
2023,2440,2020-12-12,Bloqueada,False
1097,1244,2022-06-29,Activa,False
1030,2372,2021-08-03,Bloqueada,False
389,88,2022-11-21,Activa,True
2781,995,2023-03-30,Bloqueada,False
1065,102,2020-04-28,Activa,True
2272,366,2021-10-04,Bloqueada,False
577,2589,2020-08-23,Bloqueada,True
1765,2721,2021-10-02,Bloqueada,False
1295,95,2023-08-22,Bloqueada,False
350,2701,2021-03-29,Activa,True
1628,2049,2022-04-19,Activa,False
1730,1656,2023-04-26,Bloqueada,True
2314,845,2023-05-05,Activa,False
566,1701,2023-09-24,Bloqueada,True
89,246,2021-10-30,Activa,False
1532,1265,2023-09-22,Activa,True
2679,123,2023-01-20,Bloqueada,False
1472,90,2021-10-15,Activa,True
888,2703,2021-06-21,Bloqueada,False
2449,2746,2023-11-22,Activa,False
1790,30,2020-10-20,Bloqueada,True
2207,2002,2023-05-02,Bloqueada,False
802,2257,2021-02-17,Activa,False
1549,692,2020-06-13,Activa,True
2465,1538,2021-04-04,Activa,False
2274,34,2022-05-01,Bloqueada,True
881,177,2022-11-24,Activa,False
1558,129,2021-03-23,Activa,True
468,2131,2021-02-20,Bloqueada,True
2206,1008,2020-01-26,Bloqueada,False
1775,810,2020-11-27,Activa,False
2366,2688,2023-11-07,Bloqueada,False
1538,2363,2022-11-17,Bloqueada,False
1248,1206,2022-10-18,Activa,True
1511,183,2020-01-16,Activa,False
2756,1758,2020-09-16,Bloqueada,True
1860,2127,2021-09-10,Bloqueada,False
1140,2365,2022-04-03,Activa,True
1654,1326,2022-10-22,Activa,True
266,998,2022-01-11,Activa,False
80,1877,2020-03-16,Bloqueada,False
588,2266,2020-11-22,Bloqueada,True
1383,2137,2022-05-19,Activa,True
1361,1604,2021-11-02,Activa,True
2763,274,2022-04-15,Activa,True
2394,501,2020-11-29,Bloqueada,False
1471,518,2023-01-27,Activa,False
1061,2243,2021-05-17,Bloqueada,False
2038,1666,2021-05-18,Bloqueada,False
1416,2302,2022-11-05,Bloqueada,False
1468,2834,2020-07-07,Bloqueada,False
2856,280,2021-04-29,Bloqueada,False
836,803,2021-08-16,Bloqueada,False
2989,136,2021-10-31,Bloqueada,True
278,2130,2021-05-11,Activa,True
2068,1303,2021-12-25,Bloqueada,False
563,2966,2020-07-13,Activa,True
1393,734,2023-07-12,Activa,False
105,2310,2023-12-14,Bloqueada,True
1501,1819,2020-10-10,Activa,False
2695,2977,2023-01-04,Activa,False
2733,1013,2021-03-07,Activa,True
1780,1899,2020-09-04,Bloqueada,False
1472,2889,2020-12-24,Activa,False
1714,605,2021-09-26,Bloqueada,True
1799,1439,2023-01-09,Bloqueada,True
1160,640,2021-03-05,Activa,False
1193,817,2020-11-19,Bloqueada,True
1280,2747,2020-06-13,Activa,False
1528,586,2020-12-07,Bloqueada,False
1921,659,2021-08-18,Bloqueada,True
311,1156,2020-07-13,Activa,False
1102,862,2020-05-30,Activa,True
1228,1791,2022-02-20,Activa,False
738,2577,2021-03-03,Bloqueada,True
1522,2313,2022-05-12,Bloqueada,True
2329,1717,2020-05-08,Activa,True
2064,375,2023-10-25,Bloqueada,True
1540,1708,2021-06-06,Bloqueada,False
862,1493,2021-12-14,Activa,False
506,2913,2022-03-21,Activa,False
561,1378,2022-11-01,Activa,True
807,2487,2021-11-09,Activa,False
93,1816,2021-09-28,Activa,True
937,197,2021-02-22,Activa,True
15,1279,2021-05-28,Bloqueada,False
289,2553,2022-07-18,Bloqueada,False
545,2742,2020-03-23,Bloqueada,True
605,639,2022-11-18,Bloqueada,True
1139,892,2022-03-27,Activa,True
2288,937,2020-11-02,Bloqueada,True
2822,143,2020-03-20,Bloqueada,True
1843,2905,2023-10-25,Bloqueada,False
1444,799,2021-02-12,Bloqueada,False
1624,2233,2022-04-06,Bloqueada,False
921,825,2021-11-09,Bloqueada,True
1304,252,2022-12-21,Bloqueada,False
2441,2975,2022-02-27,Bloqueada,True
1028,2154,2022-09-07,Bloqueada,True
1605,2104,2020-06-26,Activa,False
825,2345,2021-08-26,Bloqueada,False
1986,477,2022-06-01,Bloqueada,True
1326,1164,2020-11-02,Activa,False
1022,1986,2021-01-11,Activa,True
20,1273,2022-01-28,Activa,True
541,2277,2023-07-03,Activa,False
2085,1412,2022-12-17,Activa,True
1291,1162,2022-09-19,Bloqueada,False
415,541,2022-04-03,Bloqueada,False
255,2681,2021-01-10,Bloqueada,True
1188,1896,2020-06-15,Bloqueada,False
1052,435,2023-02-05,Bloqueada,True
2069,504,2020-01-31,Bloqueada,False
986,1528,2021-08-23,Bloqueada,False
1430,686,2021-04-14,Activa,False
2029,1495,2020-08-31,Bloqueada,False
2899,1473,2021-01-01,Activa,False
729,526,2023-02-21,Bloqueada,True
2908,265,2022-04-08,Activa,False
2537,2171,2021-08-26,Bloqueada,False
782,2778,2023-06-21,Bloqueada,False
1500,757,2020-12-31,Bloqueada,False
256,1009,2023-07-21,Bloqueada,True
2398,1349,2021-11-09,Activa,True
2771,1509,2023-07-31,Bloqueada,False
1323,2439,2023-07-30,Bloqueada,True
2382,1233,2021-08-16,Activa,True
2961,2004,2020-11-14,Activa,False
836,1713,2020-10-22,Bloqueada,False
1295,2451,2020-12-27,Bloqueada,True
1455,2175,2023-05-28,Activa,False
782,2393,2021-03-02,Activa,False
964,1449,2023-07-04,Activa,False
2911,514,2022-03-05,Bloqueada,True
13,2097,2020-12-09,Bloqueada,False
1159,417,2021-03-16,Bloqueada,False
923,1027,2023-08-09,Bloqueada,True
1096,2334,2022-11-10,Activa,False
2299,2345,2021-05-30,Bloqueada,True
2684,1953,2022-06-08,Activa,False
2465,976,2022-08-25,Activa,True
2062,882,2022-09-03,Bloqueada,True
2514,2530,2022-06-28,Bloqueada,True
1741,555,2021-10-24,Bloqueada,True
2401,365,2021-04-06,Activa,False
513,2603,2020-04-07,Bloqueada,False
504,2324,2020-02-20,Activa,False
2313,52,2023-06-20,Bloqueada,False
2693,96,2021-02-14,Bloqueada,False
1751,1679,2021-12-27,Bloqueada,True
1094,1748,2023-05-21,Bloqueada,True
2091,1968,2022-06-29,Activa,False
1255,1074,2023-02-12,Activa,False
1614,1258,2021-12-06,Bloqueada,True
1628,241,2021-08-20,Bloqueada,False
885,411,2021-01-31,Bloqueada,False
1155,1564,2021-08-22,Bloqueada,True
1537,17,2021-08-23,Bloqueada,True
2636,546,2021-09-28,Bloqueada,False
773,1807,2023-12-26,Activa,True
73,2409,2021-06-29,Activa,False
2478,2479,2023-04-21,Bloqueada,True
667,1561,2021-01-18,Activa,False
2254,1793,2022-07-22,Activa,True
2657,2137,2020-07-05,Bloqueada,True
2139,2372,2021-05-30,Activa,False
1073,1994,2020-08-01,Activa,True
155,1718,2020-02-06,Activa,True
1964,2102,2021-08-20,Activa,True
1488,1888,2020-04-01,Activa,False
1999,304,2020-02-19,Bloqueada,True
250,2910,2023-08-01,Activa,False
614,1975,2020-10-26,Activa,False
2050,512,2021-06-22,Bloqueada,True
1808,703,2023-12-04,Bloqueada,True
2229,668,2022-08-22,Activa,True
417,2363,2021-02-08,Activa,False
2063,1465,2023-06-22,Activa,True
2409,78,2022-01-24,Activa,True
2544,1474,2022-06-24,Bloqueada,True
1058,1298,2022-05-18,Activa,True
389,496,2021-11-01,Bloqueada,False
2441,1346,2022-09-12,Bloqueada,False
2769,2120,2023-05-21,Bloqueada,True
1627,1343,2022-08-22,Activa,True
2987,1622,2020-10-26,Bloqueada,True
284,2595,2023-02-14,Bloqueada,False
1094,2933,2023-07-07,Activa,False
130,794,2023-10-11,Activa,True
2395,2329,2022-06-24,Activa,True
1611,389,2021-06-23,Activa,False
2843,559,2023-06-03,Activa,True
53,2033,2021-01-16,Bloqueada,True
2078,1552,2023-04-14,Bloqueada,False
454,653,2022-03-30,Bloqueada,True
763,2207,2023-11-08,Bloqueada,True
2813,689,2022-01-27,Bloqueada,True
1275,1588,2021-09-21,Activa,True
882,2116,2021-02-01,Activa,True
1775,2185,2020-03-14,Activa,False
1728,2649,2023-02-11,Activa,True
648,217,2023-08-25,Activa,False
99,2160,2022-09-18,Bloqueada,True
2867,2790,2020-07-23,Activa,True
1445,1246,2020-03-01,Bloqueada,True
1758,1534,2020-12-08,Activa,False
2599,2670,2020-07-21,Bloqueada,False
2058,991,2020-11-10,Activa,False
1776,2983,2022-01-09,Bloqueada,False
2102,2542,2021-03-15,Bloqueada,False
2343,1597,2023-07-17,Activa,False
1256,2571,2020-06-19,Activa,True
2636,2304,2023-02-21,Bloqueada,False
2751,1678,2021-05-19,Activa,True
2316,1662,2022-08-25,Bloqueada,False
1889,2041,2023-11-05,Activa,False
1726,694,2020-12-13,Activa,True
1977,287,2022-04-21,Bloqueada,True
2088,1408,2022-07-28,Activa,False
314,2793,2022-06-30,Bloqueada,True
925,2700,2023-01-20,Activa,False
1159,1390,2023-05-23,Bloqueada,False
459,646,2022-04-15,Activa,True
1193,848,2021-07-08,Bloqueada,True
622,2521,2021-05-09,Bloqueada,True
26,2952,2023-09-25,Bloqueada,True
1365,152,2023-12-30,Activa,True
944,122,2023-01-09,Bloqueada,True
200,2014,2021-12-02,Activa,False
2768,2817,2022-11-19,Activa,False
545,766,2023-08-22,Bloqueada,True
2914,358,2022-12-28,Activa,True
823,2432,2022-09-04,Bloqueada,True
2420,777,2023-11-30,Bloqueada,False
2093,2389,2023-02-19,Activa,True
1470,2212,2022-04-23,Activa,False
2720,836,2020-11-05,Activa,False
2529,1495,2021-11-16,Activa,True
1120,1848,2021-05-22,Activa,True
2826,392,2021-02-07,Activa,True
2876,2004,2022-05-25,Bloqueada,False
1654,2054,2021-12-26,Activa,True
2467,2348,2022-05-07,Activa,True
517,1405,2021-02-14,Activa,True
1891,2893,2020-02-14,Activa,True
1428,1927,2020-07-22,Bloqueada,True
1732,73,2020-06-11,Bloqueada,False
2938,1387,2020-07-17,Bloqueada,True
2973,2699,2021-11-11,Bloqueada,False
961,782,2023-11-30,Activa,True
2136,2594,2023-06-25,Activa,True
727,2586,2023-07-15,Bloqueada,True
1267,2418,2021-06-29,Bloqueada,False
1423,1602,2023-02-09,Bloqueada,True
2782,2358,2020-12-23,Activa,True
334,831,2020-06-20,Activa,True
2739,1628,2021-04-09,Bloqueada,False
646,172,2023-12-17,Bloqueada,False
2561,1439,2020-08-19,Activa,True
1738,843,2023-08-26,Bloqueada,True
1236,1541,2022-02-20,Bloqueada,False
1921,768,2021-06-24,Activa,True
2789,2058,2022-01-30,Bloqueada,False
2443,630,2023-09-22,Activa,False
1501,1133,2020-09-16,Activa,True
2422,1438,2022-03-09,Activa,False
1741,1554,2021-06-05,Activa,True
1515,2727,2022-04-08,Activa,True
2475,2631,2023-08-01,Activa,True
2630,1093,2022-04-15,Activa,True
2659,1707,2020-02-05,Bloqueada,True
1492,2610,2022-06-02,Activa,True
2062,2784,2020-03-15,Bloqueada,True
1432,614,2021-01-25,Activa,False
838,569,2020-09-19,Bloqueada,False
1371,757,2021-10-22,Activa,True
1532,1369,2021-05-05,Activa,False
577,1340,2022-06-17,Bloqueada,False
1157,2581,2022-03-16,Bloqueada,False
531,397,2021-01-29,Bloqueada,True
2678,626,2023-07-27,Bloqueada,True
1846,2109,2022-11-07,Bloqueada,True
2688,1620,2020-08-03,Activa,False
624,2989,2020-06-12,Bloqueada,False
231,1494,2023-08-18,Bloqueada,True
2224,1175,2020-03-02,Bloqueada,False
821,533,2023-04-14,Activa,False
2594,362,2023-11-15,Bloqueada,False
1125,1734,2020-11-12,Activa,False
2110,1394,2023-11-27,Activa,True
2144,821,2021-06-20,Activa,True
1419,1155,2021-04-06,Bloqueada,False
848,14,2023-09-10,Bloqueada,False
999,377,2020-06-15,Activa,False
723,1959,2020-02-09,Activa,False
1857,1368,2022-09-28,Bloqueada,True
596,1946,2023-03-22,Activa,True
2350,1958,2020-10-31,Activa,False
2303,270,2021-03-12,Activa,False
1467,1343,2020-12-06,Bloqueada,True
162,2809,2021-09-07,Bloqueada,False
2518,2691,2022-03-26,Activa,False
228,531,2023-12-12,Activa,False
2518,1538,2023-11-09,Activa,True
632,2816,2020-10-19,Activa,False
1167,1377,2020-03-29,Bloqueada,True
1337,1093,2022-01-02,Bloqueada,False
2980,1648,2023-06-24,Bloqueada,True
1026,2953,2021-05-14,Activa,False
1521,2958,2022-05-03,Bloqueada,False
2710,861,2021-12-04,Activa,True
923,2486,2022-04-03,Bloqueada,False
1200,445,2020-03-29,Activa,True
2725,2530,2022-06-12,Activa,True
1958,383,2023-09-12,Bloqueada,False
1374,365,2020-05-03,Activa,False
822,2604,2023-05-01,Bloqueada,True
131,2026,2022-07-16,Activa,False
2151,2584,2023-08-09,Bloqueada,False
2309,2026,2022-02-28,Activa,False
979,1611,2022-03-12,Activa,False
859,1986,2022-02-18,Bloqueada,False
795,2881,2022-07-25,Bloqueada,False
2385,1154,2020-04-24,Activa,True
1482,1171,2021-10-10,Bloqueada,False
2484,1945,2021-08-21,Bloqueada,True
2326,91,2021-12-08,Activa,False
2574,1193,2021-02-26,Bloqueada,True
1804,933,2020-04-16,Bloqueada,False
734,617,2023-09-22,Bloqueada,True
1597,1107,2022-10-24,Activa,False
614,1009,2020-08-31,Bloqueada,True
2391,1540,2023-03-10,Bloqueada,False
2661,2736,2022-06-10,Bloqueada,False
1357,2826,2020-08-19,Bloqueada,False
1552,1262,2023-08-24,Bloqueada,True
502,485,2023-06-11,Bloqueada,False
1237,1358,2023-06-22,Bloqueada,True
1393,711,2020-04-17,Activa,True
1574,2730,2020-06-03,Bloqueada,True
477,1114,2023-10-15,Activa,True
116,1541,2020-02-13,Bloqueada,False
1679,149,2022-06-06,Activa,False
1338,469,2022-08-18,Activa,True
1715,1378,2023-10-31,Bloqueada,False
1557,899,2021-10-14,Activa,False
1923,2814,2021-01-03,Bloqueada,False
2648,2709,2020-08-12,Bloqueada,True
1160,1840,2022-06-24,Bloqueada,True
2927,1369,2020-02-27,Activa,True
1174,2226,2023-03-10,Activa,True
2385,410,2023-03-27,Bloqueada,True
15,1448,2021-06-03,Activa,False
1294,1700,2020-01-22,Bloqueada,False
119,291,2023-10-26,Activa,True
983,1283,2023-01-19,Bloqueada,False
2034,2142,2023-05-13,Activa,False
1397,429,2022-09-30,Bloqueada,True
243,722,2023-09-16,Bloqueada,False
879,2806,2022-10-28,Bloqueada,False
386,598,2020-06-10,Activa,False
1556,2360,2020-01-20,Activa,False
62,836,2020-04-26,Bloqueada,True
2965,1764,2020-09-04,Activa,True
2196,807,2020-03-12,Bloqueada,False
2873,1457,2023-05-19,Activa,False
1207,892,2020-01-12,Activa,True
931,1285,2022-05-19,Activa,True
54,2264,2020-08-08,Activa,True
1565,1827,2022-01-31,Bloqueada,False
819,1861,2023-11-13,Bloqueada,True
2861,2333,2020-11-10,Bloqueada,True
946,1932,2022-07-27,Activa,True
642,709,2023-10-05,Activa,False
823,1313,2021-08-01,Bloqueada,True
2942,1115,2021-03-26,Bloqueada,False
1044,2730,2021-11-23,Bloqueada,False
2374,345,2020-06-20,Bloqueada,True
2060,2217,2023-08-20,Activa,False
2156,2626,2021-07-27,Activa,False
2820,475,2021-07-10,Activa,False
700,2310,2023-08-30,Activa,True
1373,2517,2020-07-20,Activa,False
1733,1004,2021-03-21,Activa,False
319,1972,2020-08-02,Activa,False
905,574,2021-02-06,Activa,True
2234,1680,2021-03-06,Activa,False
2329,2740,2023-05-25,Bloqueada,False
2564,107,2020-08-25,Activa,True
1950,1216,2020-04-17,Bloqueada,False
736,1656,2020-07-03,Bloqueada,True
2732,2377,2022-09-24,Activa,False
1167,1800,2022-10-22,Activa,False
1590,707,2023-07-23,Bloqueada,False
1578,1842,2021-05-20,Bloqueada,True
2460,2250,2021-03-14,Bloqueada,True
2583,1511,2023-04-08,Activa,False
397,1718,2021-03-25,Activa,True
1637,2422,2023-09-21,Bloqueada,True
519,1848,2020-12-09,Bloqueada,False
1343,286,2020-12-13,Bloqueada,False
706,157,2021-09-15,Bloqueada,True
2901,863,2020-12-04,Bloqueada,True
2007,37,2020-03-18,Activa,False
2084,1748,2020-07-12,Bloqueada,True
2061,775,2021-03-14,Activa,False
1718,13,2020-10-09,Bloqueada,False
1583,1904,2023-08-09,Activa,False
1746,355,2022-07-18,Bloqueada,False
2829,60,2023-04-19,Activa,False
1483,1714,2023-02-07,Bloqueada,False
2054,1637,2021-09-22,Activa,True
2885,1585,2020-06-10,Bloqueada,False
378,2297,2023-09-02,Bloqueada,True
1311,1099,2023-04-16,Activa,False
1189,179,2020-02-07,Bloqueada,False
1277,671,2020-09-30,Activa,True
2535,116,2021-06-02,Bloqueada,True
1057,2008,2021-05-27,Bloqueada,False
1235,2359,2021-04-25,Bloqueada,True
2662,2954,2023-09-25,Activa,False
2561,574,2023-11-14,Bloqueada,False
1884,1740,2022-07-15,Activa,True
902,2573,2022-10-15,Bloqueada,True
138,1063,2021-12-15,Bloqueada,True
2339,1557,2021-04-15,Bloqueada,True
638,218,2021-05-22,Bloqueada,False
