Transaccion_ID,Monto,Fecha,Tipo,Canal
403,3522.5269135888448,2023-01-17 18:00:00,Transferencia,Sucursal
404,1442.3925642323156,2023-01-17 19:00:00,Retiro,Cajero
405,8111.387438258221,2023-01-17 20:00:00,Compra,Sucursal
406,3129.346863067278,2023-01-17 21:00:00,Retiro,Banca en Línea
407,2354.3844826350314,2023-01-17 22:00:00,Compra,Sucursal
408,717.871756950993,2023-01-17 23:00:00,Transferencia,Sucursal
409,9712.666859057339,2023-01-18 00:00:00,Transferencia,Banca en Línea
410,2145.13498729411,2023-01-18 01:00:00,Transferencia,Cajero
411,1073.297051384603,2023-01-18 02:00:00,Transferencia,Banca en Línea
412,477.3466515046515,2023-01-18 03:00:00,Retiro,Sucursal
413,4869.128398623912,2023-01-18 04:00:00,Compra,Cajero
414,7608.4714252234235,2023-01-18 05:00:00,Retiro,Sucursal
415,5994.6997898334475,2023-01-18 06:00:00,Compra,Cajero
416,2904.902169348217,2023-01-18 07:00:00,Transferencia,Banca en Línea
417,4699.890267556961,2023-01-18 08:00:00,Compra,Sucursal
418,2994.6897660641866,2023-01-18 09:00:00,Retiro,Sucursal
419,8765.246818095427,2023-01-18 10:00:00,Compra,Cajero
420,5921.945420984285,2023-01-18 11:00:00,Compra,Sucursal
421,8323.94582174826,2023-01-18 12:00:00,Retiro,Cajero
422,4980.457479393275,2023-01-18 13:00:00,Retiro,Cajero
423,8947.96448182582,2023-01-18 14:00:00,Transferencia,Banca en Línea
424,920.9543672422315,2023-01-18 15:00:00,Transferencia,Cajero
425,3273.1144064631367,2023-01-18 16:00:00,Retiro,Sucursal
426,4665.079450167362,2023-01-18 17:00:00,Retiro,Sucursal
427,8423.722149805539,2023-01-18 18:00:00,Transferencia,Banca en Línea
428,8455.991746815482,2023-01-18 19:00:00,Compra,Sucursal
429,7900.408643976051,2023-01-18 20:00:00,Compra,Banca en Línea
430,4796.874789211046,2023-01-18 21:00:00,Transferencia,Cajero
431,6962.224146364936,2023-01-18 22:00:00,Retiro,Banca en Línea
432,856.600841592012,2023-01-18 23:00:00,Retiro,Cajero
433,2612.9163314574953,2023-01-19 00:00:00,Retiro,Sucursal
434,3957.6815965807264,2023-01-19 01:00:00,Retiro,Banca en Línea
435,9912.033164794619,2023-01-19 02:00:00,Compra,Banca en Línea
436,7648.106690038823,2023-01-19 03:00:00,Compra,Banca en Línea
437,8301.293834567085,2023-01-19 04:00:00,Transferencia,Cajero
438,1740.4615232665749,2023-01-19 05:00:00,Compra,Sucursal
439,4059.6336472703147,2023-01-19 06:00:00,Transferencia,Sucursal
440,3184.632528365458,2023-01-19 07:00:00,Compra,Banca en Línea
441,2886.8945774868926,2023-01-19 08:00:00,Compra,Banca en Línea
442,5068.670005517505,2023-01-19 09:00:00,Transferencia,Banca en Línea
443,9635.000607815527,2023-01-19 10:00:00,Compra,Cajero
444,9636.42210323513,2023-01-19 11:00:00,Compra,Cajero
445,4874.588776479184,2023-01-19 12:00:00,Transferencia,Cajero
446,7309.593474453327,2023-01-19 13:00:00,Retiro,Banca en Línea
447,3317.556741178241,2023-01-19 14:00:00,Retiro,Cajero
448,2468.6232246954414,2023-01-19 15:00:00,Transferencia,Banca en Línea
449,503.2093371424404,2023-01-19 16:00:00,Compra,Cajero
450,5440.937217558684,2023-01-19 17:00:00,Compra,Banca en Línea
451,3746.243905933376,2023-01-19 18:00:00,Transferencia,Sucursal
452,9084.294672977037,2023-01-19 19:00:00,Compra,Cajero
453,4506.298435597099,2023-01-19 20:00:00,Transferencia,Sucursal
454,1585.3220234674595,2023-01-19 21:00:00,Transferencia,Cajero
455,1636.4084732797144,2023-01-19 22:00:00,Transferencia,Banca en Línea
456,6513.391773088276,2023-01-19 23:00:00,Transferencia,Cajero
457,8179.386399772421,2023-01-20 00:00:00,Compra,Banca en Línea
458,2508.719735501432,2023-01-20 01:00:00,Transferencia,Banca en Línea
459,5966.868296663365,2023-01-20 02:00:00,Compra,Banca en Línea
460,9859.55708386001,2023-01-20 03:00:00,Transferencia,Banca en Línea
461,8032.846950688,2023-01-20 04:00:00,Retiro,Banca en Línea
462,9364.158046935756,2023-01-20 05:00:00,Retiro,Sucursal
463,3772.206330271033,2023-01-20 06:00:00,Compra,Sucursal
464,8568.181088282365,2023-01-20 07:00:00,Transferencia,Sucursal
465,1920.8636931663923,2023-01-20 08:00:00,Compra,Cajero
466,606.469582200445,2023-01-20 09:00:00,Compra,Sucursal
467,3984.9024708138563,2023-01-20 10:00:00,Compra,Banca en Línea
468,938.2621734639356,2023-01-20 11:00:00,Transferencia,Sucursal
469,6959.92337257966,2023-01-20 12:00:00,Retiro,Sucursal
470,739.0229619682389,2023-01-20 13:00:00,Transferencia,Banca en Línea
471,8690.28204714558,2023-01-20 14:00:00,Retiro,Banca en Línea
472,1295.3683552594307,2023-01-20 15:00:00,Retiro,Cajero
473,7144.260943673593,2023-01-20 16:00:00,Compra,Sucursal
474,208.2305277656796,2023-01-20 17:00:00,Retiro,Sucursal
475,6674.574063394175,2023-01-20 18:00:00,Transferencia,Banca en Línea
476,7631.404937081576,2023-01-20 19:00:00,Transferencia,Cajero
477,3161.61033140202,2023-01-20 20:00:00,Retiro,Sucursal
478,7492.38987380949,2023-01-20 21:00:00,Retiro,Sucursal
479,8697.815333112965,2023-01-20 22:00:00,Compra,Sucursal
480,602.5571439827365,2023-01-20 23:00:00,Compra,Banca en Línea
481,7484.897045402969,2023-01-21 00:00:00,Compra,Banca en Línea
482,810.0816128169054,2023-01-21 01:00:00,Retiro,Banca en Línea
483,1270.9214442106452,2023-01-21 02:00:00,Transferencia,Cajero
484,6191.991684357708,2023-01-21 03:00:00,Retiro,Banca en Línea
485,4888.252917651153,2023-01-21 04:00:00,Transferencia,Banca en Línea
486,7746.4331034924935,2023-01-21 05:00:00,Compra,Sucursal
487,1066.8411124957404,2023-01-21 06:00:00,Compra,Cajero
488,3410.8435907259186,2023-01-21 07:00:00,Compra,Sucursal
489,7273.919164418655,2023-01-21 08:00:00,Retiro,Sucursal
490,6219.988174782623,2023-01-21 09:00:00,Transferencia,Cajero
491,9984.412354305927,2023-01-21 10:00:00,Transferencia,Sucursal
492,3263.983786426095,2023-01-21 11:00:00,Transferencia,Cajero
493,2790.8332850034817,2023-01-21 12:00:00,Retiro,Banca en Línea
494,6106.029308351012,2023-01-21 13:00:00,Transferencia,Sucursal
495,5538.36988850664,2023-01-21 14:00:00,Transferencia,Banca en Línea
496,1157.6256449390671,2023-01-21 15:00:00,Compra,Banca en Línea
497,5925.439596665816,2023-01-21 16:00:00,Transferencia,Banca en Línea
498,5511.448412562049,2023-01-21 17:00:00,Retiro,Cajero
499,5017.511913074113,2023-01-21 18:00:00,Transferencia,Cajero
500,4345.694276788915,2023-01-21 19:00:00,Compra,Cajero
501,1564.3620749139236,2023-01-21 20:00:00,Compra,Sucursal
502,6624.585930111027,2023-01-21 21:00:00,Compra,Cajero
503,5784.108788824776,2023-01-21 22:00:00,Transferencia,Cajero
504,6990.970089479033,2023-01-21 23:00:00,Compra,Sucursal
505,1785.9605042063586,2023-01-22 00:00:00,Transferencia,Sucursal
506,7892.98351148407,2023-01-22 01:00:00,Retiro,Sucursal
507,1096.291928028539,2023-01-22 02:00:00,Compra,Banca en Línea
508,6988.722797956481,2023-01-22 03:00:00,Retiro,Banca en Línea
509,8464.242576089333,2023-01-22 04:00:00,Transferencia,Sucursal
510,9865.731798217917,2023-01-22 05:00:00,Retiro,Banca en Línea
511,9018.257399449925,2023-01-22 06:00:00,Retiro,Sucursal
512,8097.00856784147,2023-01-22 07:00:00,Compra,Banca en Línea
513,2206.206838591154,2023-01-22 08:00:00,Transferencia,Banca en Línea
514,7579.069304171108,2023-01-22 09:00:00,Compra,Cajero
515,9330.370783634182,2023-01-22 10:00:00,Compra,Sucursal
516,9018.316729500133,2023-01-22 11:00:00,Transferencia,Cajero
517,1387.217246354273,2023-01-22 12:00:00,Retiro,Banca en Línea
518,4887.9960009036795,2023-01-22 13:00:00,Transferencia,Cajero
519,7477.78758476876,2023-01-22 14:00:00,Compra,Sucursal
520,4364.248433806814,2023-01-22 15:00:00,Transferencia,Sucursal
521,8713.332451079528,2023-01-22 16:00:00,Retiro,Banca en Línea
522,4874.314084471732,2023-01-22 17:00:00,Transferencia,Sucursal
523,3901.5706262293816,2023-01-22 18:00:00,Retiro,Cajero
524,447.67134390059414,2023-01-22 19:00:00,Retiro,Sucursal
525,1892.3462587681288,2023-01-22 20:00:00,Transferencia,Sucursal
526,9577.658822380543,2023-01-22 21:00:00,Compra,Banca en Línea
527,4529.463853798466,2023-01-22 22:00:00,Compra,Banca en Línea
528,6440.34621932091,2023-01-22 23:00:00,Retiro,Banca en Línea
529,4305.927235998221,2023-01-23 00:00:00,Compra,Banca en Línea
530,836.3791827975526,2023-01-23 01:00:00,Retiro,Banca en Línea
531,8504.059376412168,2023-01-23 02:00:00,Compra,Cajero
532,715.9439632337718,2023-01-23 03:00:00,Transferencia,Banca en Línea
533,414.0229572860325,2023-01-23 04:00:00,Compra,Cajero
534,7630.902436176634,2023-01-23 05:00:00,Compra,Sucursal
535,9128.695893510238,2023-01-23 06:00:00,Transferencia,Sucursal
536,8739.613460211625,2023-01-23 07:00:00,Transferencia,Sucursal
537,67.07405403829912,2023-01-23 08:00:00,Compra,Banca en Línea
538,7564.769185328621,2023-01-23 09:00:00,Retiro,Sucursal
539,57.04322197611964,2023-01-23 10:00:00,Retiro,Cajero
540,7808.764278802894,2023-01-23 11:00:00,Retiro,Sucursal
541,6536.012161407649,2023-01-23 12:00:00,Compra,Banca en Línea
542,5856.918169028012,2023-01-23 13:00:00,Transferencia,Sucursal
543,9052.486652851669,2023-01-23 14:00:00,Retiro,Sucursal
544,5322.090239272472,2023-01-23 15:00:00,Compra,Banca en Línea
545,2577.3883018748966,2023-01-23 16:00:00,Compra,Banca en Línea
546,7937.021420491509,2023-01-23 17:00:00,Compra,Cajero
547,5766.213294616435,2023-01-23 18:00:00,Retiro,Banca en Línea
548,3962.6979983819297,2023-01-23 19:00:00,Transferencia,Cajero
549,8561.511894637762,2023-01-23 20:00:00,Transferencia,Cajero
550,783.5616817172804,2023-01-23 21:00:00,Retiro,Cajero
551,8120.942157100478,2023-01-23 22:00:00,Transferencia,Sucursal
552,2119.8724918036505,2023-01-23 23:00:00,Retiro,Cajero
553,8868.747244043045,2023-01-24 00:00:00,Transferencia,Cajero
554,9191.645152029836,2023-01-24 01:00:00,Retiro,Banca en Línea
555,5552.489884355803,2023-01-24 02:00:00,Retiro,Sucursal
556,2504.63467629692,2023-01-24 03:00:00,Transferencia,Banca en Línea
557,8085.781681344777,2023-01-24 04:00:00,Retiro,Cajero
558,8274.937871922182,2023-01-24 05:00:00,Retiro,Sucursal
559,7645.979093044351,2023-01-24 06:00:00,Transferencia,Sucursal
560,765.7496008938956,2023-01-24 07:00:00,Transferencia,Banca en Línea
561,9084.094254368101,2023-01-24 08:00:00,Compra,Cajero
562,4979.317793360903,2023-01-24 09:00:00,Retiro,Cajero
563,2140.8869656919614,2023-01-24 10:00:00,Retiro,Sucursal
564,7296.290403278624,2023-01-24 11:00:00,Retiro,Banca en Línea
565,3930.985792620854,2023-01-24 12:00:00,Retiro,Sucursal
566,3387.5794670959103,2023-01-24 13:00:00,Retiro,Banca en Línea
567,9852.63693739925,2023-01-24 14:00:00,Retiro,Sucursal
568,8141.769149652589,2023-01-24 15:00:00,Transferencia,Cajero
569,13.654099580508554,2023-01-24 16:00:00,Retiro,Banca en Línea
570,9989.651075757658,2023-01-24 17:00:00,Retiro,Sucursal
571,6225.436714476044,2023-01-24 18:00:00,Compra,Cajero
572,2355.6082170060895,2023-01-24 19:00:00,Compra,Sucursal
573,1166.4285182074527,2023-01-24 20:00:00,Transferencia,Cajero
574,9671.134783297153,2023-01-24 21:00:00,Compra,Sucursal
575,4985.052351720845,2023-01-24 22:00:00,Transferencia,Sucursal
576,8734.043881884265,2023-01-24 23:00:00,Retiro,Cajero
577,1593.651319960146,2023-01-25 00:00:00,Retiro,Banca en Línea
578,1586.9173671387293,2023-01-25 01:00:00,Retiro,Sucursal
579,5642.128877384762,2023-01-25 02:00:00,Transferencia,Sucursal
580,3743.557772986222,2023-01-25 03:00:00,Transferencia,Banca en Línea
581,551.2697647397905,2023-01-25 04:00:00,Retiro,Cajero
582,3230.415727713221,2023-01-25 05:00:00,Retiro,Sucursal
583,6085.868654901115,2023-01-25 06:00:00,Retiro,Cajero
584,822.9769105712711,2023-01-25 07:00:00,Retiro,Sucursal
585,6220.507276703112,2023-01-25 08:00:00,Compra,Banca en Línea
586,1361.9017917288547,2023-01-25 09:00:00,Retiro,Sucursal
587,9092.754827781611,2023-01-25 10:00:00,Retiro,Sucursal
588,9800.790675936913,2023-01-25 11:00:00,Transferencia,Cajero
589,7405.184809783067,2023-01-25 12:00:00,Compra,Banca en Línea
590,6555.804284248741,2023-01-25 13:00:00,Retiro,Sucursal
591,372.6934113729136,2023-01-25 14:00:00,Compra,Sucursal
592,436.23092504907805,2023-01-25 15:00:00,Compra,Cajero
593,4418.330899869777,2023-01-25 16:00:00,Retiro,Cajero
594,2732.655974034475,2023-01-25 17:00:00,Compra,Cajero
595,5970.1582828117,2023-01-25 18:00:00,Retiro,Sucursal
596,1470.2776548062404,2023-01-25 19:00:00,Compra,Banca en Línea
597,5723.740189955487,2023-01-25 20:00:00,Transferencia,Sucursal
598,8736.218551270014,2023-01-25 21:00:00,Retiro,Banca en Línea
599,4157.329131535675,2023-01-25 22:00:00,Retiro,Cajero
600,4288.710151623618,2023-01-25 23:00:00,Transferencia,Banca en Línea
601,9921.852979348185,2023-01-26 00:00:00,Compra,Sucursal
602,5856.778801191304,2023-01-26 01:00:00,Transferencia,Cajero
603,7980.948295978361,2023-01-26 02:00:00,Compra,Banca en Línea
604,3396.111275060556,2023-01-26 03:00:00,Compra,Banca en Línea
605,6923.528536601472,2023-01-26 04:00:00,Transferencia,Banca en Línea
606,276.0774074679727,2023-01-26 05:00:00,Compra,Cajero
607,8059.042664539189,2023-01-26 06:00:00,Retiro,Cajero
608,5423.928921159905,2023-01-26 07:00:00,Compra,Banca en Línea
609,3081.738372917863,2023-01-26 08:00:00,Transferencia,Sucursal
610,6746.465849856834,2023-01-26 09:00:00,Retiro,Cajero
611,1238.383689398002,2023-01-26 10:00:00,Compra,Cajero
612,4049.724563152275,2023-01-26 11:00:00,Retiro,Banca en Línea
613,6954.989038518507,2023-01-26 12:00:00,Transferencia,Banca en Línea
614,5677.712587157548,2023-01-26 13:00:00,Transferencia,Sucursal
615,6343.884414987252,2023-01-26 14:00:00,Retiro,Cajero
616,4219.559404266258,2023-01-26 15:00:00,Retiro,Cajero
617,1813.079879091887,2023-01-26 16:00:00,Transferencia,Banca en Línea
618,7572.61565005928,2023-01-26 17:00:00,Retiro,Banca en Línea
619,4249.3436120052875,2023-01-26 18:00:00,Transferencia,Banca en Línea
620,7010.318378224407,2023-01-26 19:00:00,Retiro,Banca en Línea
621,8993.118816991873,2023-01-26 20:00:00,Compra,Sucursal
622,1198.3442672576284,2023-01-26 21:00:00,Transferencia,Banca en Línea
623,2422.3977179165995,2023-01-26 22:00:00,Compra,Cajero
624,2541.3235464945187,2023-01-26 23:00:00,Compra,Sucursal
625,5909.092768883187,2023-01-27 00:00:00,Transferencia,Banca en Línea
626,3185.3506520524143,2023-01-27 01:00:00,Retiro,Cajero
627,4650.078735845363,2023-01-27 02:00:00,Compra,Sucursal
628,4946.96603174467,2023-01-27 03:00:00,Compra,Cajero
629,2199.2385922734948,2023-01-27 04:00:00,Compra,Sucursal
630,986.3136916140423,2023-01-27 05:00:00,Compra,Cajero
631,2382.9188353985323,2023-01-27 06:00:00,Transferencia,Sucursal
632,1137.1681421119704,2023-01-27 07:00:00,Transferencia,Banca en Línea
633,6664.768041377628,2023-01-27 08:00:00,Compra,Cajero
634,2993.16119397697,2023-01-27 09:00:00,Retiro,Sucursal
635,8235.543217866853,2023-01-27 10:00:00,Transferencia,Sucursal
636,5202.3502628036385,2023-01-27 11:00:00,Retiro,Banca en Línea
637,6602.909475293706,2023-01-27 12:00:00,Compra,Banca en Línea
638,935.474639628285,2023-01-27 13:00:00,Retiro,Sucursal
639,2175.8039945513815,2023-01-27 14:00:00,Retiro,Cajero
640,7128.310997546345,2023-01-27 15:00:00,Transferencia,Sucursal
641,7956.430894767451,2023-01-27 16:00:00,Compra,Cajero
642,3181.2836915606163,2023-01-27 17:00:00,Compra,Cajero
643,8842.99738084504,2023-01-27 18:00:00,Transferencia,Cajero
644,6790.996909246015,2023-01-27 19:00:00,Transferencia,Cajero
645,7997.980352364376,2023-01-27 20:00:00,Compra,Sucursal
646,1126.9591057143948,2023-01-27 21:00:00,Retiro,Banca en Línea
647,1548.8687572633319,2023-01-27 22:00:00,Transferencia,Cajero
648,8657.187689565564,2023-01-27 23:00:00,Retiro,Banca en Línea
649,9708.860260853675,2023-01-28 00:00:00,Transferencia,Cajero
650,4563.065262933022,2023-01-28 01:00:00,Transferencia,Sucursal
651,7768.390372325603,2023-01-28 02:00:00,Compra,Cajero
652,8845.414265666142,2023-01-28 03:00:00,Retiro,Sucursal
653,854.5665672618118,2023-01-28 04:00:00,Transferencia,Banca en Línea
654,8860.6422408143,2023-01-28 05:00:00,Retiro,Banca en Línea
655,645.3155128542281,2023-01-28 06:00:00,Retiro,Sucursal
656,5508.331986780419,2023-01-28 07:00:00,Transferencia,Cajero
657,6127.7378913719685,2023-01-28 08:00:00,Transferencia,Banca en Línea
658,4665.894302665204,2023-01-28 09:00:00,Retiro,Sucursal
659,2732.508723993509,2023-01-28 10:00:00,Transferencia,Cajero
660,8516.201385908265,2023-01-28 11:00:00,Retiro,Sucursal
661,9000.158004785955,2023-01-28 12:00:00,Compra,Cajero
662,680.5876075181664,2023-01-28 13:00:00,Compra,Sucursal
663,8337.686439108307,2023-01-28 14:00:00,Transferencia,Banca en Línea
664,5116.90968154508,2023-01-28 15:00:00,Transferencia,Cajero
665,8724.659939501667,2023-01-28 16:00:00,Retiro,Sucursal
666,775.7430310521488,2023-01-28 17:00:00,Retiro,Cajero
667,9793.25164961702,2023-01-28 18:00:00,Transferencia,Cajero
668,8547.838458611297,2023-01-28 19:00:00,Retiro,Cajero
669,3979.2211350796806,2023-01-28 20:00:00,Transferencia,Cajero
670,435.2568646381155,2023-01-28 21:00:00,Retiro,Cajero
671,6138.914845140767,2023-01-28 22:00:00,Retiro,Banca en Línea
672,2537.1091977188566,2023-01-28 23:00:00,Retiro,Cajero
673,39.55766726279112,2023-01-29 00:00:00,Compra,Banca en Línea
674,905.5599805523443,2023-01-29 01:00:00,Compra,Cajero
675,969.2859436737879,2023-01-29 02:00:00,Compra,Banca en Línea
676,6336.139094391929,2023-01-29 03:00:00,Transferencia,Sucursal
677,6258.109604522956,2023-01-29 04:00:00,Retiro,Banca en Línea
678,5399.086517853208,2023-01-29 05:00:00,Compra,Cajero
679,1628.2184454182611,2023-01-29 06:00:00,Compra,Cajero
680,9636.654462099981,2023-01-29 07:00:00,Transferencia,Sucursal
681,2815.6149290661765,2023-01-29 08:00:00,Compra,Cajero
682,8817.400687394293,2023-01-29 09:00:00,Compra,Cajero
683,1252.7045580633642,2023-01-29 10:00:00,Transferencia,Banca en Línea
684,5739.669766940308,2023-01-29 11:00:00,Compra,Banca en Línea
685,1369.5322983513738,2023-01-29 12:00:00,Compra,Sucursal
686,8220.646152227691,2023-01-29 13:00:00,Retiro,Sucursal
687,2451.787987629303,2023-01-29 14:00:00,Compra,Sucursal
688,1868.4490653201956,2023-01-29 15:00:00,Retiro,Sucursal
689,5664.5491378766665,2023-01-29 16:00:00,Compra,Cajero
690,2929.8707720539924,2023-01-29 17:00:00,Retiro,Sucursal
691,9089.993441075803,2023-01-29 18:00:00,Transferencia,Sucursal
692,3770.7753193137164,2023-01-29 19:00:00,Transferencia,Sucursal
693,8464.489674649289,2023-01-29 20:00:00,Retiro,Banca en Línea
694,1497.2197606234456,2023-01-29 21:00:00,Transferencia,Cajero
695,6048.892258703104,2023-01-29 22:00:00,Retiro,Banca en Línea
696,387.29047719258335,2023-01-29 23:00:00,Compra,Banca en Línea
697,8880.884809342499,2023-01-30 00:00:00,Retiro,Cajero
698,3999.764487427563,2023-01-30 01:00:00,Compra,Cajero
699,3343.2355017679865,2023-01-30 02:00:00,Compra,Cajero
700,1292.313416821103,2023-01-30 03:00:00,Retiro,Cajero
701,1770.6776253690618,2023-01-30 04:00:00,Retiro,Cajero
702,8089.95683765816,2023-01-30 05:00:00,Transferencia,Banca en Línea
703,5002.831114384731,2023-01-30 06:00:00,Compra,Sucursal
704,9818.034770414377,2023-01-30 07:00:00,Retiro,Cajero
705,5999.383485007961,2023-01-30 08:00:00,Retiro,Sucursal
706,9791.554592794088,2023-01-30 09:00:00,Transferencia,Banca en Línea
707,732.6289043391638,2023-01-30 10:00:00,Transferencia,Cajero
708,8418.759701784209,2023-01-30 11:00:00,Transferencia,Cajero
709,1968.4596774765644,2023-01-30 12:00:00,Compra,Cajero
710,4518.682375596628,2023-01-30 13:00:00,Retiro,Banca en Línea
711,9299.150816658957,2023-01-30 14:00:00,Retiro,Cajero
712,1652.2608633421235,2023-01-30 15:00:00,Compra,Cajero
713,6357.213213616801,2023-01-30 16:00:00,Compra,Sucursal
714,3943.7960851463363,2023-01-30 17:00:00,Retiro,Banca en Línea
715,9768.16992389978,2023-01-30 18:00:00,Transferencia,Cajero
716,7758.0152050910865,2023-01-30 19:00:00,Compra,Sucursal
717,1339.1035779998206,2023-01-30 20:00:00,Retiro,Cajero
718,4481.532886863202,2023-01-30 21:00:00,Retiro,Cajero
719,9736.654478810824,2023-01-30 22:00:00,Retiro,Banca en Línea
720,5941.164516136891,2023-01-30 23:00:00,Transferencia,Cajero
721,2276.9074308046957,2023-01-31 00:00:00,Transferencia,Banca en Línea
722,905.2208976847623,2023-01-31 01:00:00,Retiro,Cajero
723,7112.886363461024,2023-01-31 02:00:00,Transferencia,Sucursal
724,9374.435335216376,2023-01-31 03:00:00,Compra,Sucursal
725,2959.522146205054,2023-01-31 04:00:00,Compra,Banca en Línea
726,7331.534557345844,2023-01-31 05:00:00,Transferencia,Sucursal
