Cuenta_ID,Transaccion_ID,Hora,Medio_Pago,Canal
2509,1683,18:30:15,Transferencia,Sucursal
595,4920,13:20:6,Efectivo,Online
39,1832,13:36:28,Transferencia,Online
2601,2162,20:51:23,Tarjeta,Online
1988,3646,18:6:23,Efectivo,Online
1155,1100,5:8:20,Tarjeta,Online
2864,4402,15:43:52,Efectivo,Sucursal
2841,3850,21:13:49,Tarjeta,Sucursal
1318,4200,17:28:17,Efectivo,Sucursal
255,3211,8:37:44,Efectivo,Online
880,1302,7:14:24,Efectivo,App
2999,2521,23:55:24,Tarjeta,Online
2018,4392,19:30:40,Efectivo,Online
580,4530,9:55:39,Transferencia,Sucursal
435,242,14:10:54,Tarjeta,Online
2199,2428,15:24:12,Tarjeta,App
2068,3636,21:41:28,Transferencia,Online
892,4465,13:51:28,Tarjeta,Sucursal
21,704,10:59:30,Tarjeta,App
2528,2219,5:51:55,Transferencia,Online
1268,462,2:9:49,Transferencia,Online
265,3741,5:6:56,Efectivo,Online
2437,4836,18:50:49,Efectivo,Sucursal
2745,4215,12:32:11,Tarjeta,Sucursal
2987,1352,0:26:50,Transferencia,App
313,3285,15:46:37,Efectivo,App
2882,2079,20:28:26,Transferencia,Sucursal
712,819,18:48:56,Transferencia,Online
1869,706,11:1:55,Efectivo,Sucursal
181,18,21:47:0,Efectivo,Online
1764,3598,15:53:56,Efectivo,Online
116,3417,20:37:35,Transferencia,Online
111,4285,5:4:48,Transferencia,Online
2720,4456,20:38:41,Efectivo,Online
2634,491,4:7:57,Tarjeta,Online
935,3079,14:57:4,Efectivo,App
574,4957,18:27:53,Transferencia,Online
2144,3237,8:11:16,Efectivo,Sucursal
2569,4796,22:2:15,Tarjeta,App
1657,271,1:29:9,Tarjeta,Sucursal
819,3519,12:22:34,Transferencia,App
268,595,22:56:44,Efectivo,Sucursal
2826,3140,17:19:45,Efectivo,Sucursal
2251,419,0:29:58,Efectivo,Online
693,4912,6:6:32,Tarjeta,Sucursal
1417,2172,15:9:51,Efectivo,Sucursal
1445,1231,14:30:48,Tarjeta,Sucursal
1154,1496,6:6:15,Transferencia,Sucursal
2287,1243,23:52:42,Transferencia,App
2161,579,1:37:44,Transferencia,App
2430,19,17:9:17,Tarjeta,App
1676,1078,14:59:6,Transferencia,App
1672,1407,19:16:18,Tarjeta,Online
1122,660,5:31:36,Tarjeta,App
875,2859,3:6:16,Transferencia,Online
1060,2244,15:43:3,Tarjeta,Sucursal
200,1304,1:55:2,Efectivo,Online
774,266,2:40:55,Transferencia,App
1984,4187,5:0:44,Efectivo,Sucursal
760,4976,4:2:50,Tarjeta,Online
346,3537,19:59:49,Tarjeta,Online
2919,4534,11:32:30,Transferencia,Online
237,1388,23:45:5,Efectivo,Online
1311,1201,21:25:28,Tarjeta,Sucursal
2741,3363,6:29:5,Efectivo,App
429,3308,6:18:5,Efectivo,Sucursal
507,4273,15:4:47,Tarjeta,Online
249,4028,19:28:57,Transferencia,Sucursal
656,1535,14:33:25,Tarjeta,App
188,3089,11:27:2,Tarjeta,Online
1269,3191,21:47:17,Efectivo,App
1112,3820,10:15:22,Transferencia,Sucursal
367,129,2:32:44,Transferencia,Online
579,2416,9:55:54,Tarjeta,App
2429,292,21:30:30,Efectivo,Sucursal
1061,972,20:18:38,Tarjeta,App
2801,4458,4:42:47,Efectivo,Sucursal
871,2296,20:8:30,Efectivo,App
2394,669,13:45:5,Transferencia,Sucursal
1006,2046,8:20:45,Tarjeta,Sucursal
2086,1267,4:6:49,Tarjeta,App
2161,1122,19:29:22,Tarjeta,App
2509,194,10:58:11,Transferencia,Online
1356,671,12:49:4,Tarjeta,App
1106,1229,14:9:59,Transferencia,Online
2038,1277,17:5:14,Tarjeta,Sucursal
2867,3561,5:14:37,Transferencia,Online
877,1124,11:6:39,Tarjeta,Sucursal
1435,2352,9:49:7,Tarjeta,Online
2061,220,20:56:33,Efectivo,App
2810,4641,22:53:2,Efectivo,Online
1970,2871,11:28:40,Efectivo,Online
1985,4634,8:52:28,Tarjeta,Sucursal
1718,2764,4:56:16,Efectivo,App
202,1084,14:57:3,Transferencia,Online
1487,2220,0:12:35,Transferencia,Sucursal
533,2397,3:27:26,Tarjeta,Online
2291,1777,15:27:39,Transferencia,Online
1051,2066,2:45:51,Tarjeta,Sucursal
2218,231,3:8:10,Transferencia,Sucursal
1039,1563,17:41:16,Efectivo,Online
2024,4840,9:45:13,Tarjeta,App
553,4238,19:34:21,Efectivo,App
15,366,19:14:3,Efectivo,App
2412,3694,17:52:15,Efectivo,Sucursal
483,3834,22:44:18,Tarjeta,App
471,4782,9:54:31,Efectivo,App
640,1276,9:3:44,Efectivo,Sucursal
282,3017,10:54:14,Transferencia,Sucursal
1704,1797,15:18:32,Transferencia,Online
2832,1813,17:32:41,Transferencia,Sucursal
2944,4873,15:55:40,Transferencia,Online
2619,4621,15:6:33,Transferencia,Online
1971,2173,5:27:31,Tarjeta,Online
2828,3870,10:9:0,Tarjeta,Online
1907,4568,14:59:7,Efectivo,App
2874,1154,14:29:36,Efectivo,Online
1066,2817,16:29:43,Efectivo,Online
605,1174,8:59:23,Transferencia,Sucursal
320,1468,14:13:21,Tarjeta,App
721,463,18:12:43,Efectivo,Sucursal
2784,1231,11:6:58,Transferencia,App
1065,707,3:31:22,Efectivo,Online
2376,3278,13:31:48,Tarjeta,Sucursal
1025,134,8:12:45,Efectivo,Online
798,2095,8:49:2,Transferencia,Online
1275,3996,15:26:38,Tarjeta,Sucursal
1248,3884,1:57:1,Tarjeta,App
977,794,8:10:15,Transferencia,Sucursal
1036,1081,2:30:2,Efectivo,App
2009,1812,4:0:16,Tarjeta,App
2042,769,1:20:34,Transferencia,Sucursal
1503,4649,2:16:34,Transferencia,Online
1519,1954,11:46:13,Transferencia,Sucursal
497,2424,10:15:56,Efectivo,Sucursal
165,4190,3:24:18,Efectivo,Online
1061,1785,18:17:49,Efectivo,Sucursal
272,2523,10:59:58,Efectivo,Sucursal
2120,2383,13:46:7,Transferencia,Sucursal
749,701,16:32:34,Tarjeta,Sucursal
1395,4482,20:6:45,Transferencia,App
899,3999,23:39:39,Efectivo,App
1929,2124,21:8:22,Tarjeta,App
2843,3275,10:40:17,Transferencia,Sucursal
717,1033,0:11:23,Efectivo,Online
1685,4206,8:32:34,Efectivo,App
2946,514,14:28:12,Tarjeta,Sucursal
945,4300,23:41:47,Transferencia,Online
2025,3303,8:51:16,Transferencia,Online
212,2593,16:38:42,Efectivo,Sucursal
2748,1224,12:19:31,Transferencia,Sucursal
958,2013,3:14:49,Efectivo,App
774,73,6:29:12,Efectivo,App
1977,1449,22:53:53,Transferencia,Online
2453,1475,18:21:21,Tarjeta,Online
579,227,18:43:4,Transferencia,Sucursal
2293,4167,20:42:56,Tarjeta,Online
189,1061,0:50:20,Transferencia,App
2662,2302,4:36:58,Transferencia,App
2202,3440,17:44:44,Efectivo,Online
1859,3570,11:45:44,Transferencia,Online
1134,2744,4:9:13,Transferencia,App
983,3324,15:6:56,Efectivo,Online
1550,4141,3:6:50,Efectivo,Sucursal
740,1001,2:31:40,Tarjeta,Sucursal
2850,3377,8:35:8,Transferencia,Sucursal
2073,3065,11:59:11,Transferencia,Sucursal
752,4410,8:59:58,Tarjeta,Online
2876,4207,22:47:11,Efectivo,Online
855,4148,23:27:28,Transferencia,Online
1726,2927,10:10:23,Tarjeta,App
452,4947,7:7:17,Transferencia,Sucursal
1866,4500,2:22:12,Efectivo,App
2045,1935,17:44:49,Tarjeta,Sucursal
2012,1480,6:21:17,Transferencia,Sucursal
473,3052,18:39:13,Tarjeta,Sucursal
81,1902,21:48:40,Transferencia,Online
736,1711,14:17:3,Transferencia,Sucursal
2398,1202,22:39:1,Tarjeta,Online
226,1422,21:8:31,Efectivo,Sucursal
402,4043,13:2:46,Transferencia,Sucursal
763,3614,14:4:47,Efectivo,Sucursal
110,3115,3:56:31,Efectivo,Online
885,4578,20:36:15,Transferencia,Sucursal
921,4933,3:22:53,Tarjeta,Online
1468,1809,0:11:48,Transferencia,Sucursal
2380,4292,7:43:30,Tarjeta,App
1975,3511,15:50:24,Tarjeta,App
2964,4689,10:53:36,Tarjeta,Online
2717,627,10:28:48,Tarjeta,Sucursal
1301,1703,23:53:13,Efectivo,App
990,270,3:4:22,Transferencia,Online
1703,1780,17:18:46,Efectivo,Sucursal
130,1541,2:19:34,Efectivo,Online
1041,2714,7:56:52,Efectivo,Sucursal
2197,774,14:55:12,Efectivo,Online
627,3733,6:50:23,Efectivo,Online
806,2700,11:19:28,Transferencia,Online
1490,4109,2:31:58,Transferencia,Online
592,4993,16:24:55,Tarjeta,App
421,1067,6:36:53,Efectivo,Sucursal
473,4907,19:1:38,Tarjeta,Online
595,491,0:49:41,Tarjeta,Sucursal
705,3919,18:37:5,Efectivo,Sucursal
2177,1395,5:32:58,Efectivo,App
362,9,21:52:40,Tarjeta,Sucursal
93,4725,17:20:4,Transferencia,App
2306,1630,19:58:2,Efectivo,App
2237,4418,14:41:14,Efectivo,Online
1884,3961,21:47:50,Transferencia,App
1467,1092,10:34:54,Tarjeta,App
621,4275,14:30:36,Transferencia,Sucursal
1939,151,19:43:2,Tarjeta,App
2316,4061,12:28:17,Transferencia,App
2465,2161,22:40:5,Transferencia,Online
407,4458,13:5:49,Tarjeta,App
478,2661,12:59:22,Transferencia,Online
1847,4738,17:6:24,Transferencia,App
2506,2444,9:46:27,Tarjeta,Online
669,831,12:46:34,Efectivo,Online
1271,378,9:47:21,Transferencia,Online
802,4230,5:11:52,Efectivo,Sucursal
2,190,13:47:39,Transferencia,Online
38,1054,3:6:20,Transferencia,Online
2437,50,17:47:42,Efectivo,Sucursal
1164,3945,13:41:52,Tarjeta,Sucursal
1796,1937,13:39:25,Tarjeta,Online
1949,2801,7:30:30,Efectivo,App
2654,4998,13:43:55,Tarjeta,App
2430,1398,16:2:44,Efectivo,Sucursal
1492,160,16:52:21,Transferencia,App
1595,4538,16:2:58,Efectivo,App
508,2254,19:47:44,Transferencia,Sucursal
126,4020,5:33:38,Tarjeta,Online
1829,660,9:30:32,Transferencia,Sucursal
633,4630,14:17:7,Transferencia,Sucursal
2498,4951,5:15:37,Tarjeta,App
1500,1719,2:28:20,Tarjeta,App
705,108,23:59:12,Transferencia,Sucursal
478,3094,7:11:53,Tarjeta,Sucursal
2826,3549,17:29:56,Transferencia,Online
1293,1555,18:44:0,Transferencia,Online
1305,1409,14:55:19,Transferencia,App
2497,4811,7:22:24,Efectivo,Online
706,4230,6:38:55,Efectivo,App
607,4378,22:46:1,Tarjeta,Online
2819,3906,22:9:5,Transferencia,App
1004,1775,6:30:55,Tarjeta,Sucursal
93,4419,3:51:18,Tarjeta,App
2875,2279,21:7:24,Efectivo,Sucursal
2748,1313,19:26:30,Tarjeta,App
845,1892,6:24:37,Tarjeta,Sucursal
2655,2744,16:36:51,Efectivo,Online
1220,3214,1:27:27,Tarjeta,App
283,2194,9:25:11,Transferencia,Online
1276,1188,3:53:39,Transferencia,Sucursal
1283,474,14:56:25,Efectivo,App
1510,2557,1:47:12,Efectivo,Online
1033,3397,5:14:38,Tarjeta,Sucursal
1061,2342,16:3:39,Transferencia,App
485,2025,9:59:12,Transferencia,Sucursal
2344,4676,17:25:45,Efectivo,Sucursal
1694,3,2:42:43,Efectivo,App
456,2296,23:35:14,Tarjeta,Online
2142,2325,5:41:49,Efectivo,Sucursal
2200,4361,17:39:31,Tarjeta,Sucursal
2525,2481,10:53:49,Tarjeta,App
273,4067,4:43:10,Transferencia,App
532,3577,1:29:46,Efectivo,Sucursal
338,4933,3:49:12,Efectivo,Online
1256,3501,6:3:2,Tarjeta,App
2507,2365,17:25:23,Transferencia,Sucursal
2144,2098,5:58:39,Tarjeta,Online
486,2013,23:51:52,Efectivo,Sucursal
1559,2210,1:57:30,Tarjeta,Sucursal
1096,2021,0:4:9,Tarjeta,Online
1304,1185,5:8:0,Tarjeta,Online
1363,3656,5:33:49,Tarjeta,App
2063,289,22:44:18,Efectivo,Online
2231,4355,7:43:31,Efectivo,Online
1158,2646,21:8:40,Efectivo,Sucursal
1110,3122,20:15:11,Tarjeta,Online
363,2131,16:32:15,Transferencia,Online
1569,3198,18:36:25,Efectivo,Sucursal
1894,4666,0:2:44,Transferencia,Sucursal
1880,1642,2:53:57,Tarjeta,Online
2319,662,11:14:11,Tarjeta,Sucursal
513,4884,4:37:34,Efectivo,Online
927,4321,20:26:30,Efectivo,Sucursal
2535,4052,12:44:46,Efectivo,Online
2831,4487,22:42:12,Transferencia,App
1874,1119,21:27:0,Transferencia,Sucursal
1790,4019,5:36:16,Transferencia,Sucursal
185,2335,0:17:18,Transferencia,Online
1530,392,23:20:58,Tarjeta,App
2083,1951,22:9:52,Tarjeta,Online
1712,633,6:42:11,Tarjeta,Online
1848,655,9:52:30,Transferencia,Sucursal
1008,372,11:20:49,Tarjeta,Online
2623,612,0:0:19,Efectivo,App
1458,3356,0:22:16,Transferencia,Online
1280,4434,21:46:35,Efectivo,Sucursal
1849,194,10:50:8,Tarjeta,Sucursal
285,3065,21:2:51,Transferencia,Online
531,4094,23:56:45,Tarjeta,App
1011,329,9:25:28,Efectivo,Online
886,1840,22:43:40,Efectivo,Sucursal
595,1497,2:11:32,Tarjeta,App
1563,1302,8:1:10,Transferencia,App
135,4103,18:49:46,Tarjeta,Online
993,2948,7:1:11,Efectivo,Sucursal
1538,3985,19:6:33,Tarjeta,App
1785,2171,3:2:8,Transferencia,Sucursal
2694,1568,7:27:39,Efectivo,App
2697,3270,9:0:59,Efectivo,Sucursal
1679,1984,3:54:17,Efectivo,App
2284,1771,11:7:9,Transferencia,Online
2435,1623,16:26:41,Transferencia,Sucursal
2527,859,4:51:52,Tarjeta,Sucursal
871,2523,15:33:9,Tarjeta,App
66,2266,0:41:44,Efectivo,Sucursal
1490,3087,1:27:52,Tarjeta,App
1621,4421,22:41:37,Tarjeta,Sucursal
2318,522,13:17:32,Tarjeta,App
574,4142,20:14:18,Tarjeta,App
2038,2864,23:20:52,Tarjeta,App
1474,1620,4:50:52,Transferencia,App
2184,206,15:59:19,Transferencia,App
1598,4805,7:1:41,Tarjeta,Online
2140,4779,15:37:58,Transferencia,Sucursal
2569,2337,21:22:19,Tarjeta,Sucursal
2585,77,23:6:36,Tarjeta,Sucursal
1638,1813,21:6:0,Tarjeta,Sucursal
1434,4330,16:23:21,Efectivo,Sucursal
793,2898,16:33:55,Transferencia,App
2164,4297,11:1:10,Transferencia,Sucursal
1728,1403,18:57:20,Efectivo,Online
2650,1621,21:7:38,Transferencia,App
738,2069,0:36:23,Tarjeta,Online
789,4210,2:6:41,Tarjeta,Online
1029,359,18:28:40,Transferencia,Sucursal
882,813,15:55:56,Efectivo,Sucursal
2965,2333,11:54:26,Efectivo,Online
2903,2655,9:39:27,Transferencia,Online
617,681,6:55:9,Efectivo,App
2392,2792,12:22:53,Efectivo,Online
2181,4969,13:55:27,Tarjeta,App
576,3705,19:12:31,Tarjeta,Online
1859,4232,16:26:37,Efectivo,App
763,2073,9:33:22,Transferencia,App
1472,4350,17:19:21,Tarjeta,Online
827,1216,2:4:4,Tarjeta,Online
1053,4687,18:51:25,Tarjeta,Sucursal
1966,4717,1:25:41,Tarjeta,Online
1925,4107,10:3:51,Efectivo,Online
1685,1489,4:34:44,Efectivo,Sucursal
2555,1645,0:34:19,Transferencia,Sucursal
1792,3677,10:0:21,Transferencia,Sucursal
1758,3607,20:20:30,Efectivo,App
2070,1767,5:30:51,Tarjeta,Online
680,2423,12:12:3,Efectivo,Online
754,2300,22:13:10,Efectivo,App
2518,4930,23:47:26,Efectivo,App
1221,2337,22:38:13,Tarjeta,Sucursal
821,2790,4:26:7,Tarjeta,Online
1822,373,6:46:5,Transferencia,App
222,3731,20:42:55,Tarjeta,App
37,1696,4:14:2,Efectivo,Sucursal
2518,4176,9:39:7,Efectivo,Online
1176,1938,11:49:4,Transferencia,Online
2269,3671,20:8:33,Efectivo,App
2898,3851,0:50:42,Tarjeta,App
931,4960,0:38:49,Tarjeta,Sucursal
1454,4339,10:0:23,Transferencia,Online
2676,782,16:55:32,Efectivo,App
66,1854,19:20:38,Tarjeta,Online
1549,2938,15:4:40,Transferencia,Sucursal
1482,1053,2:35:31,Transferencia,App
313,2108,1:26:10,Efectivo,App
1942,2685,0:10:34,Tarjeta,Online
2980,1216,0:21:57,Tarjeta,Online
868,3501,17:27:16,Efectivo,Sucursal
1605,4366,23:29:0,Tarjeta,App
1072,2675,13:59:30,Efectivo,App
2558,1752,17:30:21,Efectivo,Sucursal
788,946,13:3:44,Transferencia,Sucursal
553,3703,15:28:32,Transferencia,Online
2219,1917,14:6:35,Efectivo,Sucursal
415,4553,23:51:23,Efectivo,App
1751,3864,14:50:58,Tarjeta,Online
2563,1470,9:26:9,Efectivo,Sucursal
64,78,2:1:58,Transferencia,App
1649,1652,19:8:20,Tarjeta,App
1864,1916,20:16:30,Transferencia,App
2959,2393,9:31:42,Tarjeta,App
1883,1414,1:54:20,Efectivo,App
2266,2964,14:4:45,Efectivo,Online
1341,2693,22:5:26,Efectivo,Online
1522,2265,11:52:30,Transferencia,Sucursal
2602,668,7:38:33,Efectivo,Sucursal
762,4443,1:50:38,Efectivo,Sucursal
14,2862,4:41:51,Tarjeta,Sucursal
1955,3208,20:53:51,Tarjeta,App
2069,4546,17:19:42,Tarjeta,Online
1802,2942,11:44:37,Efectivo,Online
2295,1957,20:31:18,Transferencia,Sucursal
368,3980,8:15:11,Efectivo,Online
540,4475,0:57:32,Tarjeta,App
539,121,16:41:59,Transferencia,Online
510,3910,23:1:33,Efectivo,App
2212,4531,11:9:12,Transferencia,Online
1298,4021,11:7:27,Transferencia,App
2316,1481,20:16:57,Tarjeta,Online
2909,1189,7:29:11,Tarjeta,Sucursal
2977,3304,8:45:43,Efectivo,Online
1951,442,7:28:36,Efectivo,Sucursal
460,3067,18:23:20,Efectivo,Online
1973,3178,8:19:10,Transferencia,Sucursal
2023,1860,5:36:39,Efectivo,Online
149,2310,21:38:5,Efectivo,App
2069,3977,9:28:20,Tarjeta,Online
1191,1993,0:36:0,Efectivo,App
698,1314,3:53:20,Tarjeta,Sucursal
1247,4536,18:48:16,Transferencia,Online
2182,3939,6:20:52,Transferencia,App
619,3799,16:18:24,Efectivo,Sucursal
972,2569,0:19:31,Tarjeta,Online
2769,2871,1:15:44,Tarjeta,App
788,3691,5:29:36,Efectivo,Sucursal
2635,219,10:25:15,Transferencia,Online
263,3338,14:23:53,Tarjeta,App
360,1681,15:54:53,Transferencia,Online
2716,2623,20:53:9,Efectivo,Online
1676,4474,0:33:38,Transferencia,App
920,4404,15:16:50,Efectivo,Online
2392,787,22:1:12,Efectivo,Sucursal
506,3349,9:19:12,Transferencia,Online
1132,3,10:7:10,Tarjeta,Online
2978,3913,10:50:49,Efectivo,Online
2997,4202,2:35:25,Transferencia,App
122,1344,4:57:49,Efectivo,App
880,3001,6:40:51,Efectivo,App
814,2414,4:53:34,Transferencia,Online
1576,1802,1:11:15,Transferencia,App
1185,4138,17:30:5,Tarjeta,Online
2015,3670,0:44:39,Efectivo,App
1978,1217,18:2:41,Transferencia,App
2604,4455,10:56:8,Efectivo,Online
1182,1710,6:11:47,Tarjeta,Sucursal
398,1182,5:28:39,Transferencia,Online
1512,2657,11:46:52,Transferencia,Sucursal
1366,1122,16:33:9,Transferencia,Online
329,551,7:33:59,Tarjeta,App
2338,4116,12:24:58,Tarjeta,Online
1430,4498,5:35:17,Transferencia,Online
1957,1605,20:2:53,Tarjeta,Sucursal
760,4170,6:20:43,Tarjeta,App
2373,3585,19:19:47,Transferencia,Sucursal
2018,2783,14:17:30,Transferencia,Sucursal
1067,149,6:45:18,Transferencia,App
322,4060,10:47:14,Efectivo,Online
316,315,12:29:5,Tarjeta,Sucursal
62,2311,7:30:0,Efectivo,Online
2260,3309,6:56:10,Transferencia,App
2682,724,12:57:50,Efectivo,Sucursal
2148,4279,4:12:21,Tarjeta,Online
2002,2720,2:33:2,Tarjeta,App
1142,2030,15:51:58,Transferencia,Online
1380,4396,2:16:53,Efectivo,App
2369,4191,2:43:27,Tarjeta,Sucursal
931,4211,10:44:41,Transferencia,Sucursal
951,695,0:35:0,Efectivo,Online
797,52,6:27:42,Tarjeta,Online
2520,3255,3:33:14,Tarjeta,Online
1150,4688,2:13:40,Tarjeta,Sucursal
8,1828,4:33:53,Tarjeta,Sucursal
398,2242,10:15:41,Efectivo,App
1655,48,22:7:31,Efectivo,Sucursal
629,1796,10:20:50,Tarjeta,Online
891,457,13:41:38,Transferencia,App
2705,141,18:12:53,Tarjeta,Sucursal
883,4072,2:40:33,Tarjeta,App
350,1844,8:44:49,Tarjeta,App
555,731,18:15:30,Tarjeta,App
2043,4773,2:12:39,Tarjeta,App
2178,2576,5:46:39,Transferencia,Online
2086,1089,17:0:16,Efectivo,App
1551,4277,7:23:39,Transferencia,App
223,999,4:3:53,Transferencia,Online
938,2302,10:20:57,Tarjeta,Sucursal
487,79,3:9:46,Efectivo,Online
36,2542,19:49:37,Efectivo,Online
1218,416,13:29:38,Efectivo,Sucursal
1762,3218,12:36:36,Efectivo,Online
246,461,20:57:34,Transferencia,Sucursal
2154,4486,19:58:22,Tarjeta,Sucursal
1373,878,15:23:34,Efectivo,Sucursal
793,1129,9:50:48,Tarjeta,Online
2268,308,10:40:39,Efectivo,Online
2157,2886,11:46:47,Transferencia,Sucursal
442,4821,17:13:8,Transferencia,App
2807,3748,6:8:45,Transferencia,App
2226,1007,20:57:49,Transferencia,Sucursal
869,291,6:7:21,Transferencia,Online
2470,3442,12:13:6,Tarjeta,Sucursal
1746,1762,15:31:26,Tarjeta,App
2744,2659,5:12:41,Efectivo,Sucursal
726,956,7:21:14,Tarjeta,Sucursal
2837,1064,13:59:53,Transferencia,Sucursal
1222,1840,10:47:24,Transferencia,Online
255,4143,2:51:56,Tarjeta,Sucursal
2417,2287,4:22:2,Efectivo,Sucursal
2921,1308,5:39:36,Tarjeta,App
1481,3432,12:0:31,Efectivo,Sucursal
792,2213,12:45:2,Efectivo,Online
2271,3919,8:53:19,Efectivo,Online
1521,2053,19:13:49,Transferencia,App
1718,4483,10:15:31,Efectivo,Sucursal
2149,4051,23:46:9,Tarjeta,Online
800,2386,11:47:12,Efectivo,Sucursal
576,3638,15:8:8,Transferencia,App
137,3760,17:32:57,Tarjeta,Online
2546,2429,7:34:38,Tarjeta,Sucursal
2288,620,22:41:31,Transferencia,Sucursal
562,3982,1:4:31,Tarjeta,Sucursal
1566,647,13:54:50,Transferencia,App
2040,4051,21:59:11,Transferencia,App
2902,3179,8:6:21,Efectivo,Sucursal
724,2131,15:40:8,Tarjeta,Sucursal
2676,2200,6:54:53,Transferencia,App
1466,2957,1:40:6,Efectivo,Sucursal
332,305,5:24:27,Tarjeta,App
2330,69,2:19:10,Efectivo,App
872,3031,2:27:14,Tarjeta,App
1387,3776,0:38:49,Transferencia,Online
2561,4003,21:42:29,Tarjeta,App
2148,2769,18:17:57,Tarjeta,Sucursal
885,1214,6:15:52,Transferencia,App
2494,2266,10:7:18,Tarjeta,Online
1813,1292,0:24:40,Tarjeta,App
2485,4485,1:39:25,Tarjeta,Online
1431,2667,16:58:38,Efectivo,Online
2613,2941,4:49:41,Tarjeta,Sucursal
185,1768,2:15:42,Efectivo,Online
668,1551,16:11:4,Tarjeta,Online
1948,3023,18:4:48,Efectivo,Online
2641,4663,23:13:17,Efectivo,Online
848,4294,21:26:19,Tarjeta,App
908,3842,6:5:32,Tarjeta,Sucursal
1415,3452,21:18:41,Tarjeta,App
649,4152,12:26:34,Transferencia,Sucursal
421,91,0:56:2,Transferencia,Sucursal
726,1214,15:45:31,Tarjeta,Online
2835,2639,7:54:54,Efectivo,Online
2426,4047,22:6:35,Tarjeta,Online
2557,3833,22:29:25,Efectivo,App
2551,505,19:21:14,Efectivo,Online
2560,4205,3:19:38,Efectivo,Online
1957,306,11:28:42,Transferencia,Online
2020,3773,7:25:5,Transferencia,Sucursal
2783,954,16:35:46,Transferencia,App
2655,4118,15:38:28,Transferencia,App
2038,1347,12:25:54,Tarjeta,App
521,4079,9:59:4,Tarjeta,Online
1006,4468,2:28:58,Transferencia,App
406,2811,22:57:34,Transferencia,Sucursal
1251,1128,7:36:43,Transferencia,Sucursal
2516,328,3:9:4,Efectivo,App
1163,4884,20:10:52,Efectivo,Online
565,2069,9:47:22,Tarjeta,Online
2637,62,11:27:24,Efectivo,App
1131,3902,13:19:18,Efectivo,App
2646,489,3:57:32,Transferencia,App
1446,1717,16:12:29,Transferencia,Sucursal
1732,119,0:2:47,Tarjeta,Online
413,3749,0:2:14,Tarjeta,Online
1739,2069,7:47:22,Transferencia,Online
482,1761,0:37:32,Efectivo,Sucursal
42,1241,22:55:26,Efectivo,Online
2939,102,5:43:50,Transferencia,Online
1674,509,4:24:48,Tarjeta,Online
1292,558,20:47:26,Transferencia,Online
989,221,3:7:52,Transferencia,App
2260,688,0:7:5,Tarjeta,Online
393,2281,21:11:48,Efectivo,Online
1186,2766,13:47:35,Transferencia,Sucursal
2148,3214,12:46:21,Transferencia,App
470,1752,15:51:22,Efectivo,App
862,3837,6:40:30,Transferencia,App
1113,1669,22:45:36,Efectivo,Online
1411,1260,17:46:40,Tarjeta,Sucursal
2185,1941,10:30:45,Transferencia,Online
2967,1688,4:12:58,Tarjeta,Online
506,4889,10:30:9,Transferencia,Sucursal
1778,4637,2:0:20,Transferencia,Sucursal
233,3571,3:17:6,Transferencia,App
16,3801,11:17:55,Transferencia,Sucursal
698,4812,14:10:31,Efectivo,Sucursal
2954,3572,3:10:51,Efectivo,App
616,49,11:56:59,Efectivo,Sucursal
404,2119,19:41:5,Efectivo,App
2641,1784,19:43:12,Tarjeta,App
4,667,5:32:4,Transferencia,App
1892,4341,10:46:0,Efectivo,Sucursal
1944,4868,20:13:29,Tarjeta,Online
2231,1432,1:30:21,Transferencia,Online
1904,4450,10:28:46,Efectivo,Online
419,1538,4:26:7,Efectivo,Online
811,554,3:37:8,Efectivo,Sucursal
1760,2384,11:43:27,Efectivo,App
1701,2380,20:10:55,Tarjeta,App
887,2049,9:11:11,Tarjeta,App
2090,4732,5:48:21,Efectivo,App
373,4426,19:59:13,Tarjeta,App
2155,3215,7:58:36,Tarjeta,Sucursal
2909,1544,20:4:24,Efectivo,Sucursal
54,3209,16:43:52,Tarjeta,Online
2545,3242,0:56:26,Tarjeta,App
2773,2067,22:40:47,Efectivo,App
2746,4103,0:3:4,Transferencia,App
1081,1106,17:21:10,Transferencia,Sucursal
787,3369,5:28:14,Tarjeta,App
382,4966,19:45:39,Efectivo,Online
2487,900,21:29:48,Tarjeta,Online
283,98,10:51:40,Transferencia,Online
2542,2092,6:33:46,Tarjeta,Sucursal
1217,3418,13:32:49,Tarjeta,Sucursal
1380,2664,4:6:1,Tarjeta,Online
2294,2272,17:56:13,Efectivo,App
805,3358,16:35:59,Transferencia,App
1235,1074,15:30:34,Efectivo,Sucursal
1978,3525,13:45:31,Tarjeta,Sucursal
1995,2538,16:7:42,Tarjeta,App
2841,4637,18:39:58,Efectivo,App
2037,3951,6:53:36,Efectivo,Online
2759,94,2:17:31,Tarjeta,App
835,1635,21:30:22,Efectivo,Online
840,1815,7:27:30,Transferencia,Sucursal
1965,3812,3:22:9,Transferencia,Online
2015,1184,23:4:37,Transferencia,App
706,4248,21:6:20,Transferencia,App
2661,1918,12:57:27,Tarjeta,App
2722,3821,14:45:39,Efectivo,Sucursal
2828,2368,17:26:50,Efectivo,Online
2147,1925,22:31:18,Tarjeta,Sucursal
2497,530,22:48:53,Transferencia,App
2357,3945,4:23:45,Efectivo,Sucursal
1616,850,5:54:8,Transferencia,Sucursal
750,4716,23:22:42,Transferencia,Online
