Cliente_ID,Comercio_ID,Frecuencia,Monto_Promedio,Última_Compra
2047,443,Semanal,937.34,2021-01-29
757,683,Semanal,877.42,2021-04-19
2358,396,Mensual,871.71,2022-01-05
2456,39,Mensual,562.29,2021-02-19
1446,1275,Semanal,479.58,2022-06-19
1896,1418,Mensual,842.04,2020-07-01
190,1860,Diario,243.96,2020-05-23
1399,447,Diario,427.28,2023-08-06
734,1256,Mensual,847.09,2020-07-15
2189,1441,Mensual,238.25,2022-02-16
2751,1772,Semanal,864.49,2023-04-02
2168,1076,Mensual,296.15,2020-10-13
2400,1565,Mensual,100.29,2020-07-21
2332,447,Semanal,633.33,2021-09-30
1963,414,Diario,349.68,2020-02-01
2356,1990,Mensual,976.11,2023-06-08
2982,843,Diario,404.54,2022-01-28
808,85,Diario,62.78,2023-01-03
487,1905,Semanal,800.0,2022-04-29
1439,249,Diario,758.76,2021-02-03
1218,280,Mensual,712.29,2022-08-12
1973,680,Diario,713.13,2022-04-26
2296,1313,Mensual,794.37,2022-08-10
2275,811,Mensual,93.82,2021-06-04
31,1711,Diario,375.19,2021-04-01
2294,715,Semanal,494.62,2023-11-24
1032,1862,Mensual,610.75,2020-01-16
1191,596,Mensual,723.8,2022-09-03
2395,1914,Semanal,273.06,2022-03-30
474,1303,Diario,733.9,2021-05-19
1013,1585,Mensual,108.05,2023-08-16
1345,730,Mensual,489.63,2021-09-01
1103,1562,Diario,254.95,2021-09-16
1410,399,Mensual,888.23,2023-01-11
825,129,Diario,666.17,2021-04-05
1457,1128,Semanal,434.52,2021-01-26
2322,1215,Semanal,153.43,2020-03-12
946,1639,Mensual,421.9,2023-10-17
2011,1597,Mensual,292.91,2021-05-08
1814,1128,Diario,851.69,2023-04-07
1934,1308,Mensual,294.54,2023-06-03
1349,1487,Semanal,125.85,2020-05-12
1102,614,Semanal,499.69,2023-02-01
2229,1038,Diario,665.97,2020-01-28
487,1406,Diario,606.4,2023-12-12
2645,1276,Diario,386.28,2021-06-06
1806,1217,Mensual,658.45,2022-01-18
1302,1655,Diario,534.56,2022-12-30
764,1708,Semanal,320.09,2023-10-09
980,1662,Diario,929.12,2021-02-10
1621,359,Semanal,767.36,2021-02-22
2527,1595,Semanal,316.6,2022-08-06
2663,83,Semanal,49.39,2020-01-29
1632,360,Mensual,72.43,2023-06-28
408,1790,Mensual,328.82,2023-03-10
1435,1889,Diario,979.33,2021-06-01
1535,583,Diario,326.16,2022-05-26
1881,1295,Diario,233.78,2020-09-23
2478,932,Semanal,527.98,2020-12-04
2537,911,Diario,417.68,2020-09-19
380,31,Mensual,773.46,2022-07-18
2862,1055,Mensual,513.0,2022-12-31
2072,434,Mensual,147.85,2020-05-05
1067,481,Semanal,967.76,2020-03-16
2291,1679,Semanal,708.01,2020-12-08
409,1817,Mensual,158.3,2021-05-15
1252,1125,Diario,434.29,2023-11-28
2295,579,Diario,542.22,2023-08-16
794,560,Diario,487.26,2022-12-05
487,760,Mensual,341.17,2020-02-27
2052,1092,Mensual,453.56,2021-08-13
2916,870,Diario,717.95,2022-10-09
641,241,Mensual,419.66,2022-11-14
1435,1302,Semanal,152.3,2023-04-23
1651,1054,Diario,405.77,2021-04-09
2469,889,Diario,559.62,2020-06-29
1889,521,Semanal,585.41,2022-12-27
2668,118,Diario,123.0,2022-11-25
1477,81,Semanal,142.36,2021-03-15
375,1181,Mensual,424.47,2020-04-06
2235,1773,Mensual,293.59,2023-12-16
1451,1298,Diario,878.52,2022-11-03
2448,630,Mensual,863.77,2021-06-29
442,417,Semanal,186.1,2021-10-03
1385,737,Semanal,194.34,2020-11-06
1341,730,Diario,560.71,2022-03-26
1302,534,Semanal,688.56,2022-01-05
2174,527,Diario,79.19,2022-11-06
147,345,Mensual,326.78,2020-12-12
606,489,Diario,18.75,2022-04-11
2012,1657,Semanal,696.16,2022-03-18
2248,1205,Mensual,39.66,2022-03-12
2132,1724,Semanal,327.31,2020-06-18
2507,470,Diario,907.68,2021-08-03
2594,1497,Semanal,873.6,2023-08-08
938,1545,Diario,365.62,2020-05-11
2621,606,Diario,824.19,2020-11-06
740,191,Diario,608.11,2021-06-26
894,191,Mensual,576.91,2020-07-18
2322,1306,Diario,706.6,2020-08-14
1910,1536,Mensual,822.32,2023-12-14
253,577,Semanal,985.19,2020-10-18
717,479,Semanal,96.76,2021-10-30
2497,294,Diario,301.45,2021-03-14
131,828,Mensual,471.01,2022-09-15
1007,1708,Diario,654.19,2022-11-19
481,1418,Semanal,26.91,2023-01-09
828,685,Semanal,495.61,2022-07-24
2678,481,Semanal,926.81,2023-04-27
2865,1393,Mensual,295.9,2023-02-24
2406,1202,Diario,647.03,2021-03-13
158,1930,Diario,763.11,2021-07-21
2734,1863,Semanal,819.88,2022-12-25
952,244,Semanal,367.23,2021-04-13
917,1035,Semanal,998.76,2023-08-30
1445,1980,Mensual,125.95,2021-02-11
1276,1006,Mensual,395.49,2023-02-01
2810,938,Mensual,423.5,2022-07-10
2456,469,Semanal,357.09,2021-04-26
1834,913,Diario,895.84,2023-05-15
2867,1841,Diario,146.16,2022-10-20
1150,1365,Diario,549.33,2020-07-05
2772,199,Semanal,126.55,2021-01-27
1252,1433,Mensual,201.47,2023-05-30
749,479,Diario,253.94,2021-12-20
1533,800,Mensual,621.31,2020-06-03
1255,1527,Mensual,589.21,2021-04-28
1405,319,Semanal,47.87,2020-02-14
2541,955,Diario,945.62,2021-10-27
1257,1935,Mensual,217.91,2021-03-10
943,1930,Diario,227.21,2020-08-21
2518,214,Semanal,714.13,2021-05-27
2450,736,Mensual,434.21,2022-04-18
1529,690,Diario,320.23,2023-02-11
2446,91,Mensual,702.13,2023-06-07
1722,477,Semanal,556.04,2023-11-15
2977,1638,Mensual,918.86,2023-11-29
2139,1079,Semanal,794.22,2021-09-09
369,1132,Mensual,313.84,2020-11-23
1395,1407,Diario,246.18,2023-07-21
1510,1291,Mensual,604.96,2021-05-14
2427,172,Semanal,851.93,2022-12-13
2527,124,Mensual,755.57,2022-05-15
2227,1736,Diario,406.02,2020-04-09
1957,631,Semanal,836.03,2021-12-20
1075,509,Diario,681.62,2022-10-27
2659,460,Mensual,781.58,2022-05-22
2418,1543,Diario,441.78,2021-12-27
369,434,Diario,843.92,2020-06-14
688,201,Semanal,528.03,2023-02-22
2171,1059,Diario,993.5,2021-07-09
550,1180,Diario,86.74,2022-12-29
248,299,Semanal,457.78,2021-03-06
38,454,Diario,653.99,2023-08-27
2660,154,Mensual,296.65,2020-09-13
1659,121,Semanal,513.47,2022-05-01
1369,245,Semanal,724.34,2023-04-19
2089,534,Mensual,863.19,2023-08-10
1998,922,Diario,673.07,2023-11-13
2824,1756,Semanal,877.77,2021-04-28
2908,1893,Mensual,419.85,2020-10-26
2801,1726,Semanal,107.93,2023-11-15
942,1807,Semanal,245.03,2022-06-22
1446,1034,Mensual,599.79,2023-09-27
523,1086,Semanal,520.59,2023-01-27
2228,763,Diario,508.57,2022-01-08
2677,243,Mensual,999.6,2021-08-07
1014,1740,Mensual,376.79,2021-12-23
520,544,Diario,762.95,2023-07-04
658,972,Semanal,129.33,2020-03-19
2,560,Mensual,736.9,2023-02-02
2143,1241,Semanal,153.6,2020-04-04
652,204,Mensual,220.74,2021-05-08
776,1114,Semanal,989.27,2023-01-28
1868,806,Mensual,912.29,2023-12-11
2775,139,Semanal,154.45,2021-10-22
1729,551,Semanal,11.08,2021-09-13
793,636,Diario,570.05,2020-08-15
2069,609,Semanal,836.14,2023-04-09
2546,1503,Semanal,782.4,2023-10-21
1345,539,Semanal,897.91,2023-03-21
64,446,Diario,658.76,2022-01-25
2806,412,Diario,146.51,2022-11-19
1985,526,Mensual,394.18,2021-08-24
2889,738,Mensual,304.43,2020-09-29
2812,1535,Mensual,763.38,2020-11-18
1113,946,Diario,99.13,2020-03-28
1331,65,Mensual,188.99,2021-06-29
436,831,Mensual,962.94,2020-03-01
539,1074,Semanal,498.87,2021-01-28
217,35,Semanal,843.2,2023-11-01
2289,1800,Semanal,693.84,2021-08-20
1750,461,Diario,386.9,2022-04-15
1927,402,Mensual,572.84,2022-04-30
2534,1922,Mensual,318.45,2021-08-24
1489,1258,Diario,709.87,2023-04-02
2163,1340,Semanal,872.65,2021-07-29
737,1512,Mensual,648.82,2020-04-30
1165,841,Semanal,69.57,2022-12-08
707,373,Semanal,401.14,2023-12-03
2822,1960,Diario,760.82,2021-06-29
908,1663,Semanal,398.78,2022-12-29
2618,359,Diario,175.91,2021-05-30
1822,306,Mensual,825.62,2021-08-18
1291,627,Diario,827.34,2022-02-26
2981,655,Diario,776.56,2022-04-18
852,168,Semanal,766.1,2022-07-23
2038,1959,Semanal,677.86,2023-11-26
2993,1749,Semanal,681.41,2023-03-29
1449,755,Diario,554.36,2021-02-10
96,90,Diario,532.43,2022-08-01
1192,239,Mensual,765.81,2021-01-11
616,1283,Mensual,139.02,2023-11-30
224,157,Diario,384.05,2023-08-05
328,610,Diario,521.27,2020-04-20
840,768,Semanal,537.31,2022-08-04
2170,1398,Semanal,884.81,2021-05-25
883,294,Diario,420.82,2021-07-17
1010,1534,Semanal,585.99,2022-03-15
2710,1925,Mensual,164.48,2023-02-17
1528,448,Mensual,578.33,2023-07-21
1901,778,Mensual,229.23,2020-04-13
1202,421,Semanal,914.43,2023-01-15
2009,320,Semanal,633.82,2020-08-09
229,1792,Mensual,284.53,2023-02-21
1596,308,Mensual,58.19,2022-10-06
1077,308,Mensual,445.52,2022-01-23
110,507,Semanal,794.2,2023-07-06
2476,278,Semanal,498.0,2020-07-17
1492,1071,Diario,31.5,2021-03-20
1571,1906,Semanal,55.35,2022-12-09
1850,952,Mensual,256.12,2021-12-22
153,989,Semanal,883.0,2023-12-02
554,777,Diario,216.6,2023-11-18
1704,1200,Diario,919.22,2020-06-25
128,1263,Diario,435.12,2021-04-12
1721,865,Semanal,584.6,2020-01-31
20,689,Mensual,169.38,2023-03-18
2899,932,Mensual,75.8,2022-07-08
755,1309,Semanal,265.46,2021-10-25
1989,993,Semanal,681.6,2020-10-15
348,1265,Mensual,960.17,2021-12-25
153,23,Diario,826.57,2023-03-10
126,1904,Semanal,105.84,2023-07-08
615,91,Semanal,933.35,2020-12-15
2025,204,Mensual,976.36,2022-08-14
2119,779,Semanal,474.43,2022-10-10
2406,751,Semanal,119.84,2020-09-03
362,1065,Diario,845.42,2023-07-11
1831,1570,Diario,865.89,2021-03-21
14,1707,Semanal,295.18,2021-06-18
2408,315,Semanal,103.17,2021-02-01
53,630,Diario,567.18,2020-02-22
690,15,Diario,144.66,2023-01-09
2997,1956,Diario,17.25,2023-02-10
2860,1487,Semanal,801.19,2022-03-25
1462,1156,Mensual,612.55,2022-04-18
2028,1773,Semanal,282.24,2020-02-16
2614,1102,Mensual,365.1,2023-04-19
2393,322,Diario,651.86,2023-11-28
797,1911,Semanal,366.6,2023-09-01
2990,1436,Diario,294.4,2021-07-25
1955,585,Diario,451.93,2023-02-24
2190,1770,Mensual,187.98,2021-08-15
1252,422,Diario,115.6,2023-02-01
310,1898,Diario,326.01,2020-06-13
1613,1504,Semanal,286.31,2022-12-24
2008,1733,Diario,381.87,2020-02-11
1150,795,Semanal,14.42,2020-03-09
1845,1387,Mensual,613.17,2021-07-29
2233,1163,Semanal,125.32,2023-04-27
2439,105,Diario,245.36,2022-08-05
2732,1626,Semanal,452.51,2023-12-09
2093,1276,Semanal,295.01,2021-11-11
1631,1558,Semanal,906.02,2020-03-06
2110,432,Diario,594.2,2020-08-27
1293,1699,Mensual,567.04,2023-02-07
756,1775,Semanal,636.72,2020-02-04
654,203,Diario,229.51,2022-09-16
2622,1164,Diario,206.46,2020-12-11
2016,913,Mensual,178.67,2021-06-25
1954,1850,Mensual,352.48,2021-05-02
284,331,Mensual,394.25,2023-10-07
2974,1816,Mensual,57.19,2022-01-25
1831,332,Diario,344.89,2023-12-16
734,1801,Mensual,916.55,2020-12-09
159,1666,Mensual,820.34,2021-04-16
2442,480,Mensual,593.47,2021-10-21
2519,1987,Mensual,528.41,2021-12-25
1261,1820,Semanal,572.67,2022-01-31
2039,1913,Mensual,47.41,2022-05-30
298,1028,Semanal,160.68,2022-11-25
2840,1358,Diario,259.91,2022-01-03
1221,1561,Diario,577.73,2023-07-06
501,1614,Diario,275.56,2023-11-06
1905,529,Semanal,146.8,2021-07-31
2515,1988,Mensual,808.14,2020-02-15
2531,1586,Semanal,314.26,2023-09-06
2923,915,Diario,436.79,2023-07-16
1168,526,Mensual,923.18,2023-08-03
234,507,Diario,195.78,2021-07-22
2743,1081,Mensual,326.46,2020-12-13
2874,1511,Diario,729.55,2020-06-03
306,1749,Semanal,610.8,2023-02-16
1207,1626,Mensual,486.78,2023-09-24
2059,607,Mensual,40.59,2023-05-06
2964,1092,Mensual,683.65,2021-12-01
1867,342,Mensual,692.49,2023-04-19
298,1938,Mensual,132.85,2022-07-26
2880,483,Semanal,501.12,2021-03-14
2755,1969,Diario,234.71,2021-01-15
2535,1093,Semanal,172.32,2023-02-23
1238,1246,Mensual,645.15,2020-01-28
1208,713,Semanal,742.55,2023-06-16
970,1265,Diario,518.43,2022-01-23
663,738,Semanal,575.14,2021-05-12
347,307,Semanal,932.43,2020-04-26
534,1063,Semanal,565.94,2023-03-08
559,1407,Semanal,830.86,2021-10-31
1811,53,Mensual,292.97,2021-10-16
890,392,Diario,465.91,2021-01-03
365,1857,Diario,276.41,2022-12-21
1707,364,Diario,21.22,2020-10-01
2752,1116,Diario,573.9,2022-04-12
396,1369,Mensual,68.11,2021-07-18
1245,1205,Mensual,816.35,2021-05-17
2456,598,Diario,410.05,2021-12-03
1417,640,Diario,814.82,2022-01-14
2770,1768,Semanal,962.66,2022-04-19
2745,1030,Mensual,520.76,2022-12-15
2781,1390,Semanal,235.89,2022-07-12
2136,1982,Diario,632.64,2021-05-20
2554,641,Mensual,311.02,2022-04-11
1019,157,Diario,43.97,2021-06-13
2571,280,Semanal,349.43,2021-12-12
1265,576,Semanal,402.19,2020-07-18
2202,1274,Semanal,817.75,2023-03-30
2217,1965,Mensual,212.62,2021-06-05
2738,612,Mensual,680.87,2023-07-16
1571,1949,Semanal,790.23,2023-11-03
534,1987,Diario,674.82,2021-12-08
1343,953,Semanal,658.83,2023-09-08
2653,1574,Mensual,731.82,2023-10-14
1847,98,Diario,728.48,2023-04-30
1389,1382,Diario,749.16,2021-10-29
2482,713,Diario,212.09,2022-12-05
1240,550,Diario,502.65,2022-08-31
983,118,Diario,39.93,2022-12-27
2244,57,Mensual,412.19,2022-03-26
1731,279,Mensual,125.73,2021-09-12
570,1535,Diario,828.17,2020-06-05
2560,151,Diario,531.98,2021-11-03
2623,634,Mensual,276.66,2022-02-08
1893,818,Diario,644.74,2023-09-19
2227,140,Semanal,528.34,2020-05-14
2600,587,Mensual,409.71,2023-05-12
2058,1752,Mensual,114.76,2020-02-17
984,1072,Semanal,521.31,2022-05-28
1739,73,Mensual,465.79,2021-10-29
1555,349,Semanal,297.36,2020-09-21
2854,1144,Diario,82.96,2021-10-21
1106,1969,Semanal,763.14,2022-07-30
694,1748,Semanal,51.45,2023-12-10
2420,1409,Mensual,559.34,2021-09-05
2476,1892,Diario,125.25,2021-05-29
2175,767,Mensual,260.02,2021-08-16
718,1364,Diario,591.0,2023-06-10
690,594,Semanal,897.75,2020-07-29
1867,390,Semanal,370.8,2022-05-22
1670,658,Semanal,231.69,2023-01-12
739,178,Diario,996.33,2022-01-03
2066,1442,Semanal,228.89,2020-05-15
1983,78,Semanal,599.44,2021-03-16
317,1035,Mensual,997.0,2020-06-10
747,265,Semanal,519.67,2020-11-19
2484,117,Mensual,307.08,2020-09-29
2421,1927,Semanal,453.07,2021-06-16
200,1031,Semanal,383.12,2023-11-10
486,970,Mensual,152.96,2021-09-17
1888,1492,Mensual,67.25,2022-06-01
1500,894,Mensual,695.22,2023-01-08
886,1682,Mensual,864.37,2020-08-26
1767,1923,Mensual,822.62,2022-12-27
2659,884,Semanal,195.08,2021-03-11
2444,628,Mensual,525.16,2023-03-12
757,1137,Mensual,71.92,2020-10-05
89,989,Semanal,706.92,2020-08-30
2571,895,Diario,751.96,2023-08-17
575,271,Mensual,438.1,2021-12-08
2496,1905,Mensual,95.53,2023-11-09
2361,1842,Diario,811.48,2021-06-13
15,437,Diario,219.36,2022-06-27
825,533,Mensual,35.96,2020-10-07
2524,74,Mensual,815.78,2020-10-16
1249,99,Semanal,682.48,2021-09-26
2313,1668,Diario,479.34,2021-08-12
2989,1771,Diario,882.58,2023-12-17
515,1657,Semanal,875.55,2023-05-14
2461,717,Diario,799.0,2020-07-19
338,1302,Mensual,278.28,2022-12-21
480,247,Mensual,113.9,2023-12-13
1577,1774,Semanal,478.45,2022-04-26
2721,1488,Semanal,587.73,2023-02-28
2008,948,Semanal,218.89,2023-06-23
84,817,Semanal,185.32,2023-10-01
2064,191,Diario,863.26,2023-01-06
1013,1033,Diario,134.38,2023-03-19
2920,1725,Mensual,316.01,2020-06-28
2729,1936,Semanal,865.08,2022-09-25
2576,24,Mensual,305.16,2023-12-05
2853,808,Mensual,324.89,2022-12-20
484,457,Semanal,560.64,2022-12-30
2763,1617,Diario,828.82,2020-07-15
922,1637,Semanal,670.71,2021-02-25
491,1174,Diario,381.74,2021-03-22
764,1034,Semanal,802.32,2023-12-23
2903,979,Mensual,207.06,2022-09-13
150,1861,Diario,718.63,2022-10-24
1294,70,Mensual,892.41,2020-10-14
480,82,Mensual,929.56,2022-06-28
1780,1533,Semanal,659.77,2020-02-16
215,503,Diario,932.84,2022-05-16
612,372,Diario,807.01,2020-08-23
2812,31,Mensual,872.75,2022-10-18
2599,1785,Semanal,508.03,2023-02-25
2084,153,Mensual,49.07,2020-12-28
173,1940,Diario,529.91,2021-11-20
2482,686,Mensual,267.62,2021-08-31
2769,1863,Diario,597.86,2022-05-05
1826,6,Semanal,169.66,2022-12-30
605,106,Diario,473.45,2020-01-19
2622,731,Semanal,753.36,2021-07-12
2055,1677,Diario,700.16,2023-01-24
523,696,Semanal,509.96,2022-08-17
2307,86,Diario,116.26,2021-04-07
2013,150,Semanal,496.54,2020-10-16
2431,1321,Diario,689.77,2021-08-20
127,512,Mensual,828.34,2021-01-03
2920,1798,Diario,356.81,2023-10-05
2601,78,Mensual,475.95,2021-07-30
1956,1741,Mensual,563.32,2022-08-26
1384,1177,Mensual,362.41,2023-01-30
1059,617,Mensual,642.15,2022-01-12
1761,789,Mensual,368.7,2023-01-23
2848,1274,Diario,662.19,2020-12-16
2903,152,Semanal,505.22,2021-06-02
662,1890,Semanal,931.17,2020-10-31
2721,229,Diario,564.26,2021-04-05
1561,443,Semanal,740.95,2022-06-28
774,340,Mensual,200.8,2020-07-09
1068,1795,Semanal,156.56,2023-12-23
1850,1415,Mensual,378.44,2022-07-23
140,817,Diario,931.71,2021-12-14
1264,1519,Mensual,273.52,2021-09-15
44,28,Diario,956.8,2021-10-17
2824,661,Mensual,314.63,2021-10-04
1024,931,Semanal,519.23,2023-08-21
1468,1039,Diario,410.11,2023-04-11
2267,649,Mensual,801.37,2023-12-22
1935,702,Diario,862.81,2022-12-26
868,1673,Diario,356.44,2022-11-03
399,525,Mensual,115.42,2020-06-03
1587,1628,Semanal,256.52,2020-10-05
352,303,Diario,866.72,2022-10-24
60,1515,Mensual,839.42,2021-06-11
1370,1015,Diario,931.49,2022-07-17
1547,168,Diario,309.96,2021-01-19
466,1716,Diario,304.79,2023-06-27
536,575,Mensual,770.64,2023-08-25
2903,1494,Mensual,209.68,2022-12-23
1256,567,Mensual,201.12,2023-09-15
1971,1930,Mensual,554.45,2022-12-31
1565,1074,Diario,210.91,2020-12-07
2735,1283,Mensual,379.5,2022-05-03
1940,1042,Mensual,455.87,2020-01-31
673,1660,Semanal,24.16,2020-11-30
526,85,Mensual,475.11,2023-03-18
388,1602,Semanal,15.19,2020-03-09
1679,1331,Mensual,546.6,2021-03-26
690,499,Semanal,315.8,2023-05-05
2601,102,Semanal,493.88,2020-04-13
2922,1065,Diario,566.84,2023-05-24
2344,677,Mensual,60.62,2021-11-17
281,1733,Semanal,340.61,2022-08-26
2993,481,Semanal,478.71,2021-11-16
2469,1344,Semanal,482.56,2020-08-13
659,138,Diario,189.42,2022-05-27
1185,644,Diario,991.76,2021-12-17
1893,272,Semanal,801.72,2023-01-12
1106,630,Semanal,316.7,2023-02-12
891,772,Semanal,592.51,2021-01-24
2550,1448,Mensual,681.95,2020-06-10
2418,59,Semanal,889.39,2021-11-22
604,1886,Diario,938.79,2020-06-25
1638,681,Semanal,555.98,2021-12-05
168,790,Semanal,506.5,2021-11-30
178,924,Semanal,646.6,2022-08-19
834,771,Semanal,190.62,2021-10-14
774,702,Semanal,893.83,2020-09-07
1118,1350,Mensual,986.02,2022-06-16
2231,1298,Semanal,487.06,2023-06-13
2611,1130,Semanal,922.76,2021-12-23
1026,1650,Semanal,74.7,2022-05-09
1821,1377,Mensual,844.02,2021-11-08
2466,453,Diario,561.46,2023-11-27
771,1109,Diario,396.87,2020-08-14
858,1409,Semanal,515.73,2022-05-26
2728,927,Mensual,834.68,2020-08-06
126,200,Mensual,440.52,2023-12-09
2653,440,Semanal,966.78,2021-05-17
110,323,Semanal,14.47,2020-09-11
2402,198,Mensual,771.47,2023-11-27
1226,1450,Mensual,731.79,2023-01-14
2349,1267,Mensual,150.84,2023-08-13
2114,1149,Semanal,960.39,2023-03-06
1344,94,Semanal,268.2,2022-03-30
158,1210,Diario,694.92,2023-09-19
2819,120,Semanal,355.72,2023-01-17
1452,1420,Mensual,494.53,2023-04-07
305,190,Mensual,963.09,2021-09-03
1026,280,Semanal,460.4,2022-01-06
2885,339,Semanal,421.39,2021-12-19
1835,1318,Semanal,625.9,2022-07-13
1443,114,Diario,37.57,2021-03-15
41,1586,Semanal,825.08,2021-02-11
243,1118,Semanal,370.9,2022-10-15
2159,191,Mensual,932.85,2022-10-19
1323,216,Diario,33.01,2022-04-06
1155,618,Semanal,556.32,2020-12-14
2745,526,Mensual,624.19,2023-02-11
1096,131,Semanal,477.68,2020-01-25
476,1854,Mensual,479.75,2020-03-04
2860,288,Mensual,790.39,2022-11-19
780,1854,Semanal,855.33,2023-12-11
828,909,Semanal,120.14,2021-09-22
1829,615,Mensual,751.94,2021-08-08
1194,1934,Diario,965.74,2022-05-10
715,1511,Semanal,168.2,2021-07-20
2902,1252,Diario,773.65,2021-03-29
2436,1447,Mensual,696.4,2022-04-28
619,518,Diario,365.0,2021-07-02
1413,897,Semanal,91.58,2021-10-22
2026,1087,Diario,496.92,2023-10-15
1429,929,Mensual,45.79,2022-04-16
1541,453,Mensual,758.98,2022-12-05
1183,1589,Semanal,593.07,2020-11-11
1865,1144,Semanal,388.12,2022-09-05
1217,1706,Mensual,312.14,2020-02-07
673,1,Diario,285.8,2021-07-16
2152,1677,Semanal,549.19,2023-08-28
2795,1636,Semanal,131.31,2022-11-17
448,1937,Diario,744.39,2021-07-30
2495,1236,Diario,78.0,2023-03-31
2611,992,Mensual,878.92,2022-12-26
2513,703,Mensual,138.86,2021-01-20
85,951,Mensual,877.36,2020-08-29
2495,1187,Semanal,51.65,2023-05-21
1563,1411,Mensual,507.15,2022-07-18
1576,791,Diario,286.24,2020-04-30
1355,791,Mensual,374.04,2021-03-04
1075,1502,Semanal,25.56,2021-04-11
1625,753,Semanal,643.88,2022-09-20
1343,656,Semanal,535.13,2021-06-08
2062,129,Semanal,757.63,2020-08-19
2706,1566,Semanal,947.66,2021-10-23
1507,705,Semanal,611.53,2023-08-12
2241,464,Semanal,623.78,2023-03-07
2079,1515,Diario,552.87,2023-10-23
1607,99,Diario,464.55,2023-02-11
2267,1337,Diario,689.36,2022-07-10
2085,1671,Mensual,646.68,2021-04-19
1872,1218,Semanal,618.32,2021-09-08
2549,52,Diario,551.67,2022-01-20
1491,1222,Diario,602.26,2021-01-02
1040,1142,Semanal,150.23,2021-11-02
2659,1835,Diario,681.5,2022-02-25
2447,1207,Diario,130.29,2023-01-17
1432,86,Mensual,744.02,2022-04-20
482,385,Mensual,663.3,2020-04-01
1653,640,Diario,595.0,2021-10-07
2541,227,Diario,115.45,2020-02-19
335,1895,Semanal,90.72,2022-03-24
359,1746,Semanal,571.45,2022-07-03
2221,1273,Semanal,318.02,2022-02-04
1090,1468,Mensual,490.4,2022-11-05
1964,1269,Semanal,849.96,2023-10-04
44,1657,Mensual,815.75,2020-06-22
2692,1140,Semanal,591.43,2022-06-25
2802,215,Semanal,808.79,2021-10-15
2334,1869,Semanal,106.55,2022-06-10
268,20,Diario,937.04,2022-04-14
180,218,Mensual,834.26,2020-01-31
1331,587,Mensual,645.37,2022-10-19
784,917,Semanal,762.97,2020-05-19
45,513,Diario,126.34,2023-03-06
2037,983,Mensual,570.88,2022-07-08
2258,49,Diario,708.1,2020-10-09
2663,1568,Diario,83.72,2022-06-16
2373,1487,Mensual,432.75,2020-12-11
391,11,Mensual,552.11,2023-06-20
1912,634,Mensual,582.86,2022-01-29
1599,1719,Semanal,737.48,2020-03-22
2388,1696,Semanal,782.26,2020-02-06
1748,11,Diario,591.07,2023-03-16
1689,1680,Diario,243.52,2021-05-13
1685,596,Mensual,974.25,2023-05-07
2186,1828,Semanal,528.1,2021-01-27
1752,1686,Semanal,778.42,2021-03-28
2181,598,Diario,941.63,2022-10-05
1512,67,Semanal,182.17,2023-06-01
2875,1728,Semanal,956.51,2023-09-24
2290,1893,Mensual,261.5,2023-02-20
757,1893,Diario,656.93,2023-02-20
396,1109,Semanal,511.97,2022-01-03
1718,1465,Mensual,780.06,2020-12-22
1695,1688,Semanal,377.25,2020-03-15
338,1802,Mensual,610.92,2023-08-26
1562,1147,Diario,410.18,2023-03-22
2103,1985,Mensual,990.92,2021-08-03
1328,51,Semanal,44.12,2020-12-05
1549,118,Diario,451.99,2022-06-04
1299,1152,Mensual,864.22,2022-04-27
788,655,Semanal,102.32,2022-09-26
2065,1961,Diario,317.66,2020-10-13
2013,1719,Semanal,40.82,2022-08-04
852,539,Mensual,290.11,2020-01-18
2562,595,Diario,985.63,2022-04-15
2395,297,Mensual,229.67,2020-11-13
1968,73,Diario,291.58,2022-10-08
413,1483,Diario,798.16,2023-12-01
425,1660,Diario,777.04,2020-12-29
1355,1858,Mensual,675.98,2022-01-23
1949,136,Diario,318.73,2021-04-07
2497,1284,Semanal,769.43,2021-11-23
966,1724,Diario,856.99,2021-01-09
2880,1219,Mensual,292.78,2022-11-10
1639,547,Semanal,182.69,2020-03-17
2192,1203,Semanal,535.59,2022-10-26
2932,1951,Semanal,653.96,2022-09-19
2399,226,Mensual,475.88,2020-05-13
1785,1565,Semanal,469.93,2022-02-22
1853,1438,Diario,128.34,2021-09-28
2594,1095,Mensual,933.42,2021-05-28
945,1268,Semanal,800.14,2021-09-11
834,20,Semanal,330.63,2021-12-30
730,416,Diario,757.34,2022-01-31
605,135,Semanal,314.25,2021-09-12
348,1727,Semanal,374.05,2023-09-20
2133,1073,Semanal,253.96,2022-08-18
534,1514,Diario,271.54,2021-07-19
891,1150,Diario,667.48,2021-05-08
92,833,Mensual,736.41,2020-09-19
2152,1680,Semanal,20.07,2023-09-20
2265,1843,Semanal,468.64,2021-08-09
2157,891,Semanal,241.05,2022-09-21
633,395,Semanal,514.39,2021-08-18
2001,1082,Diario,522.06,2023-08-13
2182,1062,Semanal,775.27,2021-12-29
2611,1819,Mensual,613.08,2023-01-12
2208,396,Mensual,114.81,2021-01-20
2551,979,Semanal,423.92,2021-04-28
1731,1792,Semanal,115.27,2023-08-28
578,1762,Diario,422.98,2023-04-29
2766,969,Semanal,776.59,2021-02-19
641,443,Diario,182.77,2021-12-07
117,1682,Diario,481.17,2020-02-29
182,973,Diario,579.4,2023-10-11
1275,73,Mensual,928.3,2021-04-08
